Title,Link,pubDate,Description,Source,Tag
Product spotlight on video surveillance - Security Magazine,https://www.securitymagazine.com/articles/97627-product-spotlight-on-video-surveillance,5/16/2022,Product spotlight on video surveillance&nbsp;&nbsp;Security Magazine,Security Magazine,Sensors-Optical
Animal behavior is central in shaping the realized diel light niche | Communications Biology - Nature.com,https://www.nature.com/articles/s42003-022-03472-z,6/8/2022,Animal behavior is central in shaping the realized diel light niche | Communications Biology&nbsp;&nbsp;Nature.com,Nature.com,Sensors-Optical
HENSOLDT defence industry developer of Land Air Sea Solutions and Products | Germany German defence industry company UK | Europe defence industry company UK - Army Recognition,https://www.armyrecognition.com/germany_german_defence_industry_company_uk/hensoldt_defence_industry_developer_of_land_air_sea_solutions_and_products.html,6/10/2022,HENSOLDT defence industry developer of Land Air Sea Solutions and Products | Germany German defence industry company UK | Europe defence industry company UK&nbsp;&nbsp;Army Recognition,Army Recognition,Sensors-Optical
Reading the Landscape - NASA Applied Science,https://appliedsciences.nasa.gov/our-impact/people/reading-landscape,1/21/2022,Reading the Landscape&nbsp;&nbsp;NASA Applied Science,NASA Applied Science,Sensors-Optical
Controlled nano-agglomerates as stabile SERS reporters for unequivocal labelling | Scientific Reports - Nature.com,https://www.nature.com/articles/s41598-022-12989-6,5/28/2022,Controlled nano-agglomerates as stabile SERS reporters for unequivocal labelling | Scientific Reports&nbsp;&nbsp;Nature.com,Nature.com,Sensors-Optical
Why a University of Washington astronomer thinks environmental protections need to extend to space - Oregon Public Broadcasting,https://www.opb.org/article/2022/05/16/why-a-university-of-washington-astronomer-thinks-environmental-protections-need-to-extend-to-space/,5/16/2022,Why a University of Washington astronomer thinks environmental protections need to extend to space&nbsp;&nbsp;Oregon Public Broadcasting,Oregon Public Broadcasting,Sensors-Optical
Mapping riparian zone macro litter abundance using combination of optical and thermal sensor | Scientific Reports - Nature.com,https://www.nature.com/articles/s41598-022-09974-4,4/12/2022,Mapping riparian zone macro litter abundance using combination of optical and thermal sensor | Scientific Reports&nbsp;&nbsp;Nature.com,Nature.com,Sensors-Optical
Landscape Dynamics (landDX) an open-access spatial-temporal database for the Kenya-Tanzania borderlands | Scientific Data - Nature.com,https://www.nature.com/articles/s41597-021-01100-9,1/18/2022,Landscape Dynamics (landDX) an open-access spatial-temporal database for the Kenya-Tanzania borderlands | Scientific Data&nbsp;&nbsp;Nature.com,Nature.com,Sensors-Optical
Pregnancy enables antibody protection against intracellular infection - Nature.com,https://www.nature.com/articles/s41586-022-04816-9,6/8/2022,Pregnancy enables antibody protection against intracellular infection&nbsp;&nbsp;Nature.com,Nature.com,Sensors-Optical
Latest version of Elios caged drone gets LiDAR for 3D mapping - New Atlas,https://newatlas.com/drones/elios-3-drone-3d-mapping/,5/25/2022,Latest version of Elios caged drone gets LiDAR for 3D mapping&nbsp;&nbsp;New Atlas,New Atlas,Sensors-Optical
Great Lakes Digital Surface Model Products Released to the Public - DirectionsMag.com,https://www.directionsmag.com/pressrelease/11533,5/16/2022,Great Lakes Digital Surface Model Products Released to the Public&nbsp;&nbsp;DirectionsMag.com,DirectionsMag.com,Sensors-Optical
Changes in land use enhance the sensitivity of tropical ecosystems to fire-climate extremes | Scientific Reports - Nature.com,https://www.nature.com/articles/s41598-022-05130-0,1/19/2022,Changes in land use enhance the sensitivity of tropical ecosystems to fire-climate extremes | Scientific Reports&nbsp;&nbsp;Nature.com,Nature.com,Sensors-Optical
Laowa FF 24mm T14 2X Macro Periprobe Review - Newsshooter,https://www.newsshooter.com/2022/05/30/laowa-ff-24mm-t14-2x-macro-periprobe-review/,5/30/2022,Laowa FF 24mm T14 2X Macro Periprobe Review&nbsp;&nbsp;Newsshooter,Newsshooter,Sensors-Optical
High-resolution deposition of conductive and insulating materials at micrometer scale on complex substrates | Scientific Reports - Nature.com,https://www.nature.com/articles/s41598-022-13352-5,6/4/2022,High-resolution deposition of conductive and insulating materials at micrometer scale on complex substrates | Scientific Reports&nbsp;&nbsp;Nature.com,Nature.com,Sensors-Optical
Smartphones will beat DSLR cameras within two years — Sony - MyBroadband,https://mybroadband.co.za/news/smartphones/446968-smartphones-will-beat-dslr-cameras-within-two-years-sony.html,6/2/2022,Smartphones will beat DSLR cameras within two years — Sony&nbsp;&nbsp;MyBroadband,MyBroadband,Sensors-Optical
Tracking agricultural-related deforestation - Phys.org,https://phys.org/news/2022-05-tracking-agricultural-related-deforestation.html,5/5/2022,Tracking agricultural-related deforestation&nbsp;&nbsp;Phys.org,Phys.org,Sensors-Optical
"Volume 605 Issue 7908, 5 May 2022 - Nature.com",https://www.nature.com/nature/volumes/605/issues/7908,5/5/2022,"Volume 605 Issue 7908, 5 May 2022&nbsp;&nbsp;Nature.com",Nature.com,Sensors-Optical
ARRI ALEXA 35 First Look - Newsshooter,https://www.newsshooter.com/2022/06/01/arri-alexa-35-first-look/,6/1/2022,ARRI ALEXA 35 First Look&nbsp;&nbsp;Newsshooter,Newsshooter,Sensors-Optical
Scientists Show How Forests Measure Up - nasa.gov,https://earthobservatory.nasa.gov/images/149793/scientists-show-how-forests-measure-up,5/12/2022,Scientists Show How Forests Measure Up&nbsp;&nbsp;nasa.gov,nasa.gov,Sensors-Optical
Global forest management data for 2015 at a 100 m resolution | Scientific Data - Nature.com,https://www.nature.com/articles/s41597-022-01332-3,5/10/2022,Global forest management data for 2015 at a 100 m resolution | Scientific Data&nbsp;&nbsp;Nature.com,Nature.com,Sensors-Optical
Motorola Moto G52 review - PhoneArena,https://www.phonearena.com/reviews/motorola-moto-g52-review_id5413,6/1/2022,Motorola Moto G52 review&nbsp;&nbsp;PhoneArena,PhoneArena,Sensors-Optical
"Best Unlocked Cell Phone Deals: Galaxy S22, iPhone 12 - Digital Trends",https://www.digitaltrends.com/dtdeals/best-unlocked-cell-phone-deals/,5/19/2022,"Best Unlocked Cell Phone Deals: Galaxy S22, iPhone 12&nbsp;&nbsp;Digital Trends",Digital Trends,Sensors-Optical
"Remote Sensing, Neural Networks Combine to Measure Tree Height - Photonics.com",https://www.photonics.com/Articles/Remote_Sensing_Neural_Networks_Combine_to/a67980,4/29/2022,"Remote Sensing, Neural Networks Combine to Measure Tree Height&nbsp;&nbsp;Photonics.com",Photonics.com,Sensors-Optical
