Title,Link,pubDate,Description,Source,Tag
"Researchers from IIT-M, Harvard make model to prevent wildlife poaching - The Hindu",https://www.thehindu.com/news/national/tamil-nadu/researchers-from-iit-m-harvard-make-model-to-prevent-wildlife-poaching/article65459608.ece,5/25/2022,"Researchers from IIT-M, Harvard make model to prevent wildlife poaching&nbsp;&nbsp;The Hindu",The Hindu,Drones
The surprising heart of drone technology is on the Choctaw reservation in Oklahoma - Fortune,https://fortune.com/2022/05/21/choctaw-nation-drone-technology-amazon-google-innovation/,5/21/2022,The surprising heart of drone technology is on the Choctaw reservation in Oklahoma&nbsp;&nbsp;Fortune,Fortune,Drones
Worcester Police Make Changes to Draft Policy on Drone Use - This Week In Worcester,https://thisweekinworcester.com/worcester-police-drone-policy-0561422/,6/14/2022,Worcester Police Make Changes to Draft Policy on Drone Use&nbsp;&nbsp;This Week In Worcester,This Week In Worcester,Drones
First step toward national conservation AI network underway - Mirage News,https://www.miragenews.com/first-step-toward-national-conservation-ai-794286/,6/3/2022,First step toward national conservation AI network underway&nbsp;&nbsp;Mirage News,Mirage News,Drones
Latest version of Elios caged drone gets LiDAR for 3D mapping - New Atlas,https://newatlas.com/drones/elios-3-drone-3d-mapping/,5/25/2022,Latest version of Elios caged drone gets LiDAR for 3D mapping&nbsp;&nbsp;New Atlas,New Atlas,Drones
These 5 tech innovations can protect wildlife and Earth - YourStory,https://yourstory.com/socialstory/2022/03/drone-ai-image-sensor-tech-innovations-protect-wildlife-earth/amp,3/30/2022,These 5 tech innovations can protect wildlife and Earth&nbsp;&nbsp;YourStory,YourStory,Drones
£1.25m award for using space and AI technology to restore Surrey's wildlife habitats | Envirotec - Envirotec,https://envirotecmagazine.com/2022/05/30/1-25m-award-for-space-and-ai-technology-to-restore-surreys-wildlife-habitats/,5/30/2022,£1.25m award for using space and AI technology to restore Surrey's wildlife habitats | Envirotec&nbsp;&nbsp;Envirotec,Envirotec,Drones
Elephants research to be on spotlight at conference - Chronicle,https://www.chronicle.co.zw/elephants-research-to-be-on-spotlight-at-conference/,5/20/2022,Elephants research to be on spotlight at conference&nbsp;&nbsp;Chronicle,Chronicle,Drones
Drone Fishers Are in the Hot Seat - Hakai Magazine,https://hakaimagazine.com/news/drone-fishers-are-in-the-hot-seat/,5/26/2022,Drone Fishers Are in the Hot Seat&nbsp;&nbsp;Hakai Magazine,Hakai Magazine,Drones
Product spotlight on video surveillance - Security Magazine,https://www.securitymagazine.com/articles/97627-product-spotlight-on-video-surveillance,5/16/2022,Product spotlight on video surveillance&nbsp;&nbsp;Security Magazine,Security Magazine,Drones
Eurolink's Beluga Drone: Classic Design and State-of-the-Art Performance - Commercial UAV News,https://www.commercialuavnews.com/international/eurolink-s-beluga-drone-classic-design-and-state-of-the-art-performance,5/27/2022,Eurolink's Beluga Drone: Classic Design and State-of-the-Art Performance&nbsp;&nbsp;Commercial UAV News,Commercial UAV News,Drones
Indian Researchers Develop Robot to Clean Septic Tanks - OpenGov Asia,https://opengovasia.com/indian-researchers-develop-robot-to-clean-septic-tanks/,6/12/2022,Indian Researchers Develop Robot to Clean Septic Tanks&nbsp;&nbsp;OpenGov Asia,OpenGov Asia,Drones
"Identifying conservation technology needs, barriers, and opportunities | Scientific Reports - Nature.com",https://www.nature.com/articles/s41598-022-08330-w,3/21/2022,"Identifying conservation technology needs, barriers, and opportunities | Scientific Reports&nbsp;&nbsp;Nature.com",Nature.com,Drones
Researchers turn to drones for that big-picture view of the forest canopy - Mongabay.com,https://news.mongabay.com/2022/03/researchers-turn-to-drones-for-that-big-picture-view-of-the-forest-canopy/,3/21/2022,Researchers turn to drones for that big-picture view of the forest canopy&nbsp;&nbsp;Mongabay.com,Mongabay.com,Drones
"Where satellites come up short, drones can fill in a picture of our oceans - Mongabay.com",https://news.mongabay.com/2022/04/where-satellites-come-up-short-drones-can-fill-in-a-picture-of-our-oceans/,4/27/2022,"Where satellites come up short, drones can fill in a picture of our oceans&nbsp;&nbsp;Mongabay.com",Mongabay.com,Drones
Scientists identify areas of high marine mammal diversity - Science Daily,https://www.sciencedaily.com/releases/2022/03/220304182952.htm,3/4/2022,Scientists identify areas of high marine mammal diversity&nbsp;&nbsp;Science Daily,Science Daily,Drones
"In a first, small drones help study India's threatened marine species - The Indian Express",https://indianexpress.com/article/technology/science/small-drones-study-indias-threatened-marine-species-7424249/,7/27/2021,"In a first, small drones help study India's threatened marine species&nbsp;&nbsp;The Indian Express",The Indian Express,Drones
Data from thousands of cameras confirms protected areas promote mammal diversity - Science Daily,https://www.sciencedaily.com/releases/2022/01/220127120156.htm,1/27/2022,Data from thousands of cameras confirms protected areas promote mammal diversity&nbsp;&nbsp;Science Daily,Science Daily,Drones
News Releases | Province Announces New Approaches to Surveying Priority Big Game Populations for 2022 - news.gov.mb.ca,https://news.gov.mb.ca/news/index.html?item=53478,2/22/2022,News Releases | Province Announces New Approaches to Surveying Priority Big Game Populations for 2022&nbsp;&nbsp;news.gov.mb.ca,news.gov.mb.ca,Drones
Opinion: The collective voice of conservation tech - Devex,https://www.devex.com/news/sponsored/opinion-the-collective-voice-of-conservation-tech-102259,12/15/2021,Opinion: The collective voice of conservation tech&nbsp;&nbsp;Devex,Devex,Drones
Massive Aerial Elephant Survey Is Critical for Conservation - Treehugger,https://www.treehugger.com/massive-aerial-elephant-survey-critical-conservation-5210143,11/23/2021,Massive Aerial Elephant Survey Is Critical for Conservation&nbsp;&nbsp;Treehugger,Treehugger,Drones
Drone photography raises concerns for Sri Lanka's flamingo flock - Mongabay.com,https://news.mongabay.com/2022/02/drone-photography-raises-concerns-for-sri-lankas-flamingo-flock/,2/21/2022,Drone photography raises concerns for Sri Lanka's flamingo flock&nbsp;&nbsp;Mongabay.com,Mongabay.com,Drones
"Global Aerial Imaging Market Research Report 2022: With More than a Bird's Eye View, Aerial Imaging Assists Local Governments Make Informed Decisions - ResearchAndMarkets.com - Business Wire",https://www.businesswire.com/news/home/20220419006087/en/Global-Aerial-Imaging-Market-Research-Report-2022-With-More-than-a-Birds-Eye-View-Aerial-Imaging-Assists-Local-Governments-Make-Informed-Decisions---ResearchAndMarkets.com,4/19/2022,"Global Aerial Imaging Market Research Report 2022: With More than a Bird's Eye View, Aerial Imaging Assists Local Governments Make Informed Decisions - ResearchAndMarkets.com&nbsp;&nbsp;Business Wire",Business Wire,Drones
Aerial Surveys to Document Lesser Prairie-Chicken Population Trends - Kansas Department of Wildlife and Parks,https://ksoutdoors.com/KDWP-Info/News/Weekly-News/3-18-22-Aerial-Surveys-to-Document-Lesser-Prairie-Chicken-Population-Trends/Aerial-Surveys-to-Document-Lesser-Prairie-Chicken-Population-Trends,3/18/2022,Aerial Surveys to Document Lesser Prairie-Chicken Population Trends&nbsp;&nbsp;Kansas Department of Wildlife and Parks,Kansas Department of Wildlife and Parks,Drones
Protected areas don't always boost biodiversity - Science Daily,https://www.sciencedaily.com/releases/2022/04/220420112946.htm,4/20/2022,Protected areas don't always boost biodiversity&nbsp;&nbsp;Science Daily,Science Daily,Drones
Sailing into Success with Saildrone's Unmanned Surface Vehicles - AZoRobotics,https://www.azorobotics.com/Article.aspx?ArticleID=516,5/16/2022,Sailing into Success with Saildrone's Unmanned Surface Vehicles&nbsp;&nbsp;AZoRobotics,AZoRobotics,Drones
Autonomous Drone – A Reliable Partner in the Sky for Surveying and Mapping - Amerisurv,https://amerisurv.com/2021/11/17/autonomous-drone-a-reliable-partner-in-the-sky-for-surveying-and-mapping/,11/17/2021,Autonomous Drone – A Reliable Partner in the Sky for Surveying and Mapping&nbsp;&nbsp;Amerisurv,Amerisurv,Drones
Evaluating the benefits and risks of social media for wildlife conservation - FACETS Journal,https://www.facetsjournal.com/doi/10.1139/facets-2021-0112,3/10/2022,Evaluating the benefits and risks of social media for wildlife conservation&nbsp;&nbsp;FACETS Journal,FACETS Journal,Drones
What Role Does Drone Technology Play in Promoting Environmental Sustainability? - Analytics Insight,https://www.analyticsinsight.net/what-role-does-drone-technology-play-in-promoting-environmental-sustainability/,12/29/2021,What Role Does Drone Technology Play in Promoting Environmental Sustainability?&nbsp;&nbsp;Analytics Insight,Analytics Insight,Drones
Meet the 2022 Goldman Environmental Prize Winners - Mongabay.com,https://news.mongabay.com/2022/05/meet-the-2022-goldman-environmental-prize-winners/,5/25/2022,Meet the 2022 Goldman Environmental Prize Winners&nbsp;&nbsp;Mongabay.com,Mongabay.com,Drones
Scientists use drones to count Chukchi Sea walruses without disturbing them - KTOO,https://www.ktoo.org/2022/02/15/scientists-use-drones-to-survey-chukchi-sea-walruses-without-disturbing-them/,2/15/2022,Scientists use drones to count Chukchi Sea walruses without disturbing them&nbsp;&nbsp;KTOO,KTOO,Drones
"In a First, Scientists Use Drones to Detect Pregnant Dolphins - Smithsonian Magazine",https://www.smithsonianmag.com/science-nature/in-a-first-scientists-use-drones-to-detect-pregnant-dolphins-180979723/,3/16/2022,"In a First, Scientists Use Drones to Detect Pregnant Dolphins&nbsp;&nbsp;Smithsonian Magazine",Smithsonian Magazine,Drones
Consultation and Technical Assistance | US Fish & Wildlife Service - US Fish and Wildlife Service,https://www.fws.gov/service/consultation-and-technical-assistance,2/24/2022,Consultation and Technical Assistance | US Fish & Wildlife Service&nbsp;&nbsp;US Fish and Wildlife Service,US Fish and Wildlife Service,Drones
Record High Number of Whooping Cranes Wintered in Texas | US Fish & Wildlife Service - US Fish and Wildlife Service,https://www.fws.gov/press-release/2022-05/record-high-number-whooping-cranes-wintered-texas,5/9/2022,Record High Number of Whooping Cranes Wintered in Texas | US Fish & Wildlife Service&nbsp;&nbsp;US Fish and Wildlife Service,US Fish and Wildlife Service,Drones
"Chicago Committed to Digital Equity, Expands Citywide Internet - OpenGov Asia",https://opengovasia.com/chicago-committed-to-digital-equity-expands-citywide-internet/,5/17/2022,"Chicago Committed to Digital Equity, Expands Citywide Internet&nbsp;&nbsp;OpenGov Asia",OpenGov Asia,Drones
Drone Delivery Is Coming. Here's How It's Going to Happen. - Esri,https://www.esri.com/about/newsroom/podcast/drone-delivery-is-coming-heres-how-its-going-to-happen/,11/9/2021,Drone Delivery Is Coming. Here's How It's Going to Happen.&nbsp;&nbsp;Esri,Esri,Drones
Drones Catch Poachers Monitor Endangered Species - DroneLife,https://dronelife.com/2021/07/13/drones-catch-poachers-monitor-engangered-species-in-madagascar/,7/13/2021,Drones Catch Poachers Monitor Endangered Species&nbsp;&nbsp;DroneLife,DroneLife,Drones
Secretary Haaland Announces Progress Toward Conservation and Restoration of Wildlife Corridors and Habitat Connectivity | US Geological Survey - United States Geological Survey (.gov),https://www.usgs.gov/news/national-news-release/secretary-haaland-announces-progress-toward-conservation-and-restoration,4/7/2022,Secretary Haaland Announces Progress Toward Conservation and Restoration of Wildlife Corridors and Habitat Connectivity | US Geological Survey&nbsp;&nbsp;United States Geological Survey (.gov),United States Geological Survey (.gov),Drones
"Commencement 2022: URI wildlife, conservation biology graduate ready for his career to take flight - University of Rhode Island",https://www.uri.edu/news/2022/05/commencement-2022-uri-wildlife-conservation-biology-graduate-ready-for-his-career-to-take-flight/,5/9/2022,"Commencement 2022: URI wildlife, conservation biology graduate ready for his career to take flight&nbsp;&nbsp;University of Rhode Island",University of Rhode Island,Drones
Using Drones for Environmental Research - AZoCleantech,https://www.azocleantech.com/article.aspx?ArticleID=1519,4/26/2022,Using Drones for Environmental Research&nbsp;&nbsp;AZoCleantech,AZoCleantech,Drones
Dispersing Vultures Goes High Tech - USDA.gov,https://www.usda.gov/media/blog/2021/11/16/dispersing-vultures-goes-high-tech,11/16/2021,Dispersing Vultures Goes High Tech&nbsp;&nbsp;USDA.gov,USDA.gov,Drones
Dye tracing and concentration mapping in coastal waters using unmanned aerial vehicles | Scientific Reports - Nature.com,https://www.nature.com/articles/s41598-022-05189-9,1/21/2022,Dye tracing and concentration mapping in coastal waters using unmanned aerial vehicles | Scientific Reports&nbsp;&nbsp;Nature.com,Nature.com,Drones
City partners with Wade Trim to perform drone aerial survey of Ecorse Creek - The Arab American News,https://www.arabamericannews.com/2022/04/19/city-partners-with-wade-trim-to-perform-drone-aerial-survey-of-ecorse-creek/,4/19/2022,City partners with Wade Trim to perform drone aerial survey of Ecorse Creek&nbsp;&nbsp;The Arab American News,The Arab American News,Drones
South Australia uses facial recognition drones to help save koalas - ZDNet,https://www.zdnet.com/article/south-australia-uses-facial-recognition-drones-to-help-save-koalas/,9/27/2021,South Australia uses facial recognition drones to help save koalas&nbsp;&nbsp;ZDNet,ZDNet,Drones
AI makes identification easy in forest and wildlife conservation - Analytics India Magazine,https://analyticsindiamag.com/forest-wildlife-conservation-ai-applications/,3/1/2022,AI makes identification easy in forest and wildlife conservation&nbsp;&nbsp;Analytics India Magazine,Analytics India Magazine,Drones
AFCEC cares for the environment to keep the Air Force in flight - afimsc.af.mil,https://www.afimsc.af.mil/News/Article-Display/Article/3006989/afcec-cares-for-the-environment-to-keep-the-air-force-in-flight/,4/22/2022,AFCEC cares for the environment to keep the Air Force in flight&nbsp;&nbsp;afimsc.af.mil,afimsc.af.mil,Drones
A Lidar's-Eye View of How Forests Are Faring - Eos,https://eos.org/features/a-lidars-eye-view-of-how-forests-are-faring,4/29/2022,A Lidar's-Eye View of How Forests Are Faring&nbsp;&nbsp;Eos,Eos,Drones
Saildrone Surveyor Earns Ocean Innovation Award for Revolutionizing Ocean Mapping - Saildrone,https://www.saildrone.com/news/surveyor-2022-ocean-award-innovation-blue-marine-foundation,5/10/2022,Saildrone Surveyor Earns Ocean Innovation Award for Revolutionizing Ocean Mapping&nbsp;&nbsp;Saildrone,Saildrone,Drones
"Montana looks to secure farming future with technology, conservation easements - NBC Montana",https://nbcmontana.com/news/working-for-you/montana-looks-to-secure-farming-future-with-technology-conservation-easements,2/20/2022,"Montana looks to secure farming future with technology, conservation easements&nbsp;&nbsp;NBC Montana",NBC Montana,Drones
Drones are setting down roots in wildfire-scarred landscapes - The Verge,https://www.theverge.com/23022323/drones-wildfire-first-nation-british-columbia,4/18/2022,Drones are setting down roots in wildfire-scarred landscapes&nbsp;&nbsp;The Verge,The Verge,Drones
Monitoring Coastal Habitats That Support Local Communities and Diverse Ecosystems - planet.com,https://www.planet.com/pulse/monitoring-coastal-habitats-that-support-local-communities-and-diverse-ecosystems/,12/2/2021,Monitoring Coastal Habitats That Support Local Communities and Diverse Ecosystems&nbsp;&nbsp;planet.com,planet.com,Drones
ERAU researchers deploy drones to pursue Burmese pythons in Everglades - Daytona Beach News-Journal,https://www.news-journalonline.com/story/news/state/2022/02/22/erau-researchers-deploy-drones-pursuing-burmese-pythons-everglades/6828056001/,2/22/2022,ERAU researchers deploy drones to pursue Burmese pythons in Everglades&nbsp;&nbsp;Daytona Beach News-Journal,Daytona Beach News-Journal,Drones
The Future of Reforestation Could Be in the Sky - New York Magazine,https://nymag.com/intelligencer/2022/01/the-future-of-reforestation-could-be-in-the-sky.html,1/28/2022,The Future of Reforestation Could Be in the Sky&nbsp;&nbsp;New York Magazine,New York Magazine,Drones
Celebrating the Power of Wildlife Photography - Defenders of Wildlife,https://defenders.org/blog/2022/05/celebrating-power-of-wildlife-photography,5/5/2022,Celebrating the Power of Wildlife Photography&nbsp;&nbsp;Defenders of Wildlife,Defenders of Wildlife,Drones
"As drone deployment continues to expand, miners unearth whole-of-mine uses - Creamer Media's Engineering News",https://www.engineeringnews.co.za/article/as-drone-deployment-continues-to-expand-miners-unearth-whole-of-mine-uses-2022-05-06,5/6/2022,"As drone deployment continues to expand, miners unearth whole-of-mine uses&nbsp;&nbsp;Creamer Media's Engineering News",Creamer Media's Engineering News,Drones
Drones in the Agriculture Sector: Five Ways Intelligent UAS are Helping Growers Meet Demand - DroneLife,https://dronelife.com/2022/03/16/drones-in-the-agriculture-sector-five-ways-intelligent-uas-are-helping-growers-meet-demand/,3/16/2022,Drones in the Agriculture Sector: Five Ways Intelligent UAS are Helping Growers Meet Demand&nbsp;&nbsp;DroneLife,DroneLife,Drones
"Data Protection, Privacy and Drones - Clyde & Co",https://www.clydeco.com/en/insights/2022/2/data-protection-privacy-and-drones,2/23/2022,"Data Protection, Privacy and Drones&nbsp;&nbsp;Clyde & Co",Clyde & Co,Drones
FlytBase & DroneBase partner up to provide fully autonomous Drone-in-a-Box solutions in Italy - sUAS News,https://www.suasnews.com/2021/12/flytbase-dronebase-partner-up-to-provide-fully-autonomous-drone-in-a-box-solutions-in-italy/,12/2/2021,FlytBase & DroneBase partner up to provide fully autonomous Drone-in-a-Box solutions in Italy&nbsp;&nbsp;sUAS News,sUAS News,Drones
Banning Drones from China Has Hurt U.S. Ability to Fight Forest Fires - Newsweek,https://www.newsweek.com/banning-drones-china-hurt-us-ability-fight-forest-fires-1640536,10/20/2021,Banning Drones from China Has Hurt U.S. Ability to Fight Forest Fires&nbsp;&nbsp;Newsweek,Newsweek,Drones
US Farms Embrace Drone Technology Benefits - Inside Unmanned Systems,https://insideunmannedsystems.com/u-s-farms-embrace-drone-technology-benefits/,11/4/2021,US Farms Embrace Drone Technology Benefits&nbsp;&nbsp;Inside Unmanned Systems,Inside Unmanned Systems,Drones
How A.I. is helping to protect biodiversity in Hawaii - Fortune,https://fortune.com/2022/04/26/tech-forward-everyday-ai-hawaii-biodiversity/,4/26/2022,How A.I. is helping to protect biodiversity in Hawaii&nbsp;&nbsp;Fortune,Fortune,Drones
Conservation Aquaculture: A Special Sessions Synopsis - World Aquaculture Society - was.org,https://www.was.org/article/Conservation-Aquaculture-A-Special-Sessions-Synopsis.aspx,3/15/2022,Conservation Aquaculture: A Special Sessions Synopsis - World Aquaculture Society&nbsp;&nbsp;was.org,was.org,Drones
Drone Technology Makes Sustainable Construction Possible - Amerisurv,https://amerisurv.com/2021/12/12/drone-technology-makes-sustainable-construction-possible/,12/12/2021,Drone Technology Makes Sustainable Construction Possible&nbsp;&nbsp;Amerisurv,Amerisurv,Drones
Cybersecurity and Drones: How to Address the Security Threats - tripwire.com,https://www.tripwire.com/state-of-security/security-data-protection/cybersecurity-and-drones-how-to-address-the-security-threats/,1/30/2022,Cybersecurity and Drones: How to Address the Security Threats&nbsp;&nbsp;tripwire.com,tripwire.com,Drones
Study confirms that Gabon is the largest stronghold for critically endangered African forest elephants: Non-invasive genetic sampling technique estimates 95000 elephants live in Gabon - Science Daily,https://www.sciencedaily.com/releases/2021/11/211118203716.htm,11/18/2021,Study confirms that Gabon is the largest stronghold for critically endangered African forest elephants: Non-invasive genetic sampling technique estimates 95000 elephants live in Gabon&nbsp;&nbsp;Science Daily,Science Daily,Drones
Indigenous agents fight deforestation with drones and AI in Brazilian Amazon - Mongabay.com,https://news.mongabay.com/2021/11/indigenous-agents-fight-deforestation-with-drones-and-ai-in-brazilian-amazon/,11/10/2021,Indigenous agents fight deforestation with drones and AI in Brazilian Amazon&nbsp;&nbsp;Mongabay.com,Mongabay.com,Drones
Whatever Happened to Amazon's Drone Delivery Service? - TIME,https://time.com/6093371/amazon-drone-delivery-service/,11/2/2021,Whatever Happened to Amazon's Drone Delivery Service?&nbsp;&nbsp;TIME,TIME,Drones
The Real-Life Evolution of the Drone - FLYING,https://www.flyingmag.com/the-evolution-of-the-drone/,1/28/2022,The Real-Life Evolution of the Drone&nbsp;&nbsp;FLYING,FLYING,Drones
UK drone specialist UAVaid and artificial intelligence (AI) specialist Archangel Imaging sign MOU of cooperation to integrate advanced AI into drones. - sUAS News,https://www.suasnews.com/2022/03/uk-drone-specialist-uavaid-and-artificial-intelligence-ai-specialist-archangel-imaging-sign-mou-of-cooperation-to-integrate-advanced-ai-into-drones/,3/7/2022,UK drone specialist UAVaid and artificial intelligence (AI) specialist Archangel Imaging sign MOU of cooperation to integrate advanced AI into drones.&nbsp;&nbsp;sUAS News,sUAS News,Drones
I hid a $5000 camera rig in Brooklyn - The Verge,https://www.theverge.com/22926074/wildlife-photography-camera-trap-full-frame-becca-farsace,2/16/2022,I hid a $5000 camera rig in Brooklyn&nbsp;&nbsp;The Verge,The Verge,Drones
Sharp decline in basking shark sightings in California: The second biggest fish in the ocean is increasingly hard to find - Science Daily,https://www.sciencedaily.com/releases/2022/02/220222151914.htm,2/22/2022,Sharp decline in basking shark sightings in California: The second biggest fish in the ocean is increasingly hard to find&nbsp;&nbsp;Science Daily,Science Daily,Drones
Global Regulation of Drones - Clyde & Co,https://www.clydeco.com/en/insights/2022/03/global-regulation-of-drones,3/23/2022,Global Regulation of Drones&nbsp;&nbsp;Clyde & Co,Clyde & Co,Drones
Drones Take Their Place on the Cutting Edge of Wildfire Fighting - FLYING,https://www.flyingmag.com/drones-wildfire-fighting/,10/7/2021,Drones Take Their Place on the Cutting Edge of Wildfire Fighting&nbsp;&nbsp;FLYING,FLYING,Drones
Global UAV Drones Market Report 2022: Market to Reach $58.5 Billion by 2026 - Drone-as-a-Service & Drone Rentals Presents New Verticals - GlobeNewswire,https://www.globenewswire.com/en/news-release/2022/01/21/2370859/28124/en/Global-UAV-Drones-Market-Report-2022-Market-to-Reach-58-5-Billion-by-2026-Drone-as-a-Service-Drone-Rentals-Presents-New-Verticals.html,1/21/2022,Global UAV Drones Market Report 2022: Market to Reach $58.5 Billion by 2026 - Drone-as-a-Service & Drone Rentals Presents New Verticals&nbsp;&nbsp;GlobeNewswire,GlobeNewswire,Drones
"Powered by artificial intelligence, 'autonomous' border towers test Democrats' support for surveillance technology - The Washington Post",https://www.washingtonpost.com/national-security/2022/03/11/mexico-border-surveillance-towers/,3/11/2022,"Powered by artificial intelligence, 'autonomous' border towers test Democrats' support for surveillance technology&nbsp;&nbsp;The Washington Post",The Washington Post,Drones
Australia to spend millions on drones for Antarctica research and surveillance - DroneDJ,https://dronedj.com/2022/02/23/australia-to-spend-millions-on-drones-for-antarctica-research-and-surveillance/,2/23/2022,Australia to spend millions on drones for Antarctica research and surveillance&nbsp;&nbsp;DroneDJ,DroneDJ,Drones
Tools of the Trade: Remote Easement Monitoring with Lens - maryland.gov,https://news.maryland.gov/dnr/2022/02/01/tools-of-the-trade-remote-easement-monitoring-with-lens/,2/1/2022,Tools of the Trade: Remote Easement Monitoring with Lens&nbsp;&nbsp;maryland.gov,maryland.gov,Drones
The Wildlife Refuges of California | US Fish & Wildlife Service - US Fish and Wildlife Service,https://www.fws.gov/story/wildlife-refuges-california,6/8/2022,The Wildlife Refuges of California | US Fish & Wildlife Service&nbsp;&nbsp;US Fish and Wildlife Service,US Fish and Wildlife Service,Drones
Experts Share Ideas for Improving Conservation in Chilean Patagonia - The Pew Charitable Trusts,https://www.pewtrusts.org/research-and-analysis/articles/2021/12/13/experts-share-ideas-for-improving-conservation-in-chilean-patagonia,12/13/2021,Experts Share Ideas for Improving Conservation in Chilean Patagonia&nbsp;&nbsp;The Pew Charitable Trusts,The Pew Charitable Trusts,Drones
Scientists begin Isle of Man marine carbon stores drone search - BBC,https://www.bbc.com/news/world-europe-isle-of-man-60840628,3/23/2022,Scientists begin Isle of Man marine carbon stores drone search&nbsp;&nbsp;BBC,BBC,Drones
Pakistan’s silent drone revolution - The Express Tribune,https://tribune.com.pk/story/2331335/pakistans-silent-drone-revolution,11/28/2021,Pakistan’s silent drone revolution&nbsp;&nbsp;The Express Tribune,The Express Tribune,Drones
Quantum-Systems on Dawn of Drones This Week! - DroneLife,https://dronelife.com/2022/05/03/quantum-systems-on-dawn-of-drones-this-week/,5/3/2022,Quantum-Systems on Dawn of Drones This Week!&nbsp;&nbsp;DroneLife,DroneLife,Drones
New Survey Confirms that Gabon is the Largest Stronghold for Critically Endangered African Forest Elephants - YubaNet,https://yubanet.com/enviro/new-survey-confirms-that-gabon-is-the-largest-stronghold-for-critically-endangered-african-forest-elephants/,11/18/2021,New Survey Confirms that Gabon is the Largest Stronghold for Critically Endangered African Forest Elephants&nbsp;&nbsp;YubaNet,YubaNet,Drones
Drones Can Plant Trees Much Faster Than Humans - The Tech Report,https://techreport.com/blog/3475986/drones-plant-trees/,3/15/2022,Drones Can Plant Trees Much Faster Than Humans&nbsp;&nbsp;The Tech Report,The Tech Report,Drones
Canadian startup Flash Forest uses drones to replant forests - The Washington Post,https://www.washingtonpost.com/technology/2021/10/21/innovations-trees-drones-climate-change/,10/21/2021,Canadian startup Flash Forest uses drones to replant forests&nbsp;&nbsp;The Washington Post,The Washington Post,Drones
The Jack and Laura Dangermond Preserve - The Nature Conservancy,https://www.nature.org/en-us/get-involved/how-to-help/places-we-protect/dangermond-preserve/,2/1/2022,The Jack and Laura Dangermond Preserve&nbsp;&nbsp;The Nature Conservancy,The Nature Conservancy,Drones
"Upcoming Scientific Fieldwork, 2022 and Beyond - Columbia University",https://news.climate.columbia.edu/2022/05/11/upcoming-scientific-fieldwork-2022-and-beyond/,5/11/2022,"Upcoming Scientific Fieldwork, 2022 and Beyond&nbsp;&nbsp;Columbia University",Columbia University,Drones
