Title,Link,pubDate,Description,Source,Tag
Centre to conduct combined elephant and tiger survey this year - The Hindu,https://www.thehindu.com/sci-tech/energy-and-environment/centre-to-conduct-combined-elephant-and-tiger-survey-this-year/article65504679.ece,6/7/2022,Centre to conduct combined elephant and tiger survey this year&nbsp;&nbsp;The Hindu,The Hindu,Camera-Conservation
A New Safe Haven for Endangered Species Established by Vallarta Botanical Garden - PR Web,https://www.prweb.com/releases/2022/05/prweb18708589.htm,5/31/2022,A New Safe Haven for Endangered Species Established by Vallarta Botanical Garden&nbsp;&nbsp;PR Web,PR Web,Camera-Conservation
These new technologies could transform wildlife conservation - The Hill,https://thehill.com/changing-america/sustainability/environment/592820-these-new-technologies-could-transform-wildlife/,2/4/2022,These new technologies could transform wildlife conservation&nbsp;&nbsp;The Hill,The Hill,Camera-Conservation
"Pride and protection must go hand in hand | Print Edition - The Sunday Times, Sri Lanka - The Sunday Times Sri Lanka",http://www.sundaytimes.lk/220612/plus/pride-and-protection-must-go-hand-in-hand-485367.html,6/12/2022,"Pride and protection must go hand in hand | Print Edition - The Sunday Times, Sri Lanka&nbsp;&nbsp;The Sunday Times Sri Lanka",The Sunday Times Sri Lanka,Camera-Conservation
World’s first fishing cat census done in Chilika - The Hindu,https://www.thehindu.com/news/national/other-states/worlds-first-fishing-cat-census-done-in-chilika/article65496773.ece,6/5/2022,World’s first fishing cat census done in Chilika&nbsp;&nbsp;The Hindu,The Hindu,Camera-Conservation
Etalin hydel: Experts warn of biodiversity loss in Dibang Valley in letter to forest advisory panel - Down To Earth Magazine,https://www.downtoearth.org.in/news/wildlife-biodiversity/etalin-hydel-experts-warn-of-biodiversity-loss-in-dibang-valley-in-letter-to-forest-advisory-panel-83087,5/31/2022,Etalin hydel: Experts warn of biodiversity loss in Dibang Valley in letter to forest advisory panel&nbsp;&nbsp;Down To Earth Magazine,Down To Earth Magazine,Camera-Conservation
"Texas wildlife documentary features elusive, endangered ocelots in the Rio Grande Valley - Brownsville Herald",https://myrgv.com/local-news/2022/06/06/texas-wildlife-documentary-features-elusive-endangered-ocelots-in-the-rio-grande-valley/,6/7/2022,"Texas wildlife documentary features elusive, endangered ocelots in the Rio Grande Valley&nbsp;&nbsp;Brownsville Herald",Brownsville Herald,Camera-Conservation
Wildlife camera trap surveys provide new insights into the occurrence of two threatened Annamite endemics in Viet Nam and Laos - Science Daily,https://www.sciencedaily.com/releases/2022/02/220222135259.htm,2/22/2022,Wildlife camera trap surveys provide new insights into the occurrence of two threatened Annamite endemics in Viet Nam and Laos&nbsp;&nbsp;Science Daily,Science Daily,Camera-Conservation
Voluntary consensus based geospatial data standards for the global illegal trade in wild fauna and flora | Scientific Data - Nature.com,https://www.nature.com/articles/s41597-022-01371-w,6/3/2022,Voluntary consensus based geospatial data standards for the global illegal trade in wild fauna and flora | Scientific Data&nbsp;&nbsp;Nature.com,Nature.com,Camera-Conservation
A World of Wildlife in Abandoned Mines - The Scientist,https://www.the-scientist.com/slideshows/a-world-of-wildlife-in-abandoned-mines-70054,6/1/2022,A World of Wildlife in Abandoned Mines&nbsp;&nbsp;The Scientist,The Scientist,Camera-Conservation
The Largest Camera Trap Wildlife Study is Now a Free Mobile Game - PetaPixel,https://petapixel.com/2021/07/27/the-largest-camera-trap-wildlife-study-is-now-a-free-mobile-game/,7/27/2021,The Largest Camera Trap Wildlife Study is Now a Free Mobile Game&nbsp;&nbsp;PetaPixel,PetaPixel,Camera-Conservation
"Rare possum caught for first time in the NT, enticed by peanut butter and apple - Australian Geographic",https://www.australiangeographic.com.au/news/2022/06/rare-possum-caught-for-first-time-in-the-nt-enticed-by-peanut-butter-and-apple/,6/9/2022,"Rare possum caught for first time in the NT, enticed by peanut butter and apple&nbsp;&nbsp;Australian Geographic",Australian Geographic,Camera-Conservation
Mitigation steps suggested on Ken-Betwa project's impact on wildlife - Daijiworld.com,https://www.daijiworld.com/news/newsDisplay?newsID=964875,6/3/2022,Mitigation steps suggested on Ken-Betwa project's impact on wildlife&nbsp;&nbsp;Daijiworld.com,Daijiworld.com,Camera-Conservation
Protected areas don't always boost biodiversity - Science Daily,https://www.sciencedaily.com/releases/2022/04/220420112946.htm,4/20/2022,Protected areas don't always boost biodiversity&nbsp;&nbsp;Science Daily,Science Daily,Camera-Conservation
Rare mammals caught on camera highlight value of Annamite Mountains - Mongabay.com,https://news.mongabay.com/2022/03/rare-mammals-caught-on-camera-highlight-value-of-annamite-mountains/,3/30/2022,Rare mammals caught on camera highlight value of Annamite Mountains&nbsp;&nbsp;Mongabay.com,Mongabay.com,Camera-Conservation
The Definitive Wildlife Guide to Sikkim - Outlook India,https://www.outlookindia.com/travel/the-definitive-wildlife-guide-to-sikkim-news-198846,5/27/2022,The Definitive Wildlife Guide to Sikkim&nbsp;&nbsp;Outlook India,Outlook India,Camera-Conservation
"For world's rarest gorillas, camera traps prove pivotal for protection - Mongabay.com",https://news.mongabay.com/2021/11/for-worlds-rarest-gorillas-camera-traps-prove-pivotal-for-protection/,11/23/2021,"For world's rarest gorillas, camera traps prove pivotal for protection&nbsp;&nbsp;Mongabay.com",Mongabay.com,Camera-Conservation
Camera traps capture rare wildlife species - The Phnom Penh Post,https://www.phnompenhpost.com/national/camera-traps-capture-rare-wildlife-species,2/21/2022,Camera traps capture rare wildlife species&nbsp;&nbsp;The Phnom Penh Post,The Phnom Penh Post,Camera-Conservation
NH to study moose numbers using drones | Community | eagletribune.com - Eagle-Tribune,https://www.eagletribune.com/community/nh-to-study-moose-numbers-using-drones/article_9839a582-e762-11ec-bfbd-6312a5ddad7c.html,6/11/2022,NH to study moose numbers using drones | Community | eagletribune.com&nbsp;&nbsp;Eagle-Tribune,Eagle-Tribune,Camera-Conservation
Cameras installed at Ft. De Soto to study animal behavior - Bay News 9,https://www.baynews9.com/fl/tampa/news/2022/05/12/eckerd-college-camera-study-,5/12/2022,Cameras installed at Ft. De Soto to study animal behavior&nbsp;&nbsp;Bay News 9,Bay News 9,Camera-Conservation
"Kakinada tiger scare: Big cat goes on midnight hunt again, kills calf - The New Indian Express",https://www.newindianexpress.com/states/andhra-pradesh/2022/jun/05/kakinada-tiger-scare-big-catgoes-onmidnight-hunt-again-kills-calf-2462013.html,6/5/2022,"Kakinada tiger scare: Big cat goes on midnight hunt again, kills calf&nbsp;&nbsp;The New Indian Express",The New Indian Express,Camera-Conservation
Newsletter 2022-05-26 - Mongabay.com,https://news.mongabay.com/newsletter/newsletter-2022-05-26/,5/26/2022,Newsletter 2022-05-26&nbsp;&nbsp;Mongabay.com,Mongabay.com,Camera-Conservation
Prints of rarely seen black panther up for sale - Australian Photography,https://www.australianphotography.com/news/prints-of-rarely-seen-black-panther-up-for-sale,6/7/2022,Prints of rarely seen black panther up for sale&nbsp;&nbsp;Australian Photography,Australian Photography,Camera-Conservation
"From a life among royals, to fighting for survival - Mongabay-India",https://india.mongabay.com/2022/05/from-a-life-among-royals-to-fighting-for-survival/,5/18/2022,"From a life among royals, to fighting for survival&nbsp;&nbsp;Mongabay-India",Mongabay-India,Camera-Conservation
I hid a $5000 camera rig in Brooklyn - The Verge,https://www.theverge.com/22926074/wildlife-photography-camera-trap-full-frame-becca-farsace,2/16/2022,I hid a $5000 camera rig in Brooklyn&nbsp;&nbsp;The Verge,The Verge,Camera-Conservation
Environmental activists travel 235km on foot to highlight dwindling Malayan tiger numbers - CNA,https://www.channelnewsasia.com/asia/malayan-tigers-court-application-protection-hidup-habitat-loss-extinction-2695311,5/22/2022,Environmental activists travel 235km on foot to highlight dwindling Malayan tiger numbers&nbsp;&nbsp;CNA,CNA,Camera-Conservation
Camera trapping experts from HP to help track elusive snow leopard in Kashmir - The Kashmir Monitor - The Kashmir Monitor,https://www.thekashmirmonitor.net/camera-trapping-experts-from-hp-to-help-track-elusive-snow-leopard-in-kashmir/,5/24/2022,Camera trapping experts from HP to help track elusive snow leopard in Kashmir - The Kashmir Monitor&nbsp;&nbsp;The Kashmir Monitor,The Kashmir Monitor,Camera-Conservation
Camera trap pics of rare species in Vietnam raise conservation hopes - Mongabay.com,https://news.mongabay.com/2021/06/camera-trap-pics-of-rare-species-in-vietnam-raise-conservation-hopes/,6/24/2021,Camera trap pics of rare species in Vietnam raise conservation hopes&nbsp;&nbsp;Mongabay.com,Mongabay.com,Camera-Conservation
CDFW News | Rabbit Hemorrhagic Disease Confirmed for First Time in Endangered Riparian Brush Rabbits - California Department of Fish and Wildlife,https://wildlife.ca.gov/News/rabbit-hemorrhagic-disease-confirmed-for-first-time-in-endangered-riparian-brush-rabbits,5/27/2022,CDFW News | Rabbit Hemorrhagic Disease Confirmed for First Time in Endangered Riparian Brush Rabbits&nbsp;&nbsp;California Department of Fish and Wildlife,California Department of Fish and Wildlife,Camera-Conservation
"Western Washington Bear That Evaded Capture for Years Is Caught, Killed - Centralia Chronicle","https://www.chronline.com/stories/western-washington-bear-that-evaded-capture-for-years-is-caught-killed,294454",5/24/2022,"Western Washington Bear That Evaded Capture for Years Is Caught, Killed&nbsp;&nbsp;Centralia Chronicle",Centralia Chronicle,Camera-Conservation
Bobcat caught on camera trap | Candid Animal Cam - Mongabay.com,https://news.mongabay.com/2021/12/bobcat-caught-on-camera-trap-candid-animal-cam/,12/17/2021,Bobcat caught on camera trap | Candid Animal Cam&nbsp;&nbsp;Mongabay.com,Mongabay.com,Camera-Conservation
How Brazil is working to save the rare lion tamarins of the Atlantic Forest - Mongabay.com,https://news.mongabay.com/2022/06/how-brazil-is-working-to-save-the-rare-lion-tamarins-of-the-atlantic-forest/,6/1/2022,How Brazil is working to save the rare lion tamarins of the Atlantic Forest&nbsp;&nbsp;Mongabay.com,Mongabay.com,Camera-Conservation
The ultimate wildlife hotel – where crocodiles join you for breakfast - The Telegraph,https://www.telegraph.co.uk/travel/destinations/asia/sri-lanka/ultimate-wildlife-hotel-crocodiles-join-breakfast/,6/14/2022,The ultimate wildlife hotel – where crocodiles join you for breakfast&nbsp;&nbsp;The Telegraph,The Telegraph,Camera-Conservation
Endangered native wildlife's ripping recovery after bushfire - Mirage News,https://www.miragenews.com/endangered-native-wildlifes-ripping-recovery-795137/,6/6/2022,Endangered native wildlife's ripping recovery after bushfire&nbsp;&nbsp;Mirage News,Mirage News,Camera-Conservation
BC research shows protected areas are indeed saving mammals - Pique Newsmagazine,https://www.piquenewsmagazine.com/must-reads/could-expanding-protected-areas-save-mammals-from-extinction-5018090,2/1/2022,BC research shows protected areas are indeed saving mammals&nbsp;&nbsp;Pique Newsmagazine,Pique Newsmagazine,Camera-Conservation
Double-observer approach with camera traps can correct imperfect detection and improve the accuracy of density estimation of unmarked animal populations | Scientific Reports - Nature.com,https://www.nature.com/articles/s41598-022-05853-0,2/7/2022,Double-observer approach with camera traps can correct imperfect detection and improve the accuracy of density estimation of unmarked animal populations | Scientific Reports&nbsp;&nbsp;Nature.com,Nature.com,Camera-Conservation
"Identifying conservation technology needs, barriers, and opportunities | Scientific Reports - Nature.com",https://www.nature.com/articles/s41598-022-08330-w,3/21/2022,"Identifying conservation technology needs, barriers, and opportunities | Scientific Reports&nbsp;&nbsp;Nature.com",Nature.com,Camera-Conservation
Eight species making a comeback | Stories | WWF - World Wildlife Fund,https://www.worldwildlife.org/stories/eight-species-making-a-comeback,3/3/2022,Eight species making a comeback | Stories | WWF&nbsp;&nbsp;World Wildlife Fund,World Wildlife Fund,Camera-Conservation
"State to study moose numbers using drones | News, Sports, Jobs - Nashua Telegraph",https://www.nashuatelegraph.com/news/local-news/2022/06/07/state-to-study-moose-numbers-using-drones/,6/7/2022,"State to study moose numbers using drones | News, Sports, Jobs&nbsp;&nbsp;Nashua Telegraph",Nashua Telegraph,Camera-Conservation
"Dual pressures of hunting, logging threaten wildlife in Myanmar, study shows - Mongabay.com",https://news.mongabay.com/2021/12/dual-pressures-of-hunting-logging-threaten-wildlife-in-myanmar-study-shows/,12/31/2021,"Dual pressures of hunting, logging threaten wildlife in Myanmar, study shows&nbsp;&nbsp;Mongabay.com",Mongabay.com,Camera-Conservation
Elopa and Etugu villagers declare ancestral land as community conserved area - The Arunachal Times,https://arunachaltimes.in/index.php/2022/06/04/elopa-and-etugu-villagers-declare-ancestral-land-as-community-conserved-area/,6/4/2022,Elopa and Etugu villagers declare ancestral land as community conserved area&nbsp;&nbsp;The Arunachal Times,The Arunachal Times,Camera-Conservation
​​Costa Rica's protected areas hit hard by budget cuts - Diálogo Chino,https://dialogochino.net/en/climate-energy/45611-%E2%80%8B%E2%80%8Bcosta-ricas-protected-areas-hit-hard-by-budget-cuts/,8/26/2021,​​Costa Rica's protected areas hit hard by budget cuts&nbsp;&nbsp;Diálogo Chino,Diálogo Chino,Camera-Conservation
Camera Traps Show That Endangered Animals Roam Private Wildlife Refuges in Costa Rica - The Costa Rica News,https://thecostaricanews.com/camera-traps-show-that-endangered-animals-roam-private-wildlife-refuges-in-costa-rica/,4/1/2022,Camera Traps Show That Endangered Animals Roam Private Wildlife Refuges in Costa Rica&nbsp;&nbsp;The Costa Rica News,The Costa Rica News,Camera-Conservation
How are Sensors Used in Conservation Efforts? - AZoSensors,https://www.azosensors.com/article.aspx?ArticleID=2414,12/29/2021,How are Sensors Used in Conservation Efforts?&nbsp;&nbsp;AZoSensors,AZoSensors,Camera-Conservation
Small gifts lead to big impacts: Unique effort supports learning and spurs classroom innovation - Virginia Tech Daily,https://vtx.vt.edu/articles/2022/01/cnre-faculty-instructional-grants.html,2/8/2022,Small gifts lead to big impacts: Unique effort supports learning and spurs classroom innovation&nbsp;&nbsp;Virginia Tech Daily,Virginia Tech Daily,Camera-Conservation
"Indigenous trees planted in effort to preserve mountain bongos - The Star, Kenya",https://www.the-star.co.ke/news/2022-05-22-indigenous-trees-planted-in-effort-to-preserve-mountain-bongos/,5/22/2022,"Indigenous trees planted in effort to preserve mountain bongos&nbsp;&nbsp;The Star, Kenya","The Star, Kenya",Camera-Conservation
"Podcast: Afield at last, researchers head out for a new season - Mongabay.com",https://news.mongabay.com/2022/04/podcast-afield-at-last-researchers-head-out-for-a-new-season/,4/7/2022,"Podcast: Afield at last, researchers head out for a new season&nbsp;&nbsp;Mongabay.com",Mongabay.com,Camera-Conservation
Critically endangered Sunda pangolin caught on camera trap | Candid Animal Cam - Mongabay.com,https://news.mongabay.com/2021/10/critically-endangered-sunda-pangolin-caught-on-camera-trap-candid-animal-cam/,10/22/2021,Critically endangered Sunda pangolin caught on camera trap | Candid Animal Cam&nbsp;&nbsp;Mongabay.com,Mongabay.com,Camera-Conservation
Check out these videos of an unusual black coyote roaming the Maine woods - Bangor Daily News,https://bangordailynews.com/2022/06/06/outdoors/videos-of-a-rare-black-coyote-roaming-the-maine-woods-xoasq1i29i/,6/6/2022,Check out these videos of an unusual black coyote roaming the Maine woods&nbsp;&nbsp;Bangor Daily News,Bangor Daily News,Camera-Conservation
"In the Borneo canopy, life thrives in surprising ways, camera-trap study shows - Mongabay.com",https://news.mongabay.com/2021/08/in-the-borneo-canopy-life-thrives-in-surprising-ways-camera-trap-study-shows/,8/4/2021,"In the Borneo canopy, life thrives in surprising ways, camera-trap study shows&nbsp;&nbsp;Mongabay.com",Mongabay.com,Camera-Conservation
"Understanding the American marten could aid conservation, but habitat loss threatens its existence - UMaine News - University of Maine - University of Maine",https://umaine.edu/news/blog/2022/04/08/understanding-the-american-marten-could-aid-conservation-but-habitat-loss-threatens-its-existence/,4/8/2022,"Understanding the American marten could aid conservation, but habitat loss threatens its existence - UMaine News - University of Maine&nbsp;&nbsp;University of Maine",University of Maine,Camera-Conservation
Interview: Indigenous-led conservation in Nagaland preserves rare wildlife - thethirdpole.net,https://www.thethirdpole.net/en/nature/indigenous-led-conservation-in-nagaland-preserves-rare-wildlife/,8/24/2021,Interview: Indigenous-led conservation in Nagaland preserves rare wildlife&nbsp;&nbsp;thethirdpole.net,thethirdpole.net,Camera-Conservation
"Myanmar's snowcapped north is a haven for large mammals, new study finds - Mongabay.com",https://news.mongabay.com/2021/09/myanmars-snowcapped-north-is-a-haven-for-large-mammals-new-study-finds/,9/13/2021,"Myanmar's snowcapped north is a haven for large mammals, new study finds&nbsp;&nbsp;Mongabay.com",Mongabay.com,Camera-Conservation
Armenia's Caucasus Wildlife Refuge Camera Captures Footage of New Leopard – Asbarez.com - Asbarez Armenian News,https://asbarez.com/armenias-caucasus-wildlife-refuge-camera-traps-capture-footage-of-new-leopard/,3/30/2022,Armenia's Caucasus Wildlife Refuge Camera Captures Footage of New Leopard – Asbarez.com&nbsp;&nbsp;Asbarez Armenian News,Asbarez Armenian News,Camera-Conservation
AI makes identification easy in forest and wildlife conservation - Analytics India Magazine,https://analyticsindiamag.com/forest-wildlife-conservation-ai-applications/,3/1/2022,AI makes identification easy in forest and wildlife conservation&nbsp;&nbsp;Analytics India Magazine,Analytics India Magazine,Camera-Conservation
How I Study Elusive Prairie Bobcats - Smithsonian's National Zoo and Conservation Biology Institute,https://nationalzoo.si.edu/conservation-ecology-center/news/how-i-study-elusive-prairie-bobcats,9/20/2021,How I Study Elusive Prairie Bobcats&nbsp;&nbsp;Smithsonian's National Zoo and Conservation Biology Institute,Smithsonian's National Zoo and Conservation Biology Institute,Camera-Conservation
Arboreal camera trap reveals the frequent occurrence of a frugivore-carnivore in neotropical nutmeg trees | Scientific Reports - Nature.com,https://www.nature.com/articles/s41598-022-11568-z,5/7/2022,Arboreal camera trap reveals the frequent occurrence of a frugivore-carnivore in neotropical nutmeg trees | Scientific Reports&nbsp;&nbsp;Nature.com,Nature.com,Camera-Conservation
Camera traps capture photos of rare gorillas Nigerian sanctuary - Earth Touch News,https://www.earthtouchnews.com/in-the-field/film-and-photo/camera-traps-capture-photos-of-rare-gorillas-and-other-wildlife-in-tiny-nigerian-sanctuary,7/19/2021,Camera traps capture photos of rare gorillas Nigerian sanctuary&nbsp;&nbsp;Earth Touch News,Earth Touch News,Camera-Conservation
"Côte d'Ivoire's chimp habitats are shrinking, but there's hope in their numbers - Mongabay.com",https://news.mongabay.com/2022/04/cote-divoires-chimp-habitats-are-shrinking-but-theres-hope-in-their-numbers/,4/25/2022,"Côte d'Ivoire's chimp habitats are shrinking, but there's hope in their numbers&nbsp;&nbsp;Mongabay.com",Mongabay.com,Camera-Conservation
"See California Wildlife Return to Wildfire Zones, Courtesy of Hidden Cameras - KQED",https://www.kqed.org/science/1978094/see-california-wildlife-return-to-hidden-cameras-courtesy-of-hidden-cameras,1/7/2022,"See California Wildlife Return to Wildfire Zones, Courtesy of Hidden Cameras&nbsp;&nbsp;KQED",KQED,Camera-Conservation
Mammal 'selfies' show protected areas thriving with species diversity - The Weather Network,https://www.theweathernetwork.com/ca/news/article/mammal-selfies-show-protected-areas-thriving-with-species-diversity-university-of-british-columbia,4/13/2022,Mammal 'selfies' show protected areas thriving with species diversity&nbsp;&nbsp;The Weather Network,The Weather Network,Camera-Conservation
"Video shows deadly abuse of an octopus, and a Keys stone-crab fisherman is charged - Miami Herald",https://www.miamiherald.com/news/local/community/florida-keys/article262292062.html,6/8/2022,"Video shows deadly abuse of an octopus, and a Keys stone-crab fisherman is charged&nbsp;&nbsp;Miami Herald",Miami Herald,Camera-Conservation
Mongabay's What-To-Watch list for May 2022 - Mongabay.com,https://news.mongabay.com/2022/05/mongabays-what-to-watch-list-for-may-2022/,5/3/2022,Mongabay's What-To-Watch list for May 2022&nbsp;&nbsp;Mongabay.com,Mongabay.com,Camera-Conservation
These flying robots protect endangered wildlife - Science News for Students,https://www.sciencenewsforstudents.org/article/drones-protect-endangered-wildlife-ai-conservation,3/10/2022,These flying robots protect endangered wildlife&nbsp;&nbsp;Science News for Students,Science News for Students,Camera-Conservation
New science: Satellite data preventing climate-fueled floods — and more - Conservation International,https://www.conservation.org/blog/new-science-satellite-data-preventing-climate-fueled-floods-and-more,2/17/2022,New science: Satellite data preventing climate-fueled floods — and more&nbsp;&nbsp;Conservation International,Conservation International,Camera-Conservation
African leopard sighting raises hopes for their conservation in southern Cameroon - The Conversation Africa,https://theconversation.com/african-leopard-sighting-raises-hopes-for-their-conservation-in-southern-cameroon-166918,9/16/2021,African leopard sighting raises hopes for their conservation in southern Cameroon&nbsp;&nbsp;The Conversation Africa,The Conversation Africa,Camera-Conservation
"Enclosures, beachgoers, nature knows best - The Anna Maria Islander",https://www.islander.org/2022/06/enclosures-beachgoers-nature-knows-best/,6/8/2022,"Enclosures, beachgoers, nature knows best&nbsp;&nbsp;The Anna Maria Islander",The Anna Maria Islander,Camera-Conservation
Forest thinning proposal fuels controversy at Big Bear Lake - Los Angeles Times,https://www.latimes.com/environment/story/2022-06-09/forest-thinning-proposal-fuels-controversy-at-big-bear-lake,6/9/2022,Forest thinning proposal fuels controversy at Big Bear Lake&nbsp;&nbsp;Los Angeles Times,Los Angeles Times,Camera-Conservation
'We scientists engage in soft diplomacy': Q&A with Christine Wilkinson - Mongabay.com,https://news.mongabay.com/2021/12/we-scientists-engage-in-soft-diplomacy-qa-with-christine-wilkinson/,12/23/2021,'We scientists engage in soft diplomacy': Q&amp;A with Christine Wilkinson&nbsp;&nbsp;Mongabay.com,Mongabay.com,Camera-Conservation
Huge camera trap study becomes a mobile game - CNN,https://www.cnn.com/2021/07/26/world/gallery/wildcru-camera-trap-study-spc-intl/index.html,7/26/2021,Huge camera trap study becomes a mobile game&nbsp;&nbsp;CNN,CNN,Camera-Conservation
Camera traps capture a first for Cambodia | BBC Wildlife Magazine - BBC Discover Wildlife,https://www.discoverwildlife.com/news/camera-traps-capture-first-images-of-baby-deer-species-in-cambodia/,12/20/2021,Camera traps capture a first for Cambodia | BBC Wildlife Magazine&nbsp;&nbsp;BBC Discover Wildlife,BBC Discover Wildlife,Camera-Conservation
"Himalayan musk deer talk to each other through poop, but poachers are also listening - Mongabay.com",https://news.mongabay.com/2022/05/himalayan-musk-deer-talk-to-each-other-through-poop-but-poachers-are-also-listening/,5/10/2022,"Himalayan musk deer talk to each other through poop, but poachers are also listening&nbsp;&nbsp;Mongabay.com",Mongabay.com,Camera-Conservation
From the Andes to the Amazon | College of Natural Resources News - NC State College of Natural Resources News,https://cnr.ncsu.edu/news/2022/03/from-the-andes-to-the-amazon/,3/28/2022,From the Andes to the Amazon | College of Natural Resources News&nbsp;&nbsp;NC State College of Natural Resources News,NC State College of Natural Resources News,Camera-Conservation
