Title,Link,pubDate,Description,Source,Tag
Small gifts lead to big impacts: Unique effort supports learning and spurs classroom innovation - Virginia Tech Daily,https://vtx.vt.edu/articles/2022/01/cnre-faculty-instructional-grants.html,2/8/2022,Small gifts lead to big impacts: Unique effort supports learning and spurs classroom innovation&nbsp;&nbsp;Virginia Tech Daily,Virginia Tech Daily,Camera-Traps
Elopa and Etugu villagers declare ancestral land as community conserved area - The Arunachal Times,https://arunachaltimes.in/index.php/2022/06/04/elopa-and-etugu-villagers-declare-ancestral-land-as-community-conserved-area/,6/4/2022,Elopa and Etugu villagers declare ancestral land as community conserved area&nbsp;&nbsp;The Arunachal Times,The Arunachal Times,Camera-Traps
Over the Hill: Persistent overgrazing causing 'devastation' in vulnerable habitats - TheJournal.ie,https://www.thejournal.ie/over-the-hill-5760329-Jun2022/,6/5/2022,Over the Hill: Persistent overgrazing causing 'devastation' in vulnerable habitats&nbsp;&nbsp;TheJournal.ie,TheJournal.ie,Camera-Traps
Plan to divide Chanda Circle into 4 zones to mitigate man-animal conflict - The Hitavada,https://www.thehitavada.com/Encyc/2022/5/27/Plan-to-divide-Chanda-Circle-into-4-zones-to-mitigate-man-animal-conflict.html,5/27/2022,Plan to divide Chanda Circle into 4 zones to mitigate man-animal conflict&nbsp;&nbsp;The Hitavada,The Hitavada,Camera-Traps
Environmental activists travel 235km on foot to highlight dwindling Malayan tiger numbers - CNA,https://www.channelnewsasia.com/asia/malayan-tigers-court-application-protection-hidup-habitat-loss-extinction-2695311,5/22/2022,Environmental activists travel 235km on foot to highlight dwindling Malayan tiger numbers&nbsp;&nbsp;CNA,CNA,Camera-Traps
Camera trap pics of rare species in Vietnam raise conservation hopes - Mongabay.com,https://news.mongabay.com/2021/06/camera-trap-pics-of-rare-species-in-vietnam-raise-conservation-hopes/,6/24/2021,Camera trap pics of rare species in Vietnam raise conservation hopes&nbsp;&nbsp;Mongabay.com,Mongabay.com,Camera-Traps
​​Costa Rica's protected areas hit hard by budget cuts - Diálogo Chino,https://dialogochino.net/en/climate-energy/45611-%E2%80%8B%E2%80%8Bcosta-ricas-protected-areas-hit-hard-by-budget-cuts/,8/26/2021,​​Costa Rica's protected areas hit hard by budget cuts&nbsp;&nbsp;Diálogo Chino,Diálogo Chino,Camera-Traps
Interview: Indigenous-led conservation in Nagaland preserves rare wildlife - thethirdpole.net,https://www.thethirdpole.net/en/nature/indigenous-led-conservation-in-nagaland-preserves-rare-wildlife/,8/24/2021,Interview: Indigenous-led conservation in Nagaland preserves rare wildlife&nbsp;&nbsp;thethirdpole.net,thethirdpole.net,Camera-Traps
How are Sensors Used in Conservation Efforts? - AZoSensors,https://www.azosensors.com/article.aspx?ArticleID=2414,12/29/2021,How are Sensors Used in Conservation Efforts?&nbsp;&nbsp;AZoSensors,AZoSensors,Camera-Traps
Armenia's Caucasus Wildlife Refuge Camera Captures Footage of New Leopard – Asbarez.com - Asbarez Armenian News,https://asbarez.com/armenias-caucasus-wildlife-refuge-camera-traps-capture-footage-of-new-leopard/,3/30/2022,Armenia's Caucasus Wildlife Refuge Camera Captures Footage of New Leopard – Asbarez.com&nbsp;&nbsp;Asbarez Armenian News,Asbarez Armenian News,Camera-Traps
"Understanding the American marten could aid conservation, but habitat loss threatens its existence - UMaine News - University of Maine - University of Maine",https://umaine.edu/news/blog/2022/04/08/understanding-the-american-marten-could-aid-conservation-but-habitat-loss-threatens-its-existence/,4/8/2022,"Understanding the American marten could aid conservation, but habitat loss threatens its existence - UMaine News - University of Maine&nbsp;&nbsp;University of Maine",University of Maine,Camera-Traps
India: How 'Science' Can Facilitate the Politicisation of Tiger Counts – The Wire Science - The Wire Science,https://science.thewire.in/environment/india-science-politicise-tiger-census/,6/9/2022,India: How 'Science' Can Facilitate the Politicisation of Tiger Counts – The Wire Science&nbsp;&nbsp;The Wire Science,The Wire Science,Camera-Traps
Camera traps capture photos of rare gorillas Nigerian sanctuary - Earth Touch News,https://www.earthtouchnews.com/in-the-field/film-and-photo/camera-traps-capture-photos-of-rare-gorillas-and-other-wildlife-in-tiny-nigerian-sanctuary,7/19/2021,Camera traps capture photos of rare gorillas Nigerian sanctuary&nbsp;&nbsp;Earth Touch News,Earth Touch News,Camera-Traps
How South African communities are giving safari luxe an eco overhaul - National Geographic UK,https://www.nationalgeographic.co.uk/travel/2022/06/how-south-african-communities-are-giving-safari-luxe-an-eco-overhaul,6/12/2022,How South African communities are giving safari luxe an eco overhaul&nbsp;&nbsp;National Geographic UK,National Geographic UK,Camera-Traps
Mammal 'selfies' show protected areas thriving with species diversity - The Weather Network,https://www.theweathernetwork.com/ca/news/article/mammal-selfies-show-protected-areas-thriving-with-species-diversity-university-of-british-columbia,4/13/2022,Mammal 'selfies' show protected areas thriving with species diversity&nbsp;&nbsp;The Weather Network,The Weather Network,Camera-Traps
These flying robots protect endangered wildlife - Science News for Students,https://www.sciencenewsforstudents.org/article/drones-protect-endangered-wildlife-ai-conservation,3/10/2022,These flying robots protect endangered wildlife&nbsp;&nbsp;Science News for Students,Science News for Students,Camera-Traps
How I Study Elusive Prairie Bobcats - Smithsonian's National Zoo and Conservation Biology Institute,https://nationalzoo.si.edu/conservation-ecology-center/news/how-i-study-elusive-prairie-bobcats,9/20/2021,How I Study Elusive Prairie Bobcats&nbsp;&nbsp;Smithsonian's National Zoo and Conservation Biology Institute,Smithsonian's National Zoo and Conservation Biology Institute,Camera-Traps
Creature Feature: Humboldt's Flying Squirrel | NEC - Northcoast Environmental Center,https://www.yournec.org/creature-feature-humboldts-flying-squirrel/,5/24/2022,Creature Feature: Humboldt's Flying Squirrel | NEC&nbsp;&nbsp;Northcoast Environmental Center,Northcoast Environmental Center,Camera-Traps
"See California Wildlife Return to Wildfire Zones, Courtesy of Hidden Cameras - KQED",https://www.kqed.org/science/1978094/see-california-wildlife-return-to-hidden-cameras-courtesy-of-hidden-cameras,1/7/2022,"See California Wildlife Return to Wildfire Zones, Courtesy of Hidden Cameras&nbsp;&nbsp;KQED",KQED,Camera-Traps
These 10 species are lost in the last wilds - we need to find them before they go extinct - BirdLife International,https://www.birdlife.org/news/2022/05/20/these-10-species-are-lost-in-the-last-wilds-we-need-to-find-them-before-they-go-extinct/,5/20/2022,These 10 species are lost in the last wilds - we need to find them before they go extinct&nbsp;&nbsp;BirdLife International,BirdLife International,Camera-Traps
BC research shows protected areas are indeed saving mammals - Pique Newsmagazine,https://www.piquenewsmagazine.com/must-reads/could-expanding-protected-areas-save-mammals-from-extinction-5018090,2/1/2022,BC research shows protected areas are indeed saving mammals&nbsp;&nbsp;Pique Newsmagazine,Pique Newsmagazine,Camera-Traps
How the safari sector is bouncing back in South Africa's north east - National Geographic UK,https://www.nationalgeographic.co.uk/travel/2022/05/south-africa-safari,5/23/2022,How the safari sector is bouncing back in South Africa's north east&nbsp;&nbsp;National Geographic UK,National Geographic UK,Camera-Traps
"Côte d'Ivoire's chimp habitats are shrinking, but there's hope in their numbers - Mongabay.com",https://news.mongabay.com/2022/04/cote-divoires-chimp-habitats-are-shrinking-but-theres-hope-in-their-numbers/,4/25/2022,"Côte d'Ivoire's chimp habitats are shrinking, but there's hope in their numbers&nbsp;&nbsp;Mongabay.com",Mongabay.com,Camera-Traps
Search for 'Asian Unicorn' Intensifies in Attempt to Save Elusive Species - EcoWatch,https://www.ecowatch.com/asian-unicorn-saola-conservation.html,1/10/2022,Search for 'Asian Unicorn' Intensifies in Attempt to Save Elusive Species&nbsp;&nbsp;EcoWatch,EcoWatch,Camera-Traps
New science: Satellite data preventing climate-fueled floods — and more - Conservation International,https://www.conservation.org/blog/new-science-satellite-data-preventing-climate-fueled-floods-and-more,2/17/2022,New science: Satellite data preventing climate-fueled floods — and more&nbsp;&nbsp;Conservation International,Conservation International,Camera-Traps
From the Andes to the Amazon | College of Natural Resources News - NC State College of Natural Resources News,https://cnr.ncsu.edu/news/2022/03/from-the-andes-to-the-amazon/,3/28/2022,From the Andes to the Amazon | College of Natural Resources News&nbsp;&nbsp;NC State College of Natural Resources News,NC State College of Natural Resources News,Camera-Traps
"Podcast: Afield at last, researchers head out for a new season - Mongabay.com",https://news.mongabay.com/2022/04/podcast-afield-at-last-researchers-head-out-for-a-new-season/,4/7/2022,"Podcast: Afield at last, researchers head out for a new season&nbsp;&nbsp;Mongabay.com",Mongabay.com,Camera-Traps
Bobcat caught on camera trap | Candid Animal Cam - Mongabay.com,https://news.mongabay.com/2021/12/bobcat-caught-on-camera-trap-candid-animal-cam/,12/17/2021,Bobcat caught on camera trap | Candid Animal Cam&nbsp;&nbsp;Mongabay.com,Mongabay.com,Camera-Traps
"Dual pressures of hunting, logging threaten wildlife in Myanmar, study shows - Mongabay.com",https://news.mongabay.com/2021/12/dual-pressures-of-hunting-logging-threaten-wildlife-in-myanmar-study-shows/,12/31/2021,"Dual pressures of hunting, logging threaten wildlife in Myanmar, study shows&nbsp;&nbsp;Mongabay.com",Mongabay.com,Camera-Traps
Camera traps capture a first for Cambodia | BBC Wildlife Magazine - BBC Discover Wildlife,https://www.discoverwildlife.com/news/camera-traps-capture-first-images-of-baby-deer-species-in-cambodia/,12/20/2021,Camera traps capture a first for Cambodia | BBC Wildlife Magazine&nbsp;&nbsp;BBC Discover Wildlife,BBC Discover Wildlife,Camera-Traps
"In search of Taiwan's lost clouded leopards, anthropology uncovers more than camera traps (commentary) - Mongabay.com",https://news.mongabay.com/2021/11/in-search-of-taiwans-lost-clouded-leopards-anthropology-uncovers-more-than-camera-traps-commentary/,11/23/2021,"In search of Taiwan's lost clouded leopards, anthropology uncovers more than camera traps (commentary)&nbsp;&nbsp;Mongabay.com",Mongabay.com,Camera-Traps
Jaguars Could Return to the US if Given Pathway North - EcoWatch,https://www.ecowatch.com/jaguar-population-migration-mexico-us.html,4/20/2022,Jaguars Could Return to the US if Given Pathway North&nbsp;&nbsp;EcoWatch,EcoWatch,Camera-Traps
"Wildebeest, bustards and bongos: Kenya begins first national census of wildlife - The Guardian",https://www.theguardian.com/environment/2021/jun/29/wildebeest-bustards-and-bongos-kenya-begins-first-national-census-of-wildlife-aoe,6/29/2021,"Wildebeest, bustards and bongos: Kenya begins first national census of wildlife&nbsp;&nbsp;The Guardian",The Guardian,Camera-Traps
African leopard sighting raises hopes for their conservation in southern Cameroon - The Conversation Africa,https://theconversation.com/african-leopard-sighting-raises-hopes-for-their-conservation-in-southern-cameroon-166918,9/16/2021,African leopard sighting raises hopes for their conservation in southern Cameroon&nbsp;&nbsp;The Conversation Africa,The Conversation Africa,Camera-Traps
This Is How College Students Think We Could Pay for Wildlife Conservation in the U.S. - NC State News,https://news.ncsu.edu/2021/07/this-is-how-college-students-think-we-could-pay-for-wildlife-conservation-in-the-u-s/,7/30/2021,This Is How College Students Think We Could Pay for Wildlife Conservation in the U.S.&nbsp;&nbsp;NC State News,NC State News,Camera-Traps
AI makes identification easy in forest and wildlife conservation - Analytics India Magazine,https://analyticsindiamag.com/forest-wildlife-conservation-ai-applications/,3/1/2022,AI makes identification easy in forest and wildlife conservation&nbsp;&nbsp;Analytics India Magazine,Analytics India Magazine,Camera-Traps
"In the Borneo canopy, life thrives in surprising ways, camera-trap study shows - Mongabay.com",https://news.mongabay.com/2021/08/in-the-borneo-canopy-life-thrives-in-surprising-ways-camera-trap-study-shows/,8/4/2021,"In the Borneo canopy, life thrives in surprising ways, camera-trap study shows&nbsp;&nbsp;Mongabay.com",Mongabay.com,Camera-Traps
Jaguars could return to the US Southwest – but only if they have pathways to move north - ZME Science,https://www.zmescience.com/ecology/animals-ecology/jaguars-could-return-to-the-us-southwest-but-only-if-they-have-pathways-to-move-north/,4/20/2022,Jaguars could return to the US Southwest – but only if they have pathways to move north&nbsp;&nbsp;ZME Science,ZME Science,Camera-Traps
Haryana wildlife census set to resume next month - Hindustan Times,https://www.hindustantimes.com/cities/gurugram-news/haryana-wildlife-census-set-to-resume-next-month-101643920573926.html,2/4/2022,Haryana wildlife census set to resume next month&nbsp;&nbsp;Hindustan Times,Hindustan Times,Camera-Traps
Critically endangered Sunda pangolin caught on camera trap | Candid Animal Cam - Mongabay.com,https://news.mongabay.com/2021/10/critically-endangered-sunda-pangolin-caught-on-camera-trap-candid-animal-cam/,10/22/2021,Critically endangered Sunda pangolin caught on camera trap | Candid Animal Cam&nbsp;&nbsp;Mongabay.com,Mongabay.com,Camera-Traps
Your Vacation Photos Can Help Save Endangered Species - HowStuffWorks,https://science.howstuffworks.com/environmental/conservation/issues/vacation-photos-imageomics.htm,3/4/2022,Your Vacation Photos Can Help Save Endangered Species&nbsp;&nbsp;HowStuffWorks,HowStuffWorks,Camera-Traps
Smile! UGA researchers involved in first nationwide camera trap mammal survey - UGA research,https://research.uga.edu/news/smile-uga-researchers-involved-in-first-nationwide-camera-trap-mammal-survey/,8/31/2021,Smile! UGA researchers involved in first nationwide camera trap mammal survey&nbsp;&nbsp;UGA research,UGA research,Camera-Traps
"How a billion dogs, including our pets, are laying waste to wildlife - New Scientist",https://www.newscientist.com/article/mg25433840-800-how-a-billion-dogs-including-our-pets-are-laying-waste-to-wildlife/,4/27/2022,"How a billion dogs, including our pets, are laying waste to wildlife&nbsp;&nbsp;New Scientist",New Scientist,Camera-Traps
Arboreal camera trap reveals the frequent occurrence of a frugivore-carnivore in neotropical nutmeg trees | Scientific Reports - Nature.com,https://www.nature.com/articles/s41598-022-11568-z,5/7/2022,Arboreal camera trap reveals the frequent occurrence of a frugivore-carnivore in neotropical nutmeg trees | Scientific Reports&nbsp;&nbsp;Nature.com,Nature.com,Camera-Traps
Endangered wildlife face perilous future as vital habitat loses protection in Cambodia - Mongabay.com,https://news.mongabay.com/2022/02/endangered-wildlife-face-perilous-future-as-vital-habitat-loses-protection-in-cambodia/,2/8/2022,Endangered wildlife face perilous future as vital habitat loses protection in Cambodia&nbsp;&nbsp;Mongabay.com,Mongabay.com,Camera-Traps
"Amerindian culture and land rights shape conservation in Guyana's Rupununi region | - Forests News, Center for International Forestry Research",https://forestsnews.cifor.org/75402/amerindian-culture-and-land-rights-shape-conservation-in-guyanas-rupununi-region?fnl=,11/25/2021,"Amerindian culture and land rights shape conservation in Guyana's Rupununi region |&nbsp;&nbsp;Forests News, Center for International Forestry Research","Forests News, Center for International Forestry Research",Camera-Traps
'We scientists engage in soft diplomacy': Q&A with Christine Wilkinson - Mongabay.com,https://news.mongabay.com/2021/12/we-scientists-engage-in-soft-diplomacy-qa-with-christine-wilkinson/,12/23/2021,'We scientists engage in soft diplomacy': Q&amp;A with Christine Wilkinson&nbsp;&nbsp;Mongabay.com,Mongabay.com,Camera-Traps
Giant anteaters lead biodiversity resurgence in Argentina's Iberá - Mongabay.com,https://news.mongabay.com/2022/02/giant-anteaters-lead-biodiversity-resurgence-in-argentinas-ibera/,2/15/2022,Giant anteaters lead biodiversity resurgence in Argentina's Iberá&nbsp;&nbsp;Mongabay.com,Mongabay.com,Camera-Traps
