Title,Link,pubDate,Description,Source,Tag
How lidar hardware and perception software aid OEM differentiation: Sharma - FierceElectronics,https://www.fierceelectronics.com/sensors/how-lidar-hardware-and-perception-software-aid-oem-differentiation-sharma,6/14/2022,How lidar hardware and perception software aid OEM differentiation: Sharma&nbsp;&nbsp;FierceElectronics,FierceElectronics,Sensors-Marine
Canada's marine conservation toolbox needs an overhaul to counter climate change - The Conversation Canada,https://theconversation.com/canadas-marine-conservation-toolbox-needs-an-overhaul-to-counter-climate-change-177895,4/21/2022,Canada's marine conservation toolbox needs an overhaul to counter climate change&nbsp;&nbsp;The Conversation Canada,The Conversation Canada,Sensors-Marine
"CODA OCTOPUS GROUP, INC. MANAGEMENT'S DISCUSSION AND ANALYSIS OF FINANCIAL CONDITION AND RESULTS OF OPERATIONS (form 10-Q) - Marketscreener.com",https://www.marketscreener.com/quote/stock/CODA-OCTOPUS-GROUP-INC-38066056/news/CODA-OCTOPUS-GROUP-INC-MANAGEMENT-S-DISCUSSION-AND-ANALYSIS-OF-FINANCIAL-CONDITION-AND-RESULTS-OF-40716869/,6/14/2022,"CODA OCTOPUS GROUP, INC. MANAGEMENT'S DISCUSSION AND ANALYSIS OF FINANCIAL CONDITION AND RESULTS OF OPERATIONS (form 10-Q)&nbsp;&nbsp;Marketscreener.com",Marketscreener.com,Sensors-Marine
Sailing into Success with Saildrone's Unmanned Surface Vehicles - AZoRobotics,https://www.azorobotics.com/Article.aspx?ArticleID=516,5/16/2022,Sailing into Success with Saildrone's Unmanned Surface Vehicles&nbsp;&nbsp;AZoRobotics,AZoRobotics,Sensors-Marine
Sampling Ocean Waters for Species' DNA Shows Promise in Ecosystem Management - The Pew Charitable Trusts,https://www.pewtrusts.org/research-and-analysis/articles/2021/11/03/sampling-ocean-waters-for-species-dna-shows-promise-in-ecosystem-management,11/3/2021,Sampling Ocean Waters for Species' DNA Shows Promise in Ecosystem Management&nbsp;&nbsp;The Pew Charitable Trusts,The Pew Charitable Trusts,Sensors-Marine
Environmental Performance Index has many indicators based on unfounded assumptions - Devdiscourse,https://www.devdiscourse.com/article/science-environment/2065490-environmental-performance-index-has-many-indicators-based-on-unfounded-assumptions,6/8/2022,Environmental Performance Index has many indicators based on unfounded assumptions&nbsp;&nbsp;Devdiscourse,Devdiscourse,Sensors-Marine
Investigating the benthic megafauna in the eastern Clarion Clipperton Fracture Zone (north-east Pacific) based on distribution models predicted with random forest | Scientific Reports - Nature.com,https://www.nature.com/articles/s41598-022-12323-0,5/17/2022,Investigating the benthic megafauna in the eastern Clarion Clipperton Fracture Zone (north-east Pacific) based on distribution models predicted with random forest | Scientific Reports&nbsp;&nbsp;Nature.com,Nature.com,Sensors-Marine
Dirt First - Sierra Club,https://www.sierraclub.org/sierra/2022-2-summer/feature/dirt-first-carbon-farming-regenerative-agriculture,6/14/2022,Dirt First&nbsp;&nbsp;Sierra Club,Sierra Club,Sensors-Marine
The Strange and Secret Ways That Animals Perceive the World - The New Yorker,https://www.newyorker.com/magazine/2022/06/13/the-strange-and-secret-ways-that-animals-perceive-the-world-ed-yong-immense-world-tom-mustill-how-to-speak-whale,6/6/2022,The Strange and Secret Ways That Animals Perceive the World&nbsp;&nbsp;The New Yorker,The New Yorker,Sensors-Marine
New Underwater Coral Reef Camera Launched at John Pennekamp Coral Reef State Park - EIN News,https://www.einnews.com/pr_news/576386544/new-underwater-coral-reef-camera-launched-at-john-pennekamp-coral-reef-state-park,6/11/2022,New Underwater Coral Reef Camera Launched at John Pennekamp Coral Reef State Park&nbsp;&nbsp;EIN News,EIN News,Sensors-Marine
UN Fails to Finalize an Agreement to Protect Marine Life - Bloomberg,https://www.bloomberg.com/news/articles/2022-03-18/un-fails-to-finalize-an-agreement-to-protect-marine-life,3/18/2022,UN Fails to Finalize an Agreement to Protect Marine Life&nbsp;&nbsp;Bloomberg,Bloomberg,Sensors-Marine
"Tech revolution holds world of promise for conservation, but challenges persist - Mongabay.com",https://news.mongabay.com/2022/02/tech-revolution-holds-world-of-promise-for-conservation-but-challenges-persist/,2/2/2022,"Tech revolution holds world of promise for conservation, but challenges persist&nbsp;&nbsp;Mongabay.com",Mongabay.com,Sensors-Marine
Robotic buoys developed to keep Atlantic right whales safe - Verve Times,https://vervetimes.com/robotic-buoys-developed-to-keep-atlantic-right-whales-safe/,5/28/2022,Robotic buoys developed to keep Atlantic right whales safe&nbsp;&nbsp;Verve Times,Verve Times,Sensors-Marine
These flying robots protect endangered wildlife - Science News for Students,https://www.sciencenewsforstudents.org/article/drones-protect-endangered-wildlife-ai-conservation,3/10/2022,These flying robots protect endangered wildlife&nbsp;&nbsp;Science News for Students,Science News for Students,Sensors-Marine
Protecting the planet with all-seeing eyes in space - Eco-Business,https://www.eco-business.com/news/protecting-the-planet-with-all-seeing-eyes-in-space/,6/2/2022,Protecting the planet with all-seeing eyes in space&nbsp;&nbsp;Eco-Business,Eco-Business,Sensors-Marine
Winds of change: Detecting species from airborne DNA just got real - Mongabay.com,https://news.mongabay.com/2022/02/winds-of-change-detecting-species-from-airborne-dna-just-got-real/,2/11/2022,Winds of change: Detecting species from airborne DNA just got real&nbsp;&nbsp;Mongabay.com,Mongabay.com,Sensors-Marine
"Department of Forestry, Fisheries and the Environment's (DFFE) Internship Programme 2022 for Unemployed South African graduates. - Opportunities For Africans",https://www.opportunitiesforafricans.com/department-of-forestry-fisheries-and-the-environmets-dffe-internship-programme-2022/,5/30/2022,"Department of Forestry, Fisheries and the Environment's (DFFE) Internship Programme 2022 for Unemployed South African graduates.&nbsp;&nbsp;Opportunities For Africans",Opportunities For Africans,Sensors-Marine
"Identifying conservation technology needs, barriers, and opportunities | Scientific Reports - Nature.com",https://www.nature.com/articles/s41598-022-08330-w,3/21/2022,"Identifying conservation technology needs, barriers, and opportunities | Scientific Reports&nbsp;&nbsp;Nature.com",Nature.com,Sensors-Marine
Monitoring Coastal Habitats That Support Local Communities and Diverse Ecosystems - planet.com,https://www.planet.com/pulse/monitoring-coastal-habitats-that-support-local-communities-and-diverse-ecosystems/,12/2/2021,Monitoring Coastal Habitats That Support Local Communities and Diverse Ecosystems&nbsp;&nbsp;planet.com,planet.com,Sensors-Marine
"How to prevent mass extinction in the ocean using AI, robots and 3D printers - Phys.org",https://phys.org/news/2021-12-mass-extinction-ocean-ai-robots.html,12/21/2021,"How to prevent mass extinction in the ocean using AI, robots and 3D printers&nbsp;&nbsp;Phys.org",Phys.org,Sensors-Marine
The influence of sea ice on the detection of bowhead whale calls | Scientific Reports - Nature.com,https://www.nature.com/articles/s41598-022-12186-5,5/20/2022,The influence of sea ice on the detection of bowhead whale calls | Scientific Reports&nbsp;&nbsp;Nature.com,Nature.com,Sensors-Marine
Can the Pentagon Protect the Strategic Stronghold of Guam? - The National Interest Online,https://nationalinterest.org/blog/buzz/can-pentagon%C2%A0protect-strategic-stronghold-guam-202705,5/28/2022,Can the Pentagon Protect the Strategic Stronghold of Guam?&nbsp;&nbsp;The National Interest Online,The National Interest Online,Sensors-Marine
Space Infrastructure for a Sustainable Arctic: Opportunities and Challenges of Spaceport Development in the High North - The Arctic Institute,https://www.thearcticinstitute.org/space-infrastructure-sustainable-arctic-opportunities-and-challenges-spaceport-development-high-north/,5/31/2022,Space Infrastructure for a Sustainable Arctic: Opportunities and Challenges of Spaceport Development in the High North&nbsp;&nbsp;The Arctic Institute,The Arctic Institute,Sensors-Marine
Saildrone Surveyor Earns Ocean Innovation Award for Revolutionizing Ocean Mapping - Saildrone,https://www.saildrone.com/news/surveyor-2022-ocean-award-innovation-blue-marine-foundation,5/10/2022,Saildrone Surveyor Earns Ocean Innovation Award for Revolutionizing Ocean Mapping&nbsp;&nbsp;Saildrone,Saildrone,Sensors-Marine
"Where satellites come up short, drones can fill in a picture of our oceans - Mongabay.com",https://news.mongabay.com/2022/04/where-satellites-come-up-short-drones-can-fill-in-a-picture-of-our-oceans/,4/27/2022,"Where satellites come up short, drones can fill in a picture of our oceans&nbsp;&nbsp;Mongabay.com",Mongabay.com,Sensors-Marine
Improving biodiversity protection through artificial intelligence - Nature.com,https://www.nature.com/articles/s41893-022-00851-6,3/24/2022,Improving biodiversity protection through artificial intelligence&nbsp;&nbsp;Nature.com,Nature.com,Sensors-Marine
Evaluating the benefits and risks of social media for wildlife conservation - FACETS Journal,https://www.facetsjournal.com/doi/10.1139/facets-2021-0112,3/10/2022,Evaluating the benefits and risks of social media for wildlife conservation&nbsp;&nbsp;FACETS Journal,FACETS Journal,Sensors-Marine
Using ecological observations to improve malaria control in areas where Anopheles funestus is the dominant vector - Malaria Journal - Malaria Journal,https://malariajournal.biomedcentral.com/articles/10.1186/s12936-022-04198-3,6/2/2022,Using ecological observations to improve malaria control in areas where Anopheles funestus is the dominant vector - Malaria Journal&nbsp;&nbsp;Malaria Journal,Malaria Journal,Sensors-Marine
Special Topics | US Geological Survey - United States Geological Survey (.gov),https://www.usgs.gov/special-topics,5/31/2022,Special Topics | US Geological Survey&nbsp;&nbsp;United States Geological Survey (.gov),United States Geological Survey (.gov),Sensors-Marine
Protecting Our Marine Wildlife During Offshore Wind Surveys - NRDC (Natural Resources Defense Council),https://www.nrdc.org/experts/francine-kershaw/protecting-our-marine-wildlife-during-offshore-wind-surveys,3/4/2022,Protecting Our Marine Wildlife During Offshore Wind Surveys&nbsp;&nbsp;NRDC (Natural Resources Defense Council),NRDC (Natural Resources Defense Council),Sensors-Marine
Public consultation for potential fish farms near coral reefs south of S'pore extended by 2 weeks - The Straits Times,https://www.straitstimes.com/singapore/environment/public-consultation-for-potential-fish-farms-near-coral-reefs-south-of-spore-extended-by-2-weeks,6/1/2022,Public consultation for potential fish farms near coral reefs south of S'pore extended by 2 weeks&nbsp;&nbsp;The Straits Times,The Straits Times,Sensors-Marine
The US needs open ocean data to avoid an innovation wipeout - The Hill,https://thehill.com/opinion/technology/598504-the-us-needs-open-ocean-data-to-avoid-an-innovation-wipeout/,3/16/2022,The US needs open ocean data to avoid an innovation wipeout&nbsp;&nbsp;The Hill,The Hill,Sensors-Marine
Governor Ron DeSantis Announces Funding to Continue Supporting Red Tide Research and Innovative Mitigation Technologies - Governor Ron DeSantis,https://www.flgov.com/2022/05/04/governor-ron-desantis-announces-funding-to-continue-supporting-red-tide-research-and-innovative-mitigation-technologies/,5/4/2022,Governor Ron DeSantis Announces Funding to Continue Supporting Red Tide Research and Innovative Mitigation Technologies&nbsp;&nbsp;Governor Ron DeSantis,Governor Ron DeSantis,Sensors-Marine
"With Environmental DNA, Small Water Samples Can Find Really Big Animals - SciTechDaily",https://scitechdaily.com/with-environmental-dna-small-water-samples-can-find-really-big-animals/,3/27/2022,"With Environmental DNA, Small Water Samples Can Find Really Big Animals&nbsp;&nbsp;SciTechDaily",SciTechDaily,Sensors-Marine
Artificial intelligence to shape future of fishing with targeted catches - Stuff,https://www.stuff.co.nz/business/industries/128892148/artificial-intelligence-to-shape-future-of-fishing-with-targeted-catches,6/8/2022,Artificial intelligence to shape future of fishing with targeted catches&nbsp;&nbsp;Stuff,Stuff,Sensors-Marine
"Keeping up with jamming, spoofing threats - GPS World magazine",https://www.gpsworld.com/keeping-up-with-jamming-spoofing-threats/,5/16/2022,"Keeping up with jamming, spoofing threats&nbsp;&nbsp;GPS World magazine",GPS World magazine,Sensors-Marine
The Jack and Laura Dangermond Preserve - The Nature Conservancy,https://www.nature.org/en-us/get-involved/how-to-help/places-we-protect/dangermond-preserve/,2/1/2022,The Jack and Laura Dangermond Preserve&nbsp;&nbsp;The Nature Conservancy,The Nature Conservancy,Sensors-Marine
The effects of embodying wildlife in virtual reality on conservation behaviors | Scientific Reports - Nature.com,https://www.nature.com/articles/s41598-022-10268-y,4/19/2022,The effects of embodying wildlife in virtual reality on conservation behaviors | Scientific Reports&nbsp;&nbsp;Nature.com,Nature.com,Sensors-Marine
Over Half of the Plastics in Mediterranean Protected Areas Originated Elsewhere - Lab Manager Magazine,https://www.labmanager.com/news/over-half-of-the-plastics-in-mediterranean-protected-areas-originated-elsewhere-27349,1/10/2022,Over Half of the Plastics in Mediterranean Protected Areas Originated Elsewhere&nbsp;&nbsp;Lab Manager Magazine,Lab Manager Magazine,Sensors-Marine
"Euronews OCEAN Season 4, Episode 4 - Innovation in fisheries - European Commission",https://ec.europa.eu/oceans-and-fisheries/news/euronews-ocean-season-4-episode-4-innovation-fisheries-2022-04-28_en,4/28/2022,"Euronews OCEAN Season 4, Episode 4 - Innovation in fisheries&nbsp;&nbsp;European Commission",European Commission,Sensors-Marine
The Quiet eDNA Revolution Transforming Conservation - JSTOR Daily,https://daily.jstor.org/the-quiet-edna-revolution-transforming-conservation/,12/6/2021,The Quiet eDNA Revolution Transforming Conservation&nbsp;&nbsp;JSTOR Daily,JSTOR Daily,Sensors-Marine
"To predict forest loss in protected areas, look at nearby unprotected forest - Mongabay.com",https://news.mongabay.com/2021/10/to-predict-forest-loss-in-protected-areas-look-at-nearby-unprotected-forest/,10/13/2021,"To predict forest loss in protected areas, look at nearby unprotected forest&nbsp;&nbsp;Mongabay.com",Mongabay.com,Sensors-Marine
Twinning aquaculture with marine conservation - The Fish Site,https://thefishsite.com/articles/can-aquaculture-co-exist-with-mpas-zanzibar-indonesia-tunisia,8/18/2021,Twinning aquaculture with marine conservation&nbsp;&nbsp;The Fish Site,The Fish Site,Sensors-Marine
How A $2 Billion US Plan To Save Salmon In The Northwest Is Failing - Science Friday,https://www.sciencefriday.com/segments/salmon-rescue-plan-failing/,6/10/2022,How A $2 Billion US Plan To Save Salmon In The Northwest Is Failing&nbsp;&nbsp;Science Friday,Science Friday,Sensors-Marine
The Nature Conservancy Announces New Institute for Scientific Research in California - The Nature Conservancy,https://www.nature.org/en-us/newsroom/ca-point-conception-institute/,4/15/2022,The Nature Conservancy Announces New Institute for Scientific Research in California&nbsp;&nbsp;The Nature Conservancy,The Nature Conservancy,Sensors-Marine
15 Conservation Issues to Watch in 2022 - Scientific American,https://www.scientificamerican.com/article/15-conservation-issues-to-watch-in-2022/,12/30/2021,15 Conservation Issues to Watch in 2022&nbsp;&nbsp;Scientific American,Scientific American,Sensors-Marine
"In a First, Scientists Use Drones to Detect Pregnant Dolphins - Smithsonian Magazine",https://www.smithsonianmag.com/science-nature/in-a-first-scientists-use-drones-to-detect-pregnant-dolphins-180979723/,3/16/2022,"In a First, Scientists Use Drones to Detect Pregnant Dolphins&nbsp;&nbsp;Smithsonian Magazine",Smithsonian Magazine,Sensors-Marine
Bear Survives Wildfire and Adopts Toy Bear - News Radio 1310 KLIX,https://newsradio1310.com/bear-survives-wildfire-and-adopts-toy-bear/,6/7/2022,Bear Survives Wildfire and Adopts Toy Bear&nbsp;&nbsp;News Radio 1310 KLIX,News Radio 1310 KLIX,Sensors-Marine
"Chicago Committed to Digital Equity, Expands Citywide Internet - OpenGov Asia",https://opengovasia.com/chicago-committed-to-digital-equity-expands-citywide-internet/,5/17/2022,"Chicago Committed to Digital Equity, Expands Citywide Internet&nbsp;&nbsp;OpenGov Asia",OpenGov Asia,Sensors-Marine
Win-Win: LED Lighted Nets Dramatically Reduce Bycatch of Wildlife While Making Fishing More Efficient - SciTechDaily,https://scitechdaily.com/win-win-led-lighted-nets-dramatically-reduce-bycatch-of-wildlife-while-making-fishing-more-efficient/,1/23/2022,Win-Win: LED Lighted Nets Dramatically Reduce Bycatch of Wildlife While Making Fishing More Efficient&nbsp;&nbsp;SciTechDaily,SciTechDaily,Sensors-Marine
Jaw DNA and advanced sensors to pull sharks out of hot water - ScienceBlog.com,https://horizon.scienceblog.com/2003/jaw-dna-and-advanced-sensors-to-pull-sharks-out-of-hot-water/,4/4/2022,Jaw DNA and advanced sensors to pull sharks out of hot water&nbsp;&nbsp;ScienceBlog.com,ScienceBlog.com,Sensors-Marine
Conservation Aquaculture: A Special Sessions Synopsis - World Aquaculture Society - was.org,https://www.was.org/article/Conservation-Aquaculture-A-Special-Sessions-Synopsis.aspx,3/15/2022,Conservation Aquaculture: A Special Sessions Synopsis - World Aquaculture Society&nbsp;&nbsp;was.org,was.org,Sensors-Marine
Community Voices Are Key to Management of Florida's Nature Coast Aquatic Preserve - The Pew Charitable Trusts,https://www.pewtrusts.org/research-and-analysis/issue-briefs/2021/08/community-voices-are-key-to-management-of-floridas-nature-coast-aquatic-preserve,8/10/2021,Community Voices Are Key to Management of Florida's Nature Coast Aquatic Preserve&nbsp;&nbsp;The Pew Charitable Trusts,The Pew Charitable Trusts,Sensors-Marine
US Actions to Address Plastic Pollution - United States Department of State - Department of State,https://www.state.gov/u-s-actions-to-address-plastic-pollution/,2/28/2022,US Actions to Address Plastic Pollution - United States Department of State&nbsp;&nbsp;Department of State,Department of State,Sensors-Marine
Could this low cost fix improve water quality and wildlife habitat in local streams? - WVXU,https://www.wvxu.org/environment/2022-05-09/low-cost-logs-water-quality-wildlife-habitat-local-streams,5/9/2022,Could this low cost fix improve water quality and wildlife habitat in local streams?&nbsp;&nbsp;WVXU,WVXU,Sensors-Marine
These 5 tech innovations can protect wildlife and Earth - YourStory,https://yourstory.com/socialstory/2022/03/drone-ai-image-sensor-tech-innovations-protect-wildlife-earth/amp,3/30/2022,These 5 tech innovations can protect wildlife and Earth&nbsp;&nbsp;YourStory,YourStory,Sensors-Marine
CDFW News | April 2022 California Department of Fish and Wildlife Calendar - California Department of Fish and Wildlife,https://wildlife.ca.gov/News/april-2022-california-department-of-fish-and-wildlife-calendar,4/1/2022,CDFW News | April 2022 California Department of Fish and Wildlife Calendar&nbsp;&nbsp;California Department of Fish and Wildlife,California Department of Fish and Wildlife,Sensors-Marine
Apex scavengers from different European populations converge at threatened savannah landscapes | Scientific Reports - Nature.com,https://www.nature.com/articles/s41598-022-06436-9,2/15/2022,Apex scavengers from different European populations converge at threatened savannah landscapes | Scientific Reports&nbsp;&nbsp;Nature.com,Nature.com,Sensors-Marine
This Tiny Yellow Robot Spies on Antarctica's Emperor Penguins - Smithsonian Magazine,https://www.smithsonianmag.com/smart-news/this-tiny-yellow-robot-spies-on-antarcticas-emperor-penguins-180980021/,5/5/2022,This Tiny Yellow Robot Spies on Antarctica's Emperor Penguins&nbsp;&nbsp;Smithsonian Magazine,Smithsonian Magazine,Sensors-Marine
"Removing 'climber' plants doubles tree growth, and more conservation strategies - Phys.org",https://phys.org/news/2022-05-climber-tree-growth-strategies.html,5/6/2022,"Removing 'climber' plants doubles tree growth, and more conservation strategies&nbsp;&nbsp;Phys.org",Phys.org,Sensors-Marine
The march of the penguins has a new star: an autonomous robot - Popular Science,https://www.popsci.com/science/autonomous-robot-emperor-penguins-antarctica/,3/18/2022,The march of the penguins has a new star: an autonomous robot&nbsp;&nbsp;Popular Science,Popular Science,Sensors-Marine
Reef larval recruitment in response to seascape dynamics in the SW Atlantic | Scientific Reports - Nature.com,https://www.nature.com/articles/s41598-022-11809-1,5/11/2022,Reef larval recruitment in response to seascape dynamics in the SW Atlantic | Scientific Reports&nbsp;&nbsp;Nature.com,Nature.com,Sensors-Marine
Fitbit for fish could be aquaculture and conservation gamechanger - The Fish Site,https://thefishsite.com/articles/fitbit-for-fish-could-be-aquaculture-and-conservation-gamechanger,4/4/2022,Fitbit for fish could be aquaculture and conservation gamechanger&nbsp;&nbsp;The Fish Site,The Fish Site,Sensors-Marine
A database of global coastal conditions | Scientific Data - Nature.com,https://www.nature.com/articles/s41597-021-01081-9,11/26/2021,A database of global coastal conditions | Scientific Data&nbsp;&nbsp;Nature.com,Nature.com,Sensors-Marine
Conservation of magnetite biomineralization genes in all domains of life and implications for magnetic sensing | Proceedings of the National Academy of Sciences - pnas.org,https://www.pnas.org/doi/10.1073/pnas.2108655119,2/28/2022,Conservation of magnetite biomineralization genes in all domains of life and implications for magnetic sensing | Proceedings of the National Academy of Sciences&nbsp;&nbsp;pnas.org,pnas.org,Sensors-Marine
"How to Prevent Mass Extinction in the Ocean With AI, Robots, and 3D Printers - TheInertia.com",https://www.theinertia.com/environment/how-to-prevent-mass-extinction-in-the-ocean-with-ai-robots-and-3d-printers/,12/26/2021,"How to Prevent Mass Extinction in the Ocean With AI, Robots, and 3D Printers&nbsp;&nbsp;TheInertia.com",TheInertia.com,Sensors-Marine
Bathed in a Sea of Artificial Light - nasa.gov,https://earthobservatory.nasa.gov/images/149518/bathed-in-a-sea-of-artificial-light,3/1/2022,Bathed in a Sea of Artificial Light&nbsp;&nbsp;nasa.gov,nasa.gov,Sensors-Marine
Find my elephant: The conservation apps revolutionizing how rangers work - Mongabay.com,https://news.mongabay.com/2021/08/find-my-elephant-the-conservation-apps-revolutionizing-how-rangers-work/,8/30/2021,Find my elephant: The conservation apps revolutionizing how rangers work&nbsp;&nbsp;Mongabay.com,Mongabay.com,Sensors-Marine
Tropical deforestation emitting far more carbon than previously thought: Study - Mongabay.com,https://news.mongabay.com/2022/03/tropical-deforestation-emitting-far-more-carbon-than-previously-thought-study/,3/15/2022,Tropical deforestation emitting far more carbon than previously thought: Study&nbsp;&nbsp;Mongabay.com,Mongabay.com,Sensors-Marine
Canada's human footprint reveals large intact areas juxtaposed against areas under immense anthropogenic pressure - FACETS Journal,https://www.facetsjournal.com/doi/10.1139/facets-2021-0063,3/19/2022,Canada's human footprint reveals large intact areas juxtaposed against areas under immense anthropogenic pressure&nbsp;&nbsp;FACETS Journal,FACETS Journal,Sensors-Marine
eDNA a useful tool for early detection of invasive green crab - University of Washington,https://www.washington.edu/news/2022/02/15/edna-a-useful-tool-for-early-detection-of-invasive-green-crab/,2/15/2022,eDNA a useful tool for early detection of invasive green crab&nbsp;&nbsp;University of Washington,University of Washington,Sensors-Marine
Arctic Military Infrastructure: The Olavsvern case - The Arctic Institute,https://www.thearcticinstitute.org/arctic-military-infrastructure-olavsvern-case/,5/17/2022,Arctic Military Infrastructure: The Olavsvern case&nbsp;&nbsp;The Arctic Institute,The Arctic Institute,Sensors-Marine
How small water samples can find really big animals - Phys.org,https://phys.org/news/2022-03-small-samples-big-animals.html,3/1/2022,How small water samples can find really big animals&nbsp;&nbsp;Phys.org,Phys.org,Sensors-Marine
Watch dolphins line up to self-medicate skin ailments at coral ‘clinics’ — ScienceDaily - Verve Times,https://vervetimes.com/watch-dolphins-line-up-to-self-medicate-skin-ailments-at-coral-clinics-sciencedaily/,5/20/2022,Watch dolphins line up to self-medicate skin ailments at coral ‘clinics’ — ScienceDaily&nbsp;&nbsp;Verve Times,Verve Times,Sensors-Marine
