Title,Link,pubDate,Description,Source,Category
"Saturday Essay: Earth nourishes our farms, and farms nourish Earth - Toledo Blade",https://www.toledoblade.com/opinion/editorials/2022/05/14/earth-farms-agriculture/stories/20220514031,2022/05/13,"Saturday Essay: Earth nourishes our farms, and farms nourish Earth&nbsp;&nbsp;Toledo Blade",Toledo Blade,Sensors
International Day for Biological Diversity: Israeli tech making a difference - Geektime,https://www.geektime.com/international-day-for-biological-diversity-israeli-tech/,2022/05/22,International Day for Biological Diversity: Israeli tech making a difference&nbsp;&nbsp;Geektime,Geektime,Sensors
Nature & Sustainability - Greater Kashmir,https://www.greaterkashmir.com/todays-paper/op-ed/nature-sustainability,2022/06/04,Nature & Sustainability&nbsp;&nbsp;Greater Kashmir,Greater Kashmir,Sensors
The Jack and Laura Dangermond Preserve - The Nature Conservancy,https://www.nature.org/en-us/get-involved/how-to-help/places-we-protect/dangermond-preserve/,2022/02/01,The Jack and Laura Dangermond Preserve&nbsp;&nbsp;The Nature Conservancy,The Nature Conservancy,Sensors
These flying robots protect endangered wildlife - Science News for Students,https://www.sciencenewsforstudents.org/article/drones-protect-endangered-wildlife-ai-conservation,2022/03/10,These flying robots protect endangered wildlife&nbsp;&nbsp;Science News for Students,Science News for Students,Sensors
World Environment Day 2022: Technology companies on prioritizing sustainability and driving transformative environmental change - CXOToday.com,https://www.cxotoday.com/news-analysis/world-environment-day-2022-technology-companies-on-prioritizing-sustainability-and-driving-transformative-environmental-change/,2022/06/04,World Environment Day 2022: Technology companies on prioritizing sustainability and driving transformative environmental change&nbsp;&nbsp;CXOToday.com,CXOToday.com,Sensors
TartanDrive dataset likely largest for off-road environments — ScienceDaily - Verve Times,https://vervetimes.com/tartandrive-dataset-likely-largest-for-off-road-environments-sciencedaily/,2022/05/25,TartanDrive dataset likely largest for off-road environments — ScienceDaily&nbsp;&nbsp;Verve Times,Verve Times,Sensors
Huawei and partners help protect biodiversity through intelligent technology - Euronews,https://www.euronews.com/green/2021/09/10/huawei-and-partners-help-protect-biodiversity-through-intelligent-technology,2021/09/13,Huawei and partners help protect biodiversity through intelligent technology&nbsp;&nbsp;Euronews,Euronews,Sensors
Landscape Dynamics (landDX) an open-access spatial-temporal database for the Kenya-Tanzania borderlands | Scientific Data - Nature.com,https://www.nature.com/articles/s41597-021-01100-9,2022/01/18,Landscape Dynamics (landDX) an open-access spatial-temporal database for the Kenya-Tanzania borderlands | Scientific Data&nbsp;&nbsp;Nature.com,Nature.com,Sensors
The Nature Conservancy Announces New Institute for Scientific Research in California - The Nature Conservancy,https://www.nature.org/en-us/newsroom/ca-point-conception-institute/,2022/04/15,The Nature Conservancy Announces New Institute for Scientific Research in California&nbsp;&nbsp;The Nature Conservancy,The Nature Conservancy,Sensors
Using jaw DNA and advanced sensors to assess how sharks may react to future threats from climate and fishing - Phys.org,https://phys.org/news/2022-04-jaw-dna-advanced-sensors-sharks.html,2022/04/05,Using jaw DNA and advanced sensors to assess how sharks may react to future threats from climate and fishing&nbsp;&nbsp;Phys.org,Phys.org,Sensors
The effects of embodying wildlife in virtual reality on conservation behaviors | Scientific Reports - Nature.com,https://www.nature.com/articles/s41598-022-10268-y,2022/04/19,The effects of embodying wildlife in virtual reality on conservation behaviors | Scientific Reports&nbsp;&nbsp;Nature.com,Nature.com,Sensors
Potent monoclonal antibody–mediated neutralization of a divergent Hendra virus variant | Proceedings of the National Academy of Sciences - pnas.org,https://www.pnas.org/doi/10.1073/pnas.2122769119,2022/05/26,Potent monoclonal antibody–mediated neutralization of a divergent Hendra virus variant | Proceedings of the National Academy of Sciences&nbsp;&nbsp;pnas.org,pnas.org,Sensors
How AI is supporting wildlife and site protection - Ericsson,https://www.ericsson.com/en/blog/2021/11/ai-for-protecting-mangroves-site-protection,2021/11/05,How AI is supporting wildlife and site protection&nbsp;&nbsp;Ericsson,Ericsson,Sensors
Blood-Sucking Leeches Can Help Scientists Map Biodiversity - Lab Manager Magazine,https://www.labmanager.com/news/blood-sucking-leeches-can-help-scientists-map-biodiversity-27875,2022/04/06,Blood-Sucking Leeches Can Help Scientists Map Biodiversity&nbsp;&nbsp;Lab Manager Magazine,Lab Manager Magazine,Sensors
Addressing nitrogenous gases from croplands toward low-emission agriculture | npj Climate and Atmospheric Science - Nature.com,https://www.nature.com/articles/s41612-022-00265-3,2022/06/02,Addressing nitrogenous gases from croplands toward low-emission agriculture | npj Climate and Atmospheric Science&nbsp;&nbsp;Nature.com,Nature.com,Sensors
"In a biodiversity haven, mining drives highest ever recorded levels of mercury - Mongabay.com",https://news.mongabay.com/2022/02/in-a-biodiversity-haven-mining-drives-highest-ever-recorded-levels-of-mercury/,2022/02/28,"In a biodiversity haven, mining drives highest ever recorded levels of mercury&nbsp;&nbsp;Mongabay.com",Mongabay.com,Sensors
High school students measure Earth’s magnetic field from ISS - Verve Times,https://vervetimes.com/high-school-students-measure-earths-magnetic-field-from-iss/,2022/05/24,High school students measure Earth’s magnetic field from ISS&nbsp;&nbsp;Verve Times,Verve Times,Sensors
Newsletter 2022-02-03 - Mongabay.com,https://news.mongabay.com/newsletter/newsletter-2022-02-03/,2022/02/03,Newsletter 2022-02-03&nbsp;&nbsp;Mongabay.com,Mongabay.com,Sensors
How volunteer observers can help protect biodiversity - The Economist,https://www.economist.com/technology-quarterly/2021/06/15/how-volunteer-observers-can-help-protect-biodiversity,2021/06/15,How volunteer observers can help protect biodiversity&nbsp;&nbsp;The Economist,The Economist,Sensors
"Tigers of Chandrapur power plant: Not fit for forest, can’t stay in urban areas - Times of India",https://timesofindia.indiatimes.com/city/nagpur/tigers-of-chandrapur-power-plant-not-fit-for-forest-cant-stay-in-urban-areas/articleshow/91714609.cms,2022/05/22,"Tigers of Chandrapur power plant: Not fit for forest, can’t stay in urban areas&nbsp;&nbsp;Times of India",Times of India,Sensors
Six pieces of technology that bring us closer to wildlife - Techaeris,https://techaeris.com/2021/09/13/six-pieces-of-technology-that-bring-us-closer-to-wildlife/,2021/09/13,Six pieces of technology that bring us closer to wildlife&nbsp;&nbsp;Techaeris,Techaeris,Sensors
The 'idea': Uncovering the peatlands of the Congo Basin - Mongabay.com,https://news.mongabay.com/2021/12/the-idea-uncovering-the-peatlands-of-the-congo-basin/,2021/12/02,The 'idea': Uncovering the peatlands of the Congo Basin&nbsp;&nbsp;Mongabay.com,Mongabay.com,Sensors
Scientists' secret weapon to monitor the Southern Ocean? Elephant seals - Mongabay.com,https://news.mongabay.com/2022/02/scientists-secret-weapon-to-monitor-the-southern-ocean-elephant-seals/,2022/02/11,Scientists' secret weapon to monitor the Southern Ocean? Elephant seals&nbsp;&nbsp;Mongabay.com,Mongabay.com,Sensors
Endangered Wildlife Should Pay for Its Own Protection by Jonathan Ledgard & Erik Meijaard - Project Syndicate,https://www.project-syndicate.org/commentary/digital-wallets-for-endangered-wild-animals-by-jonathan-ledgard-1-and-erik-meijaard-2021-12,2021/12/02,Endangered Wildlife Should Pay for Its Own Protection by Jonathan Ledgard & Erik Meijaard&nbsp;&nbsp;Project Syndicate,Project Syndicate,Sensors
This Pioneering Collaboration Will Open a New Window Into Bird Migration - National Audubon Society,https://www.audubon.org/magazine/spring-2022/this-pioneering-collaboration-will-open-new,2022/04/14,This Pioneering Collaboration Will Open a New Window Into Bird Migration&nbsp;&nbsp;National Audubon Society,National Audubon Society,Sensors
"Understanding the American marten could aid conservation, but habitat loss threatens its existence - UMaine News - University of Maine - University of Maine",https://umaine.edu/news/blog/2022/04/08/understanding-the-american-marten-could-aid-conservation-but-habitat-loss-threatens-its-existence/,2022/04/08,"Understanding the American marten could aid conservation, but habitat loss threatens its existence - UMaine News - University of Maine&nbsp;&nbsp;University of Maine",University of Maine,Sensors
How live streaming sounds of nature is saving wildlife worldwide - The Straits Times,https://www.straitstimes.com/singapore/environment/how-live-streaming-sounds-of-nature-is-saving-wildlife-worldwide,2022/02/28,How live streaming sounds of nature is saving wildlife worldwide&nbsp;&nbsp;The Straits Times,The Straits Times,Sensors
Community Voices Are Key to Management of Florida's Nature Coast Aquatic Preserve - The Pew Charitable Trusts,https://www.pewtrusts.org/research-and-analysis/issue-briefs/2021/08/community-voices-are-key-to-management-of-floridas-nature-coast-aquatic-preserve,2021/08/10,Community Voices Are Key to Management of Florida's Nature Coast Aquatic Preserve&nbsp;&nbsp;The Pew Charitable Trusts,The Pew Charitable Trusts,Sensors-Marine
Inspiring Awe for Rays in the Gulf of California - Earth Island Journal,https://www.earthisland.org/journal/index.php/articles/entry/inspiring-awe-for-rays-in-the-gulf-of-california/,2022/01/17,Inspiring Awe for Rays in the Gulf of California&nbsp;&nbsp;Earth Island Journal,Earth Island Journal,Sensors-Marine
A database of global coastal conditions | Scientific Data - Nature.com,https://www.nature.com/articles/s41597-021-01081-9,2021/11/26,A database of global coastal conditions | Scientific Data&nbsp;&nbsp;Nature.com,Nature.com,Sensors-Marine
Becoming a Pilot Biologist for the US Fish and Wildlife Service - US Fish and Wildlife Service,https://www.fws.gov/story/becoming-pilot-biologist-us-fish-and-wildlife-service,2022/06/08,Becoming a Pilot Biologist for the US Fish and Wildlife Service&nbsp;&nbsp;US Fish and Wildlife Service,US Fish and Wildlife Service,Sensors-Remote
Protected moat to limit construction around Golconda Fort - The Hindu,https://www.thehindu.com/news/national/telangana/protected-moat-to-limit-construction-around-golconda-fort/article65511316.ece,2022/06/09,Protected moat to limit construction around Golconda Fort&nbsp;&nbsp;The Hindu,The Hindu,Sensors-Remote
Financing conservation by valuing carbon services produced by wild animals | Proceedings of the National Academy of Sciences - pnas.org,https://www.pnas.org/doi/10.1073/pnas.2120426119,2022/05/25,Financing conservation by valuing carbon services produced by wild animals | Proceedings of the National Academy of Sciences&nbsp;&nbsp;pnas.org,pnas.org,Sensors-Remote
A Big Thank You from Snapshot Wisconsin | Science Mission Directorate - Science@NASA,https://science.nasa.gov/science-news/citizenscience/a-big-thank-you-from-snapshot-wisconsin,2022/06/03,A Big Thank You from Snapshot Wisconsin | Science Mission Directorate&nbsp;&nbsp;Science@NASA,Science@NASA,Sensors-Remote
The expansion of tree plantations across tropical biomes - Nature.com,https://www.nature.com/articles/s41893-022-00904-w,2022/06/06,The expansion of tree plantations across tropical biomes&nbsp;&nbsp;Nature.com,Nature.com,Sensors-Remote
Reef larval recruitment in response to seascape dynamics in the SW Atlantic | Scientific Reports - Nature.com,https://www.nature.com/articles/s41598-022-11809-1,2022/05/11,Reef larval recruitment in response to seascape dynamics in the SW Atlantic | Scientific Reports&nbsp;&nbsp;Nature.com,Nature.com,Sensors-Remote
Emerging technology gives first ever global view of hidden vessels - Financial Post,https://financialpost.com/globe-newswire/emerging-technology-gives-first-ever-global-view-of-hidden-vessels,2022/06/08,Emerging technology gives first ever global view of hidden vessels&nbsp;&nbsp;Financial Post,Financial Post,Sensors-Remote
A Business Watchdog Uses GeoAI for Amazon Conservation - Esri,https://www.esri.com/about/newsroom/publications/wherenext/geoai-corporate-responsibility-and-the-vigilance-of-a-climate-watchdog/,2022/05/17,A Business Watchdog Uses GeoAI for Amazon Conservation&nbsp;&nbsp;Esri,Esri,Sensors-Remote
Why 'catastrophic' wildfire isn't completely catastrophic | Environment | taosnews.com - taosnews,https://www.taosnews.com/news/environment/why-catastrophic-wildfire-isnt-completely-catastrophic/article_d190c227-feba-5968-9325-f85f17f5974c.html,2022/06/08,Why 'catastrophic' wildfire isn't completely catastrophic | Environment | taosnews.com&nbsp;&nbsp;taosnews,taosnews,Sensors-Remote
Scientists Show How Forests Measure Up - nasa.gov,https://earthobservatory.nasa.gov/images/149793/scientists-show-how-forests-measure-up,2022/05/12,Scientists Show How Forests Measure Up&nbsp;&nbsp;nasa.gov,nasa.gov,Sensors-Remote
"Ministry of Environment, Forest and Climate Change Rebuts the Environmental Performance index 2022 released recently - India Education Diary",https://indiaeducationdiary.in/ministry-of-environment-forest-and-climate-change-rebuts-the-environmental-performance-index-2022-released-recently/,2022/06/09,"Ministry of Environment, Forest and Climate Change Rebuts the Environmental Performance index 2022 released recently&nbsp;&nbsp;India Education Diary",India Education Diary,Sensors-Remote
Violence in Colombia putting ‘the lungs of the world’ at risk - EL PAÍS in English,https://english.elpais.com/international/2022-05-14/violence-in-colombia-putting-the-lungs-of-the-world-at-risk.html,2022/05/14,Violence in Colombia putting ‘the lungs of the world’ at risk&nbsp;&nbsp;EL PAÍS in English,EL PAÍS in English,Sensors-Remote
Measuring success: The path to real conservation gains - Yale News,https://news.yale.edu/2022/01/05/measuring-success-path-real-conservation-gains,2022/01/05,Measuring success: The path to real conservation gains&nbsp;&nbsp;Yale News,Yale News,Sensors-Remote
Measuring Forest Height Using Satellite Data - Space Ref,http://spaceref.com/earth/measuring-forest-height-using-satellite-data.html,2022/05/22,Measuring Forest Height Using Satellite Data&nbsp;&nbsp;Space Ref,Space Ref,Sensors-Remote
"To predict forest loss in protected areas, look at nearby unprotected forest - Mongabay.com",https://news.mongabay.com/2021/10/to-predict-forest-loss-in-protected-areas-look-at-nearby-unprotected-forest/,2021/10/13,"To predict forest loss in protected areas, look at nearby unprotected forest&nbsp;&nbsp;Mongabay.com",Mongabay.com,Sensors-Remote
Stony coral tissue loss disease decimated Caribbean coral populations and reshaped reef functionality | Communications Biology - Nature.com,https://www.nature.com/articles/s42003-022-03398-6,2022/06/09,Stony coral tissue loss disease decimated Caribbean coral populations and reshaped reef functionality | Communications Biology&nbsp;&nbsp;Nature.com,Nature.com,Sensors-Remote
"Campaign on Butterflies diversity, conservation organized at Raika Environmental Park - India Education Diary",https://indiaeducationdiary.in/campaign-on-butterflies-diversity-conservation-organized-at-raika-environmental-park/,2022/05/27,"Campaign on Butterflies diversity, conservation organized at Raika Environmental Park&nbsp;&nbsp;India Education Diary",India Education Diary,Sensors-Remote
"Satellites reveal widespread burning on England’s protected peatlands, despite government ban - Unearthed",https://unearthed.greenpeace.org/2022/05/30/satellites-fires-burning-england-peatland-grouse-shooting/,2022/05/30,"Satellites reveal widespread burning on England’s protected peatlands, despite government ban&nbsp;&nbsp;Unearthed",Unearthed,Sensors-Remote
"Upcoming Scientific Fieldwork, 2022 and Beyond - Columbia University",https://news.climate.columbia.edu/2022/05/11/upcoming-scientific-fieldwork-2022-and-beyond/,2022/05/11,"Upcoming Scientific Fieldwork, 2022 and Beyond&nbsp;&nbsp;Columbia University",Columbia University,Sensors-Remote
"Collective action needed to create balance between man, nature: Manoj Sinha - Rising Kashmir",https://www.risingkashmir.com/Collective-action-needed-to-create-balance-between-man--nature--Manoj-Sinha-108386,2022/06/05,"Collective action needed to create balance between man, nature: Manoj Sinha&nbsp;&nbsp;Rising Kashmir",Rising Kashmir,Sensors-Remote
San Pedro and Ambergris Cay - nasa.gov,https://earthobservatory.nasa.gov/images/149827/san-pedro-and-ambergris-cay,2022/05/14,San Pedro and Ambergris Cay&nbsp;&nbsp;nasa.gov,nasa.gov,Sensors-Remote
New Western Ghats panel to look at proposals on ESAs under each stakeholder state - Deccan Herald,https://www.deccanherald.com/national/new-western-ghats-panel-to-look-at-proposals-on-esas-under-each-stakeholder-state-1116279.html,2022/06/07,New Western Ghats panel to look at proposals on ESAs under each stakeholder state&nbsp;&nbsp;Deccan Herald,Deccan Herald,Sensors-Remote
There's nowhere to hide: This drone can track targets through forests - The Next Web,https://thenextweb.com/news/theres-nowhere-hide-drone-can-track-targets-through-forests,2022/05/24,There's nowhere to hide: This drone can track targets through forests&nbsp;&nbsp;The Next Web,The Next Web,Sensors-Remote
Preserving Biodiversity: Islamia College leads the way - Greater Kashmir,https://www.greaterkashmir.com/kashmir/preserving-biodiversity-islamia-college-leads-the-way,2022/05/29,Preserving Biodiversity: Islamia College leads the way&nbsp;&nbsp;Greater Kashmir,Greater Kashmir,Sensors-Remote
"At GWF 2022, Jane Goodall and Jack Dangermond Call for Collaboration for a Sustainable Future USA - English - USA - English - PR Newswire",https://www.prnewswire.com/in/news-releases/at-gwf-2022-jane-goodall-and-jack-dangermond-call-for-collaboration-for-a-sustainable-future-819703757.html,2022/05/11,"At GWF 2022, Jane Goodall and Jack Dangermond Call for Collaboration for a Sustainable Future USA - English - USA - English&nbsp;&nbsp;PR Newswire",PR Newswire,Sensors-Remote
Improving biodiversity protection through artificial intelligence - Nature.com,https://www.nature.com/articles/s41893-022-00851-6,2022/03/24,Improving biodiversity protection through artificial intelligence&nbsp;&nbsp;Nature.com,Nature.com,Sensors-Remote
Evaluating the benefits and risks of social media for wildlife conservation - FACETS Journal,https://www.facetsjournal.com/doi/10.1139/facets-2021-0112,2022/03/10,Evaluating the benefits and risks of social media for wildlife conservation&nbsp;&nbsp;FACETS Journal,FACETS Journal,Sensors-Remote
Conservation opportunities and challenges in Brazil's roadless and railroad-less areas - Science,https://www.science.org/doi/10.1126/sciadv.abi5548,2022/03/04,Conservation opportunities and challenges in Brazil's roadless and railroad-less areas&nbsp;&nbsp;Science,Science,Sensors-Remote
AI Species Identifications from Audio Recordings - Bay Nature,https://baynature.org/2022/04/04/can-machine-learning-identify-species-from-sound-alone-a-north-bay-group-is-trying/,2022/04/04,AI Species Identifications from Audio Recordings&nbsp;&nbsp;Bay Nature,Bay Nature,Sensors-Remote
"Department of Forestry, Fisheries and the Environment's (DFFE) Internship Programme 2022 for Unemployed South African graduates. - Opportunities For Africans",https://www.opportunitiesforafricans.com/department-of-forestry-fisheries-and-the-environmets-dffe-internship-programme-2022/,2022/05/30,"Department of Forestry, Fisheries and the Environment's (DFFE) Internship Programme 2022 for Unemployed South African graduates.&nbsp;&nbsp;Opportunities For Africans",Opportunities For Africans,Sensors-Remote
Satellites and AI used to measure forests' carbon from space - North Shore News,https://www.nsnews.com/local-news/north-van-firm-looks-to-measure-tree-canopies-from-space-5411760,2022/05/28,Satellites and AI used to measure forests' carbon from space&nbsp;&nbsp;North Shore News,North Shore News,Sensors-Remote
"Residents of Amboori, Kallikkad to protest against ESZ notification - The Hindu",https://www.thehindu.com/news/national/kerala/residents-of-amboori-kallikkad-to-protest-against-esz-notification/article65420066.ece,2022/05/17,"Residents of Amboori, Kallikkad to protest against ESZ notification&nbsp;&nbsp;The Hindu",The Hindu,Sensors-Remote
Cambodia: Illegal logging harming Indigenous peoples' rights and cultures – new research - Amnesty International,https://www.amnesty.org/en/latest/news/2022/01/cambodia-illegal-logging-harming-indigenous-peoples-rights-and-cultures-new-research/,2022/01/28,Cambodia: Illegal logging harming Indigenous peoples' rights and cultures – new research&nbsp;&nbsp;Amnesty International,Amnesty International,Sensors-Remote
A global record of annual terrestrial Human Footprint dataset from 2000 to 2018 | Scientific Data - Nature.com,https://www.nature.com/articles/s41597-022-01284-8,2022/04/19,A global record of annual terrestrial Human Footprint dataset from 2000 to 2018 | Scientific Data&nbsp;&nbsp;Nature.com,Nature.com,Sensors-Remote
AutoML-ID: automated machine learning model for intrusion detection using wireless sensor network | Scientific Reports - Nature.com,https://www.nature.com/articles/s41598-022-13061-z,2022/05/31,AutoML-ID: automated machine learning model for intrusion detection using wireless sensor network | Scientific Reports&nbsp;&nbsp;Nature.com,Nature.com,Sensors-Remote
Thinning increases forest resiliency during unprecedented drought | Scientific Reports - Nature.com,https://www.nature.com/articles/s41598-022-12982-z,2022/05/31,Thinning increases forest resiliency during unprecedented drought | Scientific Reports&nbsp;&nbsp;Nature.com,Nature.com,Sensors-Remote
Why biodiversity—and global collaboration—is more important than it's ever been – The NAU Review - NAU News,https://news.nau.edu/un-biodiversity-lab/,2021/10/20,Why biodiversity—and global collaboration—is more important than it's ever been – The NAU Review&nbsp;&nbsp;NAU News,NAU News,Sensors-Remote
Seeking support for a Global Atlas of Aquaculture - The Fish Site,https://thefishsite.com/articles/seeking-support-for-a-global-atlas-of-aquaculture-sea-warden,2022/06/03,Seeking support for a Global Atlas of Aquaculture&nbsp;&nbsp;The Fish Site,The Fish Site,Sensors-Remote
Special Topics | US Geological Survey - United States Geological Survey (.gov),https://www.usgs.gov/special-topics,2022/05/31,Special Topics | US Geological Survey&nbsp;&nbsp;United States Geological Survey (.gov),United States Geological Survey (.gov),Sensors-Remote
New science: Removing 'climber' plants doubles tree growth — and more - Conservation International,https://www.conservation.org/blog/new-science-removing-climber-plants-doubles-tree-growth-and-more,2022/05/05,New science: Removing 'climber' plants doubles tree growth — and more&nbsp;&nbsp;Conservation International,Conservation International,Sensors-Remote
Photonics applications emerge for agriculture - Laser Focus World,https://www.laserfocusworld.com/detectors-imaging/article/14276564/photonics-applications-emerge-for-agriculture,2022/05/19,Photonics applications emerge for agriculture&nbsp;&nbsp;Laser Focus World,Laser Focus World,Sensors-Remote
Assam: Aaranyak organises nature camp to prepare next-gen conservationists - EastMojo,https://www.eastmojo.com/news/2022/04/12/assam-aaranyak-organises-nature-camp-to-prepare-next-gen-conservationists/,2022/04/12,Assam: Aaranyak organises nature camp to prepare next-gen conservationists&nbsp;&nbsp;EastMojo,EastMojo,Sensors-Remote
Global forest management data for 2015 at a 100 m resolution | Scientific Data - Nature.com,https://www.nature.com/articles/s41597-022-01332-3,2022/05/10,Global forest management data for 2015 at a 100 m resolution | Scientific Data&nbsp;&nbsp;Nature.com,Nature.com,Sensors-Remote
Biodiversity and infrastructure interact to drive tourism to and within Costa Rica | Proceedings of the National Academy of Sciences - pnas.org,https://www.pnas.org/doi/10.1073/pnas.2107662119,2022/03/04,Biodiversity and infrastructure interact to drive tourism to and within Costa Rica | Proceedings of the National Academy of Sciences&nbsp;&nbsp;pnas.org,pnas.org,Sensors-Remote
Space Infrastructure for a Sustainable Arctic: Opportunities and Challenges of Spaceport Development in the High North - The Arctic Institute,https://www.thearcticinstitute.org/space-infrastructure-sustainable-arctic-opportunities-and-challenges-spaceport-development-high-north/,2022/05/31,Space Infrastructure for a Sustainable Arctic: Opportunities and Challenges of Spaceport Development in the High North&nbsp;&nbsp;The Arctic Institute,The Arctic Institute,Sensors-Remote
Increased abundance of a common scavenger affects allocation of carrion but not efficiency of carcass removal in the Fukushima Exclusion Zone | Scientific Reports - Nature.com,https://www.nature.com/articles/s41598-022-12921-y,2022/05/26,Increased abundance of a common scavenger affects allocation of carrion but not efficiency of carcass removal in the Fukushima Exclusion Zone | Scientific Reports&nbsp;&nbsp;Nature.com,Nature.com,Sensors-Remote
Effectiveness of protection areas in safeguarding biodiversity and ecosystem services in Tibet Autonomous Region | Scientific Reports - Nature.com,https://www.nature.com/articles/s41598-021-03653-6,2022/01/21,Effectiveness of protection areas in safeguarding biodiversity and ecosystem services in Tibet Autonomous Region | Scientific Reports&nbsp;&nbsp;Nature.com,Nature.com,Sensors-Remote
Journeying in biocultural diversity and conservation philanthropy: Q&A with Ken Wilson - Mongabay.com,https://news.mongabay.com/2022/02/journeying-in-biocultural-diversity-and-conservation-philanthropy-qa-with-ken-wilson/,2022/02/08,Journeying in biocultural diversity and conservation philanthropy: Q&amp;A with Ken Wilson&nbsp;&nbsp;Mongabay.com,Mongabay.com,Sensors-Remote
Changes in land use enhance the sensitivity of tropical ecosystems to fire-climate extremes | Scientific Reports - Nature.com,https://www.nature.com/articles/s41598-022-05130-0,2022/01/19,Changes in land use enhance the sensitivity of tropical ecosystems to fire-climate extremes | Scientific Reports&nbsp;&nbsp;Nature.com,Nature.com,Sensors-Remote
"Terrorists targeting innocents: Society must speak up now, communities should come together to promote peace says LG Manoj Sinha - Brighter Kashmir",https://brighterkashmir.com/terrorists-targeting-innocents-society-must-speak-up-now-communities-should-come-together-to-promote-peace-says-lg-manoj-sinha,2022/06/05,"Terrorists targeting innocents: Society must speak up now, communities should come together to promote peace says LG Manoj Sinha&nbsp;&nbsp;Brighter Kashmir",Brighter Kashmir,Sensors-Remote
"Notes from the field: Forest drones, gorilla germs and more - Conservation International",https://www.conservation.org/blog/notes-from-the-field-forest-drones-gorilla-germs-and-more,2021/10/21,"Notes from the field: Forest drones, gorilla germs and more&nbsp;&nbsp;Conservation International",Conservation International,Sensors-Remote
‘Mind-Blowing’ Lost City With a Cosmic Link Discovered in the Amazon - VICE,https://www.vice.com/en/article/3abxv5/mind-blowing-lost-city-with-a-cosmic-link-discovered-in-the-amazon,2022/05/26,‘Mind-Blowing’ Lost City With a Cosmic Link Discovered in the Amazon&nbsp;&nbsp;VICE,VICE,Sensors-Remote
"Vermont Fish & Wildlife's map project wins $100,000 federal grant to help wildlife adapt to climate change - Mountaintimes",https://mountaintimes.info/vermont-fish-wildlifes-map-project-wins-100000-federal-grant-to-help-wildlife-adapt-to-climate-change/,2021/12/01,"Vermont Fish & Wildlife's map project wins $100,000 federal grant to help wildlife adapt to climate change&nbsp;&nbsp;Mountaintimes",Mountaintimes,Sensors-Remote
Planet's Data Helps Amnesty International Tackle Deforestation In Cambodia - planet.com,https://www.planet.com/pulse/planets-data-helps-amnesty-international-tackle-deforestation-in-cambodia/,2022/04/01,Planet's Data Helps Amnesty International Tackle Deforestation In Cambodia&nbsp;&nbsp;planet.com,planet.com,Sensors-Remote
