Title,Link,pubDate,Description,Source,Tag
RMEF Offers Online Platform for Experienced and Novice Hunters - Newstalkkgvo,https://newstalkkgvo.com/rmef-offers-online-platform-for-experienced-and-novice-hunters/,6/15/2022,RMEF Offers Online Platform for Experienced and Novice Hunters&nbsp;&nbsp;Newstalkkgvo,Newstalkkgvo,Imagery-Remote
Bogs are beautiful - Australian Geographic - Australian Geographic,https://www.australiangeographic.com.au/news/2022/06/bogs-are-beautiful/,6/2/2022,Bogs are beautiful - Australian Geographic&nbsp;&nbsp;Australian Geographic,Australian Geographic,Imagery-Remote
Dirt First - Sierra Club,https://www.sierraclub.org/sierra/2022-2-summer/feature/dirt-first-carbon-farming-regenerative-agriculture,6/14/2022,Dirt First&nbsp;&nbsp;Sierra Club,Sierra Club,Imagery-Remote
Canada's human footprint reveals large intact areas juxtaposed against areas under immense anthropogenic pressure - FACETS Journal,https://www.facetsjournal.com/doi/10.1139/facets-2021-0063,3/19/2022,Canada's human footprint reveals large intact areas juxtaposed against areas under immense anthropogenic pressure&nbsp;&nbsp;FACETS Journal,FACETS Journal,Imagery-Remote
Planet's Data Helps Amnesty International Tackle Deforestation In Cambodia - planet.com,https://www.planet.com/pulse/planets-data-helps-amnesty-international-tackle-deforestation-in-cambodia/,4/1/2022,Planet's Data Helps Amnesty International Tackle Deforestation In Cambodia&nbsp;&nbsp;planet.com,planet.com,Imagery-Remote
Biodiversity and infrastructure interact to drive tourism to and within Costa Rica | Proceedings of the National Academy of Sciences - pnas.org,https://www.pnas.org/doi/10.1073/pnas.2107662119,3/4/2022,Biodiversity and infrastructure interact to drive tourism to and within Costa Rica | Proceedings of the National Academy of Sciences&nbsp;&nbsp;pnas.org,pnas.org,Imagery-Remote
Tools of the Trade: Remote Easement Monitoring with Lens - maryland.gov,https://news.maryland.gov/dnr/2022/02/01/tools-of-the-trade-remote-easement-monitoring-with-lens/,2/1/2022,Tools of the Trade: Remote Easement Monitoring with Lens&nbsp;&nbsp;maryland.gov,maryland.gov,Imagery-Remote
"Trailer Debuts for Disney+ Series ""America the Beautiful"" - DAPS MAGIC",https://dapsmagic.com/2022/06/trailer-debuts-for-disney-series-america-the-beautiful/,6/13/2022,"Trailer Debuts for Disney+ Series ""America the Beautiful""&nbsp;&nbsp;DAPS MAGIC",DAPS MAGIC,Imagery-Remote
Thinning increases forest resiliency during unprecedented drought | Scientific Reports - Nature.com,https://www.nature.com/articles/s41598-022-12982-z,5/31/2022,Thinning increases forest resiliency during unprecedented drought | Scientific Reports&nbsp;&nbsp;Nature.com,Nature.com,Imagery-Remote
Reading the Landscape - NASA Applied Science,https://appliedsciences.nasa.gov/our-impact/people/reading-landscape,1/21/2022,Reading the Landscape&nbsp;&nbsp;NASA Applied Science,NASA Applied Science,Imagery-Remote
The Impact of Drones in Canada for the Enterprise - Commercial UAV News,https://www.commercialuavnews.com/international/the-impact-of-drones-in-canada-for-the-enterprise,6/8/2022,The Impact of Drones in Canada for the Enterprise&nbsp;&nbsp;Commercial UAV News,Commercial UAV News,Imagery-Remote
"Refuge of endangered 'African unicorn' threatened by mining, poaching, deforestation - Mongabay.com",https://news.mongabay.com/2022/02/refuge-of-endangered-african-unicorn-threatened-by-mining-poaching-habitat-loss/,2/25/2022,"Refuge of endangered 'African unicorn' threatened by mining, poaching, deforestation&nbsp;&nbsp;Mongabay.com",Mongabay.com,Imagery-Remote
Computer Conservation: Lily Xu Uses Artificial Intelligence To Stop Poaching Around the World - SciTechDaily,https://scitechdaily.com/computer-conservation-lily-xu-uses-artificial-intelligence-to-stop-poaching-around-the-world/,11/28/2021,Computer Conservation: Lily Xu Uses Artificial Intelligence To Stop Poaching Around the World&nbsp;&nbsp;SciTechDaily,SciTechDaily,Imagery-Remote
Mapping native and non-native vegetation in the Brazilian Cerrado using freely available satellite products | Scientific Reports - Nature.com,https://www.nature.com/articles/s41598-022-05332-6,1/28/2022,Mapping native and non-native vegetation in the Brazilian Cerrado using freely available satellite products | Scientific Reports&nbsp;&nbsp;Nature.com,Nature.com,Imagery-Remote
Loss of mangroves dims the light on firefly populations in Malaysia - Mongabay.com,https://news.mongabay.com/2021/08/loss-of-mangroves-dims-the-light-on-firefly-populations-in-malaysia/,8/15/2021,Loss of mangroves dims the light on firefly populations in Malaysia&nbsp;&nbsp;Mongabay.com,Mongabay.com,Imagery-Remote
Why biodiversity—and global collaboration—is more important than it's ever been – The NAU Review - NAU News,https://news.nau.edu/un-biodiversity-lab/,10/20/2021,Why biodiversity—and global collaboration—is more important than it's ever been – The NAU Review&nbsp;&nbsp;NAU News,NAU News,Imagery-Remote
Satellites and AI used to measure forests' carbon from space - North Shore News,https://www.nsnews.com/local-news/north-van-firm-looks-to-measure-tree-canopies-from-space-5411760,5/28/2022,Satellites and AI used to measure forests' carbon from space&nbsp;&nbsp;North Shore News,North Shore News,Imagery-Remote
Global forest management data for 2015 at a 100 m resolution | Scientific Data - Nature.com,https://www.nature.com/articles/s41597-022-01332-3,5/10/2022,Global forest management data for 2015 at a 100 m resolution | Scientific Data&nbsp;&nbsp;Nature.com,Nature.com,Imagery-Remote
"Removing 'climber' plants doubles tree growth, and more conservation strategies - Phys.org",https://phys.org/news/2022-05-climber-tree-growth-strategies.html,5/6/2022,"Removing 'climber' plants doubles tree growth, and more conservation strategies&nbsp;&nbsp;Phys.org",Phys.org,Imagery-Remote
Using ecological observations to improve malaria control in areas where Anopheles funestus is the dominant vector - Malaria Journal - Malaria Journal,https://malariajournal.biomedcentral.com/articles/10.1186/s12936-022-04198-3,6/2/2022,Using ecological observations to improve malaria control in areas where Anopheles funestus is the dominant vector - Malaria Journal&nbsp;&nbsp;Malaria Journal,Malaria Journal,Imagery-Remote
Like Roaches? HV Residents Can Earn $2K By Participating in Study - wpdh.com,https://wpdh.com/like-roaches-hudson-valley-residents-can-earn-2k-by-participating-in-study/,6/13/2022,Like Roaches? HV Residents Can Earn $2K By Participating in Study&nbsp;&nbsp;wpdh.com,wpdh.com,Imagery-Remote
Seeking support for a Global Atlas of Aquaculture - The Fish Site,https://thefishsite.com/articles/seeking-support-for-a-global-atlas-of-aquaculture-sea-warden,6/3/2022,Seeking support for a Global Atlas of Aquaculture&nbsp;&nbsp;The Fish Site,The Fish Site,Imagery-Remote
Bird populations in eastern Canada declining due to forest degradation | surfbirds - Surfbirds News,http://www.surfbirds.com/community-blogs/blog/2022/05/27/bird-populations-in-eastern-canada-declining-due-to-forest-degradation/,5/27/2022,Bird populations in eastern Canada declining due to forest degradation | surfbirds&nbsp;&nbsp;Surfbirds News,Surfbirds News,Imagery-Remote
"Where satellites come up short, drones can fill in a picture of our oceans - Mongabay.com",https://news.mongabay.com/2022/04/where-satellites-come-up-short-drones-can-fill-in-a-picture-of-our-oceans/,4/27/2022,"Where satellites come up short, drones can fill in a picture of our oceans&nbsp;&nbsp;Mongabay.com",Mongabay.com,Imagery-Remote
Fairhaven Escaped Cow Was Not the Package She Was Expecting - wbsm.com,https://wbsm.com/fairhaven-escaped-cow-caught-camera/,5/27/2022,Fairhaven Escaped Cow Was Not the Package She Was Expecting&nbsp;&nbsp;wbsm.com,wbsm.com,Imagery-Remote
Cattle-related risk factors for malaria in southwest Ethiopia: a cross-sectional study - Malaria Journal - Malaria Journal,https://malariajournal.biomedcentral.com/articles/10.1186/s12936-022-04202-w,6/10/2022,Cattle-related risk factors for malaria in southwest Ethiopia: a cross-sectional study - Malaria Journal&nbsp;&nbsp;Malaria Journal,Malaria Journal,Imagery-Remote
Insects and other invertebrates on tropical islands face challenges as development and tourism expand - Mongabay.com,https://news.mongabay.com/2021/11/insects-and-other-invertebrates-on-tropical-islands-face-challenges-as-development-and-tourism-expand/,11/29/2021,Insects and other invertebrates on tropical islands face challenges as development and tourism expand&nbsp;&nbsp;Mongabay.com,Mongabay.com,Imagery-Remote
Tropical deforestation emitting far more carbon than previously thought: Study - Mongabay.com,https://news.mongabay.com/2022/03/tropical-deforestation-emitting-far-more-carbon-than-previously-thought-study/,3/15/2022,Tropical deforestation emitting far more carbon than previously thought: Study&nbsp;&nbsp;Mongabay.com,Mongabay.com,Imagery-Remote
Bison can restore animal diversity and ecosystem health - Earth.com,https://www.earth.com/news/bison-can-restore-animal-diversity-and-ecosystem-health/,3/20/2022,Bison can restore animal diversity and ecosystem health&nbsp;&nbsp;Earth.com,Earth.com,Imagery-Remote
Scientists Show How Forests Measure Up - nasa.gov,https://earthobservatory.nasa.gov/images/149793/scientists-show-how-forests-measure-up,5/12/2022,Scientists Show How Forests Measure Up&nbsp;&nbsp;nasa.gov,nasa.gov,Imagery-Remote
ASU center announces first-ever global coral reef maps - ASU News Now,https://news.asu.edu/20210909-asu-center-announces-1st-ever-global-coral-reef-maps,9/9/2021,ASU center announces first-ever global coral reef maps&nbsp;&nbsp;ASU News Now,ASU News Now,Imagery-Remote
The year in rainforests 2021 - Mongabay.com,https://news.mongabay.com/2021/12/the-year-in-rainforests-2021/,12/29/2021,The year in rainforests 2021&nbsp;&nbsp;Mongabay.com,Mongabay.com,Imagery-Remote
On track to achieve no net loss of forest at Madagascar's biggest mine - Nature.com,https://www.nature.com/articles/s41893-022-00850-7,3/3/2022,On track to achieve no net loss of forest at Madagascar's biggest mine&nbsp;&nbsp;Nature.com,Nature.com,Imagery-Remote
How Mapping Beaver Wetlands Can Chart a Path to a Better Water Future - Walton Family Foundation,https://www.waltonfamilyfoundation.org/stories/environment/how-mapping-beaver-wetlands-can-chart-a-path-to-a-better-water-future,2/9/2022,How Mapping Beaver Wetlands Can Chart a Path to a Better Water Future&nbsp;&nbsp;Walton Family Foundation,Walton Family Foundation,Imagery-Remote
Planet Builds Business in State and Local Government Sector - planet.com,https://www.planet.com/pulse/planet-builds-business-in-state-and-local-government-sector/,11/23/2021,Planet Builds Business in State and Local Government Sector&nbsp;&nbsp;planet.com,planet.com,Imagery-Remote
A synthesis and future research directions for tropical mountain ecosystem restoration | Scientific Reports - Nature.com,https://www.nature.com/articles/s41598-021-03205-y,12/14/2021,A synthesis and future research directions for tropical mountain ecosystem restoration | Scientific Reports&nbsp;&nbsp;Nature.com,Nature.com,Imagery-Remote
An Easier Way to Work with Imagery & Raster Data - DirectionsMag.com,https://www.directionsmag.com/article/11035,9/15/2021,An Easier Way to Work with Imagery & Raster Data&nbsp;&nbsp;DirectionsMag.com,DirectionsMag.com,Imagery-Remote
A Sharper Look at the World's Rivers and Catchments - Eos,https://eos.org/science-updates/a-sharper-look-at-the-worlds-rivers-and-catchments,4/12/2022,A Sharper Look at the World's Rivers and Catchments&nbsp;&nbsp;Eos,Eos,Imagery-Remote
Taking down old fences to help migrating wildlife - National Geographic,https://www.nationalgeographic.com/environment/article/taking-down-old-fences-to-help-migrating-wildlife-,8/17/2021,Taking down old fences to help migrating wildlife&nbsp;&nbsp;National Geographic,National Geographic,Imagery-Remote
GoPro for a Cause Spotlight: Experience an Arribada with WILDCOAST - Marketscreener.com,https://m.marketscreener.com/quote/stock/GOPRO-INC-16783944/news/GoPro-for-a-Cause-Spotlight-Experience-an-Arribada-with-WILDCOAST-40137258/,4/24/2022,GoPro for a Cause Spotlight: Experience an Arribada with WILDCOAST&nbsp;&nbsp;Marketscreener.com,Marketscreener.com,Imagery-Remote
'Only the rains will stop it': Bolivia forest fires hit protected areas - Mongabay.com,https://news.mongabay.com/2022/01/only-the-rains-will-stop-it-bolivia-forest-fires-hit-protected-areas/,1/7/2022,'Only the rains will stop it': Bolivia forest fires hit protected areas&nbsp;&nbsp;Mongabay.com,Mongabay.com,Imagery-Remote
Statistical ecology can unlock the power of biodiversity data in Africa - Phys.org,https://phys.org/news/2021-11-statistical-ecology-power-biodiversity-africa.html,11/24/2021,Statistical ecology can unlock the power of biodiversity data in Africa&nbsp;&nbsp;Phys.org,Phys.org,Imagery-Remote
Groundwater irrigation reduces overall poverty but increases socioeconomic vulnerability in a semiarid region of southern India | Scientific Reports - Nature.com,https://www.nature.com/articles/s41598-022-12814-0,5/25/2022,Groundwater irrigation reduces overall poverty but increases socioeconomic vulnerability in a semiarid region of southern India | Scientific Reports&nbsp;&nbsp;Nature.com,Nature.com,Imagery-Remote
A Lidar's-Eye View of How Forests Are Faring - Eos,https://eos.org/features/a-lidars-eye-view-of-how-forests-are-faring,4/29/2022,A Lidar's-Eye View of How Forests Are Faring&nbsp;&nbsp;Eos,Eos,Imagery-Remote
Doubling of annual forest carbon loss over the tropics during the early twenty-first century - Nature.com,https://www.nature.com/articles/s41893-022-00854-3,2/28/2022,Doubling of annual forest carbon loss over the tropics during the early twenty-first century&nbsp;&nbsp;Nature.com,Nature.com,Imagery-Remote
A database of global coastal conditions | Scientific Data - Nature.com,https://www.nature.com/articles/s41597-021-01081-9,11/26/2021,A database of global coastal conditions | Scientific Data&nbsp;&nbsp;Nature.com,Nature.com,Imagery-Remote
Psychic Reading Online: Best Psychics For Accurate Readings by Phone or Chat - News Channel 5 Nashville,https://www.newschannel5.com/brand-spotlight/psychic-reading-online,5/27/2022,Psychic Reading Online: Best Psychics For Accurate Readings by Phone or Chat&nbsp;&nbsp;News Channel 5 Nashville,News Channel 5 Nashville,Imagery-Remote
