Title,Link,pubDate,Description,Source,Tag
New York State Man Arrested For Having Too Many Wildlife Feeders? - wpdh.com,https://wpdh.com/bird-feed-ordinance-laws-new-york/,6/3/2022,New York State Man Arrested For Having Too Many Wildlife Feeders?&nbsp;&nbsp;wpdh.com,wpdh.com,Acoustic-Ornithology
Wildlife faculty member at MSU soars in avian conservation - Mississippi State Newsroom,http://www.msstate.edu/newsroom/article/2022/05/wildlife-faculty-member-msu-soars-avian-conservation,5/4/2022,Wildlife faculty member at MSU soars in avian conservation&nbsp;&nbsp;Mississippi State Newsroom,Mississippi State Newsroom,Acoustic-Ornithology
Poll the Audience: Using Data From Citizen Science to Keep Wild Birds in Flight - Utah State University,https://www.usu.edu/today/story/?story=poll-the-audience-using-data-from-citizen-science-to-keep-wild-birds-in-flight,5/18/2022,Poll the Audience: Using Data From Citizen Science to Keep Wild Birds in Flight&nbsp;&nbsp;Utah State University,Utah State University,Acoustic-Ornithology
Eyes on the sky: Ornithology Marc Parnell hatches new bird field guide for Alabama - News Courier,https://www.enewscourier.com/community/eyes-on-the-sky-ornithology-marc-parnell-hatches-new-bird-field-guide-for-alabama/article_0c943cc2-dac4-11ec-903a-2bb4122926c5.html,5/23/2022,Eyes on the sky: Ornithology Marc Parnell hatches new bird field guide for Alabama&nbsp;&nbsp;News Courier,News Courier,Acoustic-Ornithology
Huge offshore wind farm scaled back by 20% to protect bird and sealife - ENDS Report,https://www.endsreport.com/article/1789883/huge-offshore-wind-farm-scaled-back-20-protect-bird-sealife,6/15/2022,Huge offshore wind farm scaled back by 20% to protect bird and sealife&nbsp;&nbsp;ENDS Report,ENDS Report,Acoustic-Ornithology
The carbon cost of monitoring Britain's birds - Birdguides,https://www.birdguides.com/articles/conservation/the-carbon-cost-of-monitoring-britains-birds/,5/31/2022,The carbon cost of monitoring Britain's birds&nbsp;&nbsp;Birdguides,Birdguides,Acoustic-Ornithology
DEC launches Central-Finger Lakes segment of birding trail - Rome Sentinel,"https://romesentinel.com/stories/nysdec-launches-central-finger-lakes-segment-of-birding-trail,134904",5/21/2022,DEC launches Central-Finger Lakes segment of birding trail&nbsp;&nbsp;Rome Sentinel,Rome Sentinel,Acoustic-Ornithology
Tigers Take First Place in New Jersey's World Series of Birding - Princeton Alumni Weekly,https://paw.princeton.edu/article/tigers-take-first-place-new-jerseys-world-series-birding,5/20/2022,Tigers Take First Place in New Jersey's World Series of Birding&nbsp;&nbsp;Princeton Alumni Weekly,Princeton Alumni Weekly,Acoustic-Ornithology
Wing Stop - KNPR,https://knpr.org/desert-companion/2022-05/wing-stop,5/27/2022,Wing Stop&nbsp;&nbsp;KNPR,KNPR,Acoustic-Ornithology
Ukraine war deals ‘massive blow’ to nature as Belarus’s largest wildlife NGO shut down - The Guardian,https://www.theguardian.com/environment/2022/mar/27/ukraine-war-deals-massive-blow-to-nature-as-belarus-largest-wildlife-ngo-shut-down-aoe,3/27/2022,Ukraine war deals ‘massive blow’ to nature as Belarus’s largest wildlife NGO shut down&nbsp;&nbsp;The Guardian,The Guardian,Acoustic-Ornithology
"Contentious hydro electric project gets govt nod, FAC approval awaited - Hindustan Times",https://www.hindustantimes.com/india-news/contentious-hydro-electric-project-gets-govt-nod-fac-approval-awaited-101653676844159.html,5/28/2022,"Contentious hydro electric project gets govt nod, FAC approval awaited&nbsp;&nbsp;Hindustan Times",Hindustan Times,Acoustic-Ornithology
How to get started in birding - The Washington Post,https://www.washingtonpost.com/travel/2022/06/09/birding-beginner-tips-caracara-florida/,6/9/2022,How to get started in birding&nbsp;&nbsp;The Washington Post,The Washington Post,Acoustic-Ornithology
NC State Student Supports Wildlife Conservation in Africa - NC State College of Natural Resources News,https://cnr.ncsu.edu/news/2022/01/nc-state-student-supports-wildlife-conservation-in-africa/,1/24/2022,NC State Student Supports Wildlife Conservation in Africa&nbsp;&nbsp;NC State College of Natural Resources News,NC State College of Natural Resources News,Acoustic-Ornithology
Author Steven Rinella's tips for raising 'outdoor kids in an inside world' - WBUR News,https://www.wbur.org/onpoint/2022/06/13/raising-outdoor-kids-in-an-inside-world,6/13/2022,Author Steven Rinella's tips for raising 'outdoor kids in an inside world'&nbsp;&nbsp;WBUR News,WBUR News,Acoustic-Ornithology
Wildlife ecologist and ornithologist will join SAU faculty to lead Wildlife and Conservation Biology program - News - SAU,https://web.saumag.edu/news/2022/wildlife-ecologist-and-ornithologist-will-join-sau-faculty-to-lead-wildlife-and-conservation-biology-program/,1/21/2022,Wildlife ecologist and ornithologist will join SAU faculty to lead Wildlife and Conservation Biology program - News&nbsp;&nbsp;SAU,SAU,Acoustic-Ornithology
This work is for the birds - The Laker/Lutz News,https://lakerlutznews.com/lln/2022/05/101807/?utm_source=rss&utm_medium=rss&utm_campaign=this-work-is-for-the-birds,5/24/2022,This work is for the birds&nbsp;&nbsp;The Laker/Lutz News,The Laker/Lutz News,Acoustic-Ornithology
"Finger Lakes Land Trust, once a master's project, conserves 28K acres | Cornell Chronicle - Cornell Chronicle",https://news.cornell.edu/stories/2022/06/finger-lakes-land-trust-once-masters-project-conserves-28k-acres,6/8/2022,"Finger Lakes Land Trust, once a master's project, conserves 28K acres | Cornell Chronicle&nbsp;&nbsp;Cornell Chronicle",Cornell Chronicle,Acoustic-Ornithology
Electromagnetic radiation levels till a certain limit found to have no impact on sparrows in Guwahati - Mongabay-India,https://india.mongabay.com/2022/06/electromagnetic-radiation-levels-till-a-certain-limit-found-to-have-no-impact-on-sparrows-in-guwahati/,6/9/2022,Electromagnetic radiation levels till a certain limit found to have no impact on sparrows in Guwahati&nbsp;&nbsp;Mongabay-India,Mongabay-India,Acoustic-Ornithology
RMEF Offers Online Platform for Experienced and Novice Hunters - Newstalkkgvo,https://newstalkkgvo.com/rmef-offers-online-platform-for-experienced-and-novice-hunters/,6/15/2022,RMEF Offers Online Platform for Experienced and Novice Hunters&nbsp;&nbsp;Newstalkkgvo,Newstalkkgvo,Acoustic-Ornithology
Nesting platforms built by Grafton Eagle Scout could help black terns - Milwaukee Journal Sentinel,https://www.jsonline.com/story/sports/columnists/paul-smith/2022/05/19/nesting-platforms-built-grafton-eagle-scout-could-help-black-terns/9820481002/,5/19/2022,Nesting platforms built by Grafton Eagle Scout could help black terns&nbsp;&nbsp;Milwaukee Journal Sentinel,Milwaukee Journal Sentinel,Acoustic-Ornithology
Protected Too Late: U.S. Officials Report More Than 20 Extinctions - The New York Times,https://www.nytimes.com/2021/09/28/climate/endangered-animals-extinct.html,10/4/2021,Protected Too Late: U.S. Officials Report More Than 20 Extinctions&nbsp;&nbsp;The New York Times,The New York Times,Acoustic-Ornithology
"50 Bird Pics That Went Horribly Wrong But Ended Up With Hilarious Results, As Shared On This Facebook Group - Bored Panda",https://www.boredpanda.com/bad-funny-bird-photos/,5/18/2022,"50 Bird Pics That Went Horribly Wrong But Ended Up With Hilarious Results, As Shared On This Facebook Group&nbsp;&nbsp;Bored Panda",Bored Panda,Acoustic-Ornithology
"To conserve the vibrant diversity of Central Africa's forests, include Indigenous people (commentary) - Mongabay.com",https://news.mongabay.com/2022/05/to-conserve-the-vibrant-diversity-of-central-africas-forests-include-indigenous-people-commentary/,5/16/2022,"To conserve the vibrant diversity of Central Africa's forests, include Indigenous people (commentary)&nbsp;&nbsp;Mongabay.com",Mongabay.com,Acoustic-Ornithology
'It's Just a Bird': Online Platforms Selling Lesser-known Indonesian Species - The Good Men Project,https://goodmenproject.com/featured-content/its-just-a-bird-online-platforms-selling-lesser-known-indonesian-species/,6/9/2022,'It's Just a Bird': Online Platforms Selling Lesser-known Indonesian Species&nbsp;&nbsp;The Good Men Project,The Good Men Project,Acoustic-Ornithology
Noted ornithologist Margaret Brittingham retires from Penn State after 33 years - Pennsylvania State University,https://www.psu.edu/news/faculty-and-staff/story/noted-ornithologist-margaret-brittingham-retires-penn-state-after-33-years/,1/7/2022,Noted ornithologist Margaret Brittingham retires from Penn State after 33 years&nbsp;&nbsp;Pennsylvania State University,Pennsylvania State University,Acoustic-Ornithology
This Pioneering Collaboration Will Open a New Window Into Bird Migration - National Audubon Society,https://www.audubon.org/magazine/spring-2022/this-pioneering-collaboration-will-open-new,4/14/2022,This Pioneering Collaboration Will Open a New Window Into Bird Migration&nbsp;&nbsp;National Audubon Society,National Audubon Society,Acoustic-Ornithology
DEC Announces Opening of Central-Finger Lakes Segment of Statewide Birding Trail - NYS Dept. of Environmental Conservation - New York State Department of Environmental Conservation,https://www.dec.ny.gov/press/125272.html,5/2/2022,DEC Announces Opening of Central-Finger Lakes Segment of Statewide Birding Trail - NYS Dept. of Environmental Conservation&nbsp;&nbsp;New York State Department of Environmental Conservation,New York State Department of Environmental Conservation,Acoustic-Ornithology
"What People Get Wrong About Birding, the Hot Travel Trend: Pro Tips for Amateurs - Bloomberg",https://www.bloomberg.com/news/features/2022-05-19/what-people-get-wrong-about-birding-the-hot-travel-trend-pro-tips-for-amateurs,5/18/2022,"What People Get Wrong About Birding, the Hot Travel Trend: Pro Tips for Amateurs&nbsp;&nbsp;Bloomberg",Bloomberg,Acoustic-Ornithology
Biodiversity and infrastructure interact to drive tourism to and within Costa Rica | Proceedings of the National Academy of Sciences - pnas.org,https://www.pnas.org/doi/10.1073/pnas.2107662119,3/4/2022,Biodiversity and infrastructure interact to drive tourism to and within Costa Rica | Proceedings of the National Academy of Sciences&nbsp;&nbsp;pnas.org,pnas.org,Acoustic-Ornithology
Farms With Natural Habitat Gain More Benefits From Birds - National Audubon Society,https://www.audubon.org/news/farms-natural-habitat-gain-more-benefits-birds,3/23/2022,Farms With Natural Habitat Gain More Benefits From Birds&nbsp;&nbsp;National Audubon Society,National Audubon Society,Acoustic-Ornithology
Registration Open Now For Natural Resources Weekend - The White River Valley Herald - ourherald.com,https://www.ourherald.com/articles/registration-open-now-for-natural-resources-weekend/,5/19/2022,Registration Open Now For Natural Resources Weekend - The White River Valley Herald&nbsp;&nbsp;ourherald.com,ourherald.com,Acoustic-Ornithology
Is clear-cutting U.S. forests good for wildlife? - National Geographic,https://www.nationalgeographic.com/environment/article/is-clear-cutting-us-forests-good-for-wildlife,3/24/2022,Is clear-cutting U.S. forests good for wildlife?&nbsp;&nbsp;National Geographic,National Geographic,Acoustic-Ornithology
Podcast: Protecting New Guinea's forests with birds-of-paradise and ecotourism - Mongabay.com,https://news.mongabay.com/2022/02/podcast-defending-new-guineas-forests-with-birds-of-paradise-and-ecotourism/,2/16/2022,Podcast: Protecting New Guinea's forests with birds-of-paradise and ecotourism&nbsp;&nbsp;Mongabay.com,Mongabay.com,Acoustic-Ornithology
BirdLife International Takes A Global Approach to Conservation - National Audubon Society,https://www.audubon.org/news/birdlife-international-takes-global-approach-conservation,4/17/2022,BirdLife International Takes A Global Approach to Conservation&nbsp;&nbsp;National Audubon Society,National Audubon Society,Acoustic-Ornithology
Birds win in coffee landscapes with forests and shade trees - Mirage News,https://www.miragenews.com/birds-win-in-coffee-landscapes-with-forests-and-797264/,6/8/2022,Birds win in coffee landscapes with forests and shade trees&nbsp;&nbsp;Mirage News,Mirage News,Acoustic-Ornithology
World Series of Birding title goes to a Princeton student team - Princeton University,https://www.princeton.edu/news/2022/06/01/princeton-student-team-wins-world-series-birding,6/1/2022,World Series of Birding title goes to a Princeton student team&nbsp;&nbsp;Princeton University,Princeton University,Acoustic-Ornithology
Like Roaches? HV Residents Can Earn $2K By Participating in Study - wpdh.com,https://wpdh.com/like-roaches-hudson-valley-residents-can-earn-2k-by-participating-in-study/,6/13/2022,Like Roaches? HV Residents Can Earn $2K By Participating in Study&nbsp;&nbsp;wpdh.com,wpdh.com,Acoustic-Ornithology
"In 50 years, the Baltimore oriole population fell by a third; will we risk losing more? | GUEST COMMENTARY - Baltimore Sun",https://www.baltimoresun.com/opinion/op-ed/bs-ed-op-0426-save-the-birds-20220425-f4llzlm5szblxiyh3uvy7hrgqu-story.html,4/25/2022,"In 50 years, the Baltimore oriole population fell by a third; will we risk losing more? | GUEST COMMENTARY&nbsp;&nbsp;Baltimore Sun",Baltimore Sun,Acoustic-Ornithology
Film reveals efforts to save world's rarest stork | Cornell Chronicle - Cornell Chronicle,https://news.cornell.edu/stories/2022/01/film-reveals-efforts-save-worlds-rarest-stork,1/18/2022,Film reveals efforts to save world's rarest stork | Cornell Chronicle&nbsp;&nbsp;Cornell Chronicle,Cornell Chronicle,Acoustic-Ornithology
How I used a Raspberry Pi to automate birdwatching - ZDNet,https://www.zdnet.com/article/how-i-used-a-raspberry-pi-to-automate-birdwatching/,6/10/2022,How I used a Raspberry Pi to automate birdwatching&nbsp;&nbsp;ZDNet,ZDNet,Acoustic-Ornithology
Collision hotspots for migrating birds revealed in new study - EurekAlert,https://www.eurekalert.org/news-releases/949252,4/12/2022,Collision hotspots for migrating birds revealed in new study&nbsp;&nbsp;EurekAlert,EurekAlert,Acoustic-Ornithology
Conservation deaths in 2021 - Mongabay.com,https://news.mongabay.com/2021/12/conservation-deaths-in-2021/,12/30/2021,Conservation deaths in 2021&nbsp;&nbsp;Mongabay.com,Mongabay.com,Acoustic-Ornithology
CDFW News | Indiana Artist Wins California Upland Game Bird Stamp Art Contest - California Department of Fish and Wildlife,https://wildlife.ca.gov/News/indiana-artist-wins-california-upland-game-bird-stamp-art-contest,1/26/2022,CDFW News | Indiana Artist Wins California Upland Game Bird Stamp Art Contest&nbsp;&nbsp;California Department of Fish and Wildlife,California Department of Fish and Wildlife,Acoustic-Ornithology
Opinion | The Ivory-Billed Woodpecker Gives Me Hope for the Environment - The New York Times,https://www.nytimes.com/2022/04/25/opinion/ivory-billed-woodpecker-environment-hope.html,4/25/2022,Opinion | The Ivory-Billed Woodpecker Gives Me Hope for the Environment&nbsp;&nbsp;The New York Times,The New York Times,Acoustic-Ornithology
Bird singing contests: A clash of culture and conservation: Research examines how widespread this practice may be - Science Daily,https://www.sciencedaily.com/releases/2021/12/211208110311.htm,12/8/2021,Bird singing contests: A clash of culture and conservation: Research examines how widespread this practice may be&nbsp;&nbsp;Science Daily,Science Daily,Acoustic-Ornithology
CN citizens can use tribal ID when hunting turkey on reservation - Cherokee Phoenix,https://www.cherokeephoenix.org/services/cn-citizens-can-use-tribal-id-when-hunting-turkey-on-reservation/article_6924d664-b778-11ec-bf30-93e200f04a06.html,4/8/2022,CN citizens can use tribal ID when hunting turkey on reservation&nbsp;&nbsp;Cherokee Phoenix,Cherokee Phoenix,Acoustic-Ornithology
"At Concord Museum Brewster, Audubon, Benson, Sibley, ornithology - MetroWest Daily News",https://www.metrowestdailynews.com/story/lifestyle/2022/02/10/concord-museum-brewster-audubon-benson-sibley-ornithology/6688615001/,2/10/2022,"At Concord Museum Brewster, Audubon, Benson, Sibley, ornithology&nbsp;&nbsp;MetroWest Daily News",MetroWest Daily News,Acoustic-Ornithology
Report horseshoe crab sightings to FWC for science - Citrus County Chronicle,https://www.chronicleonline.com/weeklies/wakulla_news/local_news/report-horseshoe-crab-sightings-to-fwc-for-science/article_d041abe4-e695-53b9-b79c-cc1bbb788919.html,3/1/2022,Report horseshoe crab sightings to FWC for science&nbsp;&nbsp;Citrus County Chronicle,Citrus County Chronicle,Acoustic-Ornithology
Concord Museum exhibit mixes birding and local history - MetroWest Daily News,https://www.metrowestdailynews.com/story/entertainment/arts/2022/04/07/concord-museum-exhibit-mixes-birding-and-local-history/7271029001/,4/7/2022,Concord Museum exhibit mixes birding and local history&nbsp;&nbsp;MetroWest Daily News,MetroWest Daily News,Acoustic-Ornithology
A Bird's-Eye View of Campus Wildlife - Duke Today,https://today.duke.edu/2022/02/bird%E2%80%99s-eye-view-campus-wildlife,2/21/2022,A Bird's-Eye View of Campus Wildlife&nbsp;&nbsp;Duke Today,Duke Today,Acoustic-Ornithology
Taking in young wildlife not a good idea - Muskogee Daily Phoenix,https://www.muskogeephoenix.com/news/taking-in-young-wildlife-not-a-good-idea/article_fb6b9577-331c-5187-8c17-e05f04cb0903.html,5/7/2022,Taking in young wildlife not a good idea&nbsp;&nbsp;Muskogee Daily Phoenix,Muskogee Daily Phoenix,Acoustic-Ornithology
CDFW News | CDFW Seeks Artists to Enter Annual California Duck Stamp Art Contest - California Department of Fish and Wildlife,https://wildlife.ca.gov/News/cdfw-seeks-artists-to-enter-annual-california-duck-stamp-art-contest,3/22/2022,CDFW News | CDFW Seeks Artists to Enter Annual California Duck Stamp Art Contest&nbsp;&nbsp;California Department of Fish and Wildlife,California Department of Fish and Wildlife,Acoustic-Ornithology
"WHAT TO DO, WHERE TO GO - Florida Weekly",https://fortmyers.floridaweekly.com/articles/what-to-do-where-to-go-601/,6/15/2022,"WHAT TO DO, WHERE TO GO&nbsp;&nbsp;Florida Weekly",Florida Weekly,Acoustic-Ornithology
"Nature meets culture: A birding board game, a climate-friendly play and more - Conservation International",https://www.conservation.org/blog/nature-meets-culture-a-birding-board-game-a-climate-friendly-play-and-more,3/17/2022,"Nature meets culture: A birding board game, a climate-friendly play and more&nbsp;&nbsp;Conservation International",Conservation International,Acoustic-Ornithology
Primate under threat: Why the slender loris needs a protected area in Tamil Nadu's Dindigul - Down To Earth Magazine,https://www.downtoearth.org.in/blog/wildlife-biodiversity/primate-under-threat-why-the-slender-loris-needs-a-protected-area-in-tamil-nadu-s-dindigul-82678,5/3/2022,Primate under threat: Why the slender loris needs a protected area in Tamil Nadu's Dindigul&nbsp;&nbsp;Down To Earth Magazine,Down To Earth Magazine,Acoustic-Ornithology
A Big Problem in Ecology Research: You May or May Not Get Your Permit – The Wire Science - The Wire Science,https://science.thewire.in/the-sciences/wildlife-field-research-permits-bureaucracy-chief-wildlife-wardens/,12/8/2021,A Big Problem in Ecology Research: You May or May Not Get Your Permit – The Wire Science&nbsp;&nbsp;The Wire Science,The Wire Science,Acoustic-Ornithology
How does wildfire smoke affect wildlife? Here's what we know - National Geographic,https://www.nationalgeographic.com/animals/article/how-does-wildfire-smoke-affect-wildlife,10/19/2021,How does wildfire smoke affect wildlife? Here's what we know&nbsp;&nbsp;National Geographic,National Geographic,Acoustic-Ornithology
"Online trade in rare silvery pigeon is cause for concern, researchers say - Mongabay.com",https://news.mongabay.com/2022/03/online-trade-in-rare-silvery-pigeon-is-cause-for-concern-researchers-say/,3/30/2022,"Online trade in rare silvery pigeon is cause for concern, researchers say&nbsp;&nbsp;Mongabay.com",Mongabay.com,Acoustic-Ornithology
"From New Mexico to Mongolia: Researchers share ideas, interests in restoring landscapes, wildlife - Las Vegas Optic",https://www.lasvegasoptic.com/news/community/from-new-mexico-to-mongolia-researchers-share-ideas-interests-in-restoring-landscapes-wildlife/article_b90efd6e-b118-11ec-935c-f76d75355574.html,3/31/2022,"From New Mexico to Mongolia: Researchers share ideas, interests in restoring landscapes, wildlife&nbsp;&nbsp;Las Vegas Optic",Las Vegas Optic,Acoustic-Ornithology
Researchers: Smart planning needed to minimize impacts on wildlife - Adirondack Explorer,https://www.adirondackexplorer.org/stories/smart-planning-minimize-wildlife-impact,12/10/2021,Researchers: Smart planning needed to minimize impacts on wildlife&nbsp;&nbsp;Adirondack Explorer,Adirondack Explorer,Acoustic-Ornithology
Bird Ohio day celebrates the warbler capital of the world - Defiance Crescent News,https://www.crescent-news.com/news/local_news/bird-ohio-day-celebrates-the-warbler-capital-of-the-world/article_b5bfce74-d308-11ec-8c32-c724f6fbe08c.html,5/17/2022,Bird Ohio day celebrates the warbler capital of the world&nbsp;&nbsp;Defiance Crescent News,Defiance Crescent News,Acoustic-Ornithology
Finding paths and breaking down barriers: Stories celebrating women in Virginia Tech's College of Natural Resources and Environment - Virginia Tech Daily,https://vtx.vt.edu/articles/2022/02/cnre-celebrating-women-in-cnre.html,2/9/2022,Finding paths and breaking down barriers: Stories celebrating women in Virginia Tech's College of Natural Resources and Environment&nbsp;&nbsp;Virginia Tech Daily,Virginia Tech Daily,Acoustic-Ornithology
FWC resurrects support for osprey as state bird - Citrus County Chronicle,https://www.chronicleonline.com/news/local/fwc-resurrects-support-for-osprey-as-state-bird/article_893beb50-279e-11ec-b6b2-5f5c3ee77a04.html,10/7/2021,FWC resurrects support for osprey as state bird&nbsp;&nbsp;Citrus County Chronicle,Citrus County Chronicle,Acoustic-Ornithology
"URI student takes birdwatching community by storm, discovers bird never before seen in Rhode Island - University of Rhode Island",https://www.uri.edu/news/2021/12/uri-student-takes-birdwatching-community-by-storm-discovers-bird-never-before-seen-in-rhode-island/,12/13/2021,"URI student takes birdwatching community by storm, discovers bird never before seen in Rhode Island&nbsp;&nbsp;University of Rhode Island",University of Rhode Island,Acoustic-Ornithology
