Title,Link,pubDate,Description,Source,Tag
Protecting game paths: New program incentivizes owners to maintain habitats - Wyoming Tribune,https://www.wyomingnews.com/rawlinstimes/news/protecting-game-paths-new-program-incentivizes-owners-to-maintain-habitats/article_5552dd78-3672-51ea-ba5a-b1e435ac3fad.html,5/28/2022,Protecting game paths: New program incentivizes owners to maintain habitats&nbsp;&nbsp;Wyoming Tribune,Wyoming Tribune,Tracking
These new technologies could transform wildlife conservation - The Hill,https://thehill.com/changing-america/sustainability/environment/592820-these-new-technologies-could-transform-wildlife/,2/4/2022,These new technologies could transform wildlife conservation&nbsp;&nbsp;The Hill,The Hill,Tracking
Florida's animal crossing aims to break barrier of I-4 - Colorado Springs Gazette,https://gazette.com/ap/florida-s-animal-crossing-aims-to-break-barrier-of-i-4/article_fdeb4ec7-914f-565a-a667-38e9b0d07960.html,6/15/2022,Florida's animal crossing aims to break barrier of I-4&nbsp;&nbsp;Colorado Springs Gazette,Colorado Springs Gazette,Tracking
"In Singapore, a forensics lab wields CSI-like tech against wildlife traffickers - Mongabay.com",https://news.mongabay.com/2022/05/in-singapore-a-forensics-lab-wields-csi-like-tech-against-wildlife-traffickers/,5/20/2022,"In Singapore, a forensics lab wields CSI-like tech against wildlife traffickers&nbsp;&nbsp;Mongabay.com",Mongabay.com,Tracking
"Visitors To Disney’s Animal Kingdom May Spot Something New Around Rhinos’ Ankles, Here’s What It Is - TravelAwaits",https://www.travelawaits.com/2765741/walt-disney-world-animal-kingdom-rhinos-fitness-trackers/,5/21/2022,"Visitors To Disney’s Animal Kingdom May Spot Something New Around Rhinos’ Ankles, Here’s What It Is&nbsp;&nbsp;TravelAwaits",TravelAwaits,Tracking
Why this newly identified polar bear subpopulation is so special - National Geographic,https://www.nationalgeographic.com/animals/article/why-this-newly-identified-polar-bear-subpopulation-is-so-special,6/16/2022,Why this newly identified polar bear subpopulation is so special&nbsp;&nbsp;National Geographic,National Geographic,Tracking
Everything You Need to Know About Wildlife Corridors—and Where to See Them - AFAR Media,https://www.afar.com/magazine/everything-you-need-to-know-about-wildlife-corridors,5/18/2022,Everything You Need to Know About Wildlife Corridors—and Where to See Them&nbsp;&nbsp;AFAR Media,AFAR Media,Tracking
Drone pilot rescues lost pets in Ukraine and reunites several with owners - News3LV,https://news3lv.com/news/offbeat/drone-pilot-rescues-lost-pets-in-ukraine-and-reunites-several-with-owners-infrared-douglas-thron-saves-cats-kittens-puppies-dogs-preserve-hyenas-crocodiles-bats-endangered-wildlife,6/16/2022,Drone pilot rescues lost pets in Ukraine and reunites several with owners&nbsp;&nbsp;News3LV,News3LV,Tracking
This Lion Safari Gives Travelers a Deeper Look at Wildlife Conservation in Africa - AFAR Media,https://www.afar.com/magazine/how-safari-company-andbeyond-is-helping-lions-thrive,5/18/2022,This Lion Safari Gives Travelers a Deeper Look at Wildlife Conservation in Africa&nbsp;&nbsp;AFAR Media,AFAR Media,Tracking
Controversy grows over elephant trophy hunting - Fairplanet,https://www.fairplanet.org/story/controversy-grows-over-elephant-trophy-hunting/,6/7/2022,Controversy grows over elephant trophy hunting&nbsp;&nbsp;Fairplanet,Fairplanet,Tracking
Protecting game paths: New federal program to incentivize owners to maintain habitats - Sublette Examiner,https://subletteexaminer.com/article/protecting-game-paths-new-federal-program-to-incentivize-owners-to-maintain-habitats,5/24/2022,Protecting game paths: New federal program to incentivize owners to maintain habitats&nbsp;&nbsp;Sublette Examiner,Sublette Examiner,Tracking
Clearwater Marine Aquarium Receives $3.5 Million for Manatee Research and Rehabilitation Pools - PR Newswire,https://www.prnewswire.com/news-releases/clearwater-marine-aquarium-receives-3-5-million-for-manatee-research-and-rehabilitation-pools-301569718.html,6/16/2022,Clearwater Marine Aquarium Receives $3.5 Million for Manatee Research and Rehabilitation Pools&nbsp;&nbsp;PR Newswire,PR Newswire,Tracking
"""Wildlife-friendly"" infrastructure rules in Indian subcontinent miss out birds - Mongabay-India",https://india.mongabay.com/2022/06/nepal-and-indias-infrastructure-rules-are-wildlife-friendly-but-not-for-birds/,6/8/2022,"""Wildlife-friendly"" infrastructure rules in Indian subcontinent miss out birds&nbsp;&nbsp;Mongabay-India",Mongabay-India,Tracking
"Hilochee area in Polk, divided by I-4, will soon get crossing for wildlife - The Ledger",https://www.theledger.com/story/news/local/2022/05/31/hilochee-wildlife-management-area-divided-interstate-4-get-crossing-wildlife/9809226002/,5/31/2022,"Hilochee area in Polk, divided by I-4, will soon get crossing for wildlife&nbsp;&nbsp;The Ledger",The Ledger,Tracking
"In Romania’s Transylvanian Alps, See Bison on Safari - The New York Times",https://www.nytimes.com/2022/05/18/travel/romania-transylvanian-alps-bison.html,5/19/2022,"In Romania’s Transylvanian Alps, See Bison on Safari&nbsp;&nbsp;The New York Times",The New York Times,Tracking
Evaluating the benefits and risks of social media for wildlife conservation - FACETS Journal,https://www.facetsjournal.com/doi/10.1139/facets-2021-0112,3/10/2022,Evaluating the benefits and risks of social media for wildlife conservation&nbsp;&nbsp;FACETS Journal,FACETS Journal,Tracking
"As Tiger Numbers in Nepal and India Grow, Their Freedom To Roam Shrinks - The Good Men Project",https://goodmenproject.com/featured-content/as-tiger-numbers-in-nepal-and-india-grow-their-freedom-to-roam-shrinks/,6/6/2022,"As Tiger Numbers in Nepal and India Grow, Their Freedom To Roam Shrinks&nbsp;&nbsp;The Good Men Project",The Good Men Project,Tracking
How Light and Noise Pollution Confound Animals' Senses - The Atlantic,https://www.theatlantic.com/magazine/archive/2022/07/light-noise-pollution-animal-sensory-impact/638446/,6/13/2022,How Light and Noise Pollution Confound Animals' Senses&nbsp;&nbsp;The Atlantic,The Atlantic,Tracking
How Brazil is working to save the rare lion tamarins of the Atlantic Forest - Mongabay.com,https://news.mongabay.com/2022/06/how-brazil-is-working-to-save-the-rare-lion-tamarins-of-the-atlantic-forest/,6/1/2022,How Brazil is working to save the rare lion tamarins of the Atlantic Forest&nbsp;&nbsp;Mongabay.com,Mongabay.com,Tracking
"Remembering Monty and Rose, the Chicago shorebirds that became the face of a movement - Popular Science",https://www.popsci.com/science/chicago-great-lakes-shorebirds-conservation/,6/15/2022,"Remembering Monty and Rose, the Chicago shorebirds that became the face of a movement&nbsp;&nbsp;Popular Science",Popular Science,Tracking
Beachgoers will have to 'share the shore' - liherald.com,"https://www.liherald.com/baldwin/stories/beachgoers-will-have-to-share-the-shore,141793",6/16/2022,Beachgoers will have to 'share the shore'&nbsp;&nbsp;liherald.com,liherald.com,Tracking
"From CPP: Elk and other large species in NC mountains constrained by changing habitats, human activity - Mountain Xpress",https://mountainx.com/news/from-cpp-elk-and-other-large-species-in-nc-mountains-constrained-by-changing-habitats-human-activity/,5/26/2022,"From CPP: Elk and other large species in NC mountains constrained by changing habitats, human activity&nbsp;&nbsp;Mountain Xpress",Mountain Xpress,Tracking
ISSUES AT STAKE: SA’s human-wildlife conflict needs urgent attention from authorities - Zululand Observer,https://zululandobserver.co.za/269828/issues-at-stake-sas-human-wildlife-conflict-needs-urgent-attention-from-authorities/,5/22/2022,ISSUES AT STAKE: SA’s human-wildlife conflict needs urgent attention from authorities&nbsp;&nbsp;Zululand Observer,Zululand Observer,Tracking
Huge Black Bear Killed After Two Year Rampage in Washington - Newsweek,https://www.newsweek.com/huge-black-bear-killed-after-two-year-rampage-washington-1710395,5/26/2022,Huge Black Bear Killed After Two Year Rampage in Washington&nbsp;&nbsp;Newsweek,Newsweek,Tracking
How restoring abandoned farms to natural habitats can mitigate climate change - Princeton University,https://www.princeton.edu/news/2022/06/09/how-restoring-abandoned-farms-natural-habitats-can-mitigate-climate-change,6/9/2022,How restoring abandoned farms to natural habitats can mitigate climate change&nbsp;&nbsp;Princeton University,Princeton University,Tracking
Mountain lion sighted and captured in Newport Beach on Port Cardigan Place - Los Angeles Times,https://www.latimes.com/socal/daily-pilot/news/story/2022-05-23/mountain-lion-sighted-and-captured-in-newport-beach-on-port-cardigan-place,5/23/2022,Mountain lion sighted and captured in Newport Beach on Port Cardigan Place&nbsp;&nbsp;Los Angeles Times,Los Angeles Times,Tracking
"Tenerife’s most beautiful national park and protected areas, from pine forests to volcanic peaks - Lonely Planet Travel News",https://www.lonelyplanet.com/articles/best-national-parks-tenerife,5/31/2022,"Tenerife’s most beautiful national park and protected areas, from pine forests to volcanic peaks&nbsp;&nbsp;Lonely Planet Travel News",Lonely Planet Travel News,Tracking
"Wildlife don't recognize borders, nor does climate change. Conservation should keep up - Mongabay.com",https://news.mongabay.com/2022/04/wildlife-dont-recognize-borders-nor-does-climate-change-conservation-should-keep-up/,4/28/2022,"Wildlife don't recognize borders, nor does climate change. Conservation should keep up&nbsp;&nbsp;Mongabay.com",Mongabay.com,Tracking
Endangered Animals Species Spotlight: Black Rhinos - EARTH.ORG,https://earth.org/endangered-animals-species-black-rhinos/,5/19/2022,Endangered Animals Species Spotlight: Black Rhinos&nbsp;&nbsp;EARTH.ORG,EARTH.ORG,Tracking
"Man arrested for ""most egregious crabbing in San Francisco's history"" - Boing Boing",https://boingboing.net/2022/06/03/man-arrested-for-most-egregious-crabbing-in-san-franciscos-history.html,6/3/2022,"Man arrested for ""most egregious crabbing in San Francisco's history""&nbsp;&nbsp;Boing Boing",Boing Boing,Tracking
Best Practice in Delivering the 30x30 Target | TNC - The Nature Conservancy,https://www.nature.org/en-us/what-we-do/our-insights/perspectives/effective-area-based-biodiversity-conservation-defra/,5/6/2022,Best Practice in Delivering the 30x30 Target | TNC&nbsp;&nbsp;The Nature Conservancy,The Nature Conservancy,Tracking
Find my elephant: The conservation apps revolutionizing how rangers work - Mongabay.com,https://news.mongabay.com/2021/08/find-my-elephant-the-conservation-apps-revolutionizing-how-rangers-work/,8/30/2021,Find my elephant: The conservation apps revolutionizing how rangers work&nbsp;&nbsp;Mongabay.com,Mongabay.com,Tracking
Southeast Asian protected areas are effective in conserving forest cover and forest carbon stocks compared to unprotected areas | Scientific Reports - Nature.com,https://www.nature.com/articles/s41598-021-03188-w,12/9/2021,Southeast Asian protected areas are effective in conserving forest cover and forest carbon stocks compared to unprotected areas | Scientific Reports&nbsp;&nbsp;Nature.com,Nature.com,Tracking
Afro-Colombian community safeguards pristine oceans with new protected area - Mongabay.com,https://news.mongabay.com/2022/02/afro-caribbean-community-safeguards-pristine-oceans-with-new-protected-area/,2/21/2022,Afro-Colombian community safeguards pristine oceans with new protected area&nbsp;&nbsp;Mongabay.com,Mongabay.com,Tracking
"Oil spill contaminates wildlife, beaches and protected areas in Peru - Mongabay.com",https://news.mongabay.com/2022/03/oil-spill-contaminates-wildlife-beaches-and-protected-areas-in-peru/,3/25/2022,"Oil spill contaminates wildlife, beaches and protected areas in Peru&nbsp;&nbsp;Mongabay.com",Mongabay.com,Tracking
Governor DeWine Highlights Historic Investments in Capital Budget Bill | Governor Mike DeWine - Governor Mike DeWine,https://governor.ohio.gov/media/news-and-media/Governor-DeWine-Highlights-Historic-Investments-in-Capital-Budget-Bill-06142022,6/14/2022,Governor DeWine Highlights Historic Investments in Capital Budget Bill | Governor Mike DeWine&nbsp;&nbsp;Governor Mike DeWine,Governor Mike DeWine,Tracking
Wildlife Scientists Are Solving Big Data Problems to Track Animals Around the Globe - NC State News,https://news.ncsu.edu/2021/12/wildlife-scientists-are-solving-big-data-problems-to-track-animals-around-the-globe/,12/15/2021,Wildlife Scientists Are Solving Big Data Problems to Track Animals Around the Globe&nbsp;&nbsp;NC State News,NC State News,Tracking
Why Climate Change Could Put New Conservation Areas in Jeopardy - Yale Environment 360,https://e360.yale.edu/features/why-climate-change-could-put-new-conservation-areas-in-jeopardy,11/11/2021,Why Climate Change Could Put New Conservation Areas in Jeopardy&nbsp;&nbsp;Yale Environment 360,Yale Environment 360,Tracking
Kosciuszko Koala sightings raise hopes for species' survival - About Regional,https://aboutregional.com.au/kosciuszko-koala-sightings-raise-hopes-for-species-survival/,6/12/2022,Kosciuszko Koala sightings raise hopes for species' survival&nbsp;&nbsp;About Regional,About Regional,Tracking
Biden's Saudi soft sell- POLITICO - POLITICO,https://www.politico.com/newsletters/morning-energy/2022/06/14/bidens-saudi-soft-sell-00039324,6/14/2022,Biden's Saudi soft sell- POLITICO&nbsp;&nbsp;POLITICO,POLITICO,Tracking
"Road project threatens to derail Nepal's conservation gains, study says - Mongabay.com",https://news.mongabay.com/2022/03/road-project-threatens-to-derail-nepals-conservation-gains-study-says/,3/18/2022,"Road project threatens to derail Nepal's conservation gains, study says&nbsp;&nbsp;Mongabay.com",Mongabay.com,Tracking
Study: Most biodiversity hotspots lack formal protection in Borneo and Sumatra - Mongabay.com,https://news.mongabay.com/2022/04/study-most-biodiversity-hotspots-lack-formal-protection-in-borneo-and-sumatra/,4/12/2022,Study: Most biodiversity hotspots lack formal protection in Borneo and Sumatra&nbsp;&nbsp;Mongabay.com,Mongabay.com,Tracking
Pasture replaces large tract of intact primary forest in Brazilian protected area - Mongabay.com,https://news.mongabay.com/2022/05/pasture-replaces-large-tract-of-intact-primary-forest-in-brazilian-protected-area/,5/13/2022,Pasture replaces large tract of intact primary forest in Brazilian protected area&nbsp;&nbsp;Mongabay.com,Mongabay.com,Tracking
"Regrow, Not Reuse: How Restoring Abandoned Farms Can Mitigate Climate Change - Eurasia Review",https://www.eurasiareview.com/26052022-regrow-not-reuse-how-restoring-abandoned-farms-can-mitigate-climate-change/,5/26/2022,"Regrow, Not Reuse: How Restoring Abandoned Farms Can Mitigate Climate Change&nbsp;&nbsp;Eurasia Review",Eurasia Review,Tracking
"In prioritizing conservation, animal culture should be a factor, study says - Mongabay.com",https://news.mongabay.com/2022/02/in-prioritizing-conservation-animal-culture-should-be-a-factor-study-says/,2/1/2022,"In prioritizing conservation, animal culture should be a factor, study says&nbsp;&nbsp;Mongabay.com",Mongabay.com,Tracking
Cuba boosts marine protected coverage with new area spanning reefs to mangroves - Mongabay.com,https://news.mongabay.com/2022/01/cuba-boosts-marine-protected-coverage-with-new-area-spanning-reefs-to-mangroves/,1/27/2022,Cuba boosts marine protected coverage with new area spanning reefs to mangroves&nbsp;&nbsp;Mongabay.com,Mongabay.com,Tracking
Coastal Wetlands at Risk - Climate Central,https://www.climatecentral.org/climate-matters/coastal-wetlands-at-risk,6/8/2022,Coastal Wetlands at Risk&nbsp;&nbsp;Climate Central,Climate Central,Tracking
How Conserving 30 Percent of U.S. Land by 2030 Could Work - Scientific American,https://www.scientificamerican.com/article/how-conserving-30-percent-of-u-s-land-by-2030-could-work/,4/22/2022,How Conserving 30 Percent of U.S. Land by 2030 Could Work&nbsp;&nbsp;Scientific American,Scientific American,Tracking
Can ecotourism save Cambodia's 'ghost parks'? - Mongabay.com,https://news.mongabay.com/2022/02/can-ecotourism-save-cambodias-ghost-parks/,2/8/2022,Can ecotourism save Cambodia's 'ghost parks'?&nbsp;&nbsp;Mongabay.com,Mongabay.com,Tracking
"In plan for African wildlife corridors, there's more than one elephant in the room - Mongabay.com",https://news.mongabay.com/2022/03/in-plan-for-african-wildlife-corridors-theres-more-than-one-elephant-in-the-room/,3/7/2022,"In plan for African wildlife corridors, there's more than one elephant in the room&nbsp;&nbsp;Mongabay.com",Mongabay.com,Tracking
'Nature has priority': Rewilding map showcases nature-led restoration - Mongabay.com,https://news.mongabay.com/2022/04/nature-has-priority-rewilding-map-showcases-nature-led-restoration/,4/11/2022,'Nature has priority': Rewilding map showcases nature-led restoration&nbsp;&nbsp;Mongabay.com,Mongabay.com,Tracking
Creating an Atlas for Conservation Action - NRDC (Natural Resources Defense Council),https://www.nrdc.org/experts/alison-chase/creating-atlas-conservation-action,3/8/2022,Creating an Atlas for Conservation Action&nbsp;&nbsp;NRDC (Natural Resources Defense Council),NRDC (Natural Resources Defense Council),Tracking
"Ecotours aimed at saving monkeys are likely stressing them out, study finds - Mongabay.com",https://news.mongabay.com/2022/05/ecotours-aimed-at-saving-monkeys-are-likely-stressing-them-out-study-finds/,5/23/2022,"Ecotours aimed at saving monkeys are likely stressing them out, study finds&nbsp;&nbsp;Mongabay.com",Mongabay.com,Tracking
"To predict forest loss in protected areas, look at nearby unprotected forest - Mongabay.com",https://news.mongabay.com/2021/10/to-predict-forest-loss-in-protected-areas-look-at-nearby-unprotected-forest/,10/13/2021,"To predict forest loss in protected areas, look at nearby unprotected forest&nbsp;&nbsp;Mongabay.com",Mongabay.com,Tracking
Conservation opportunities and challenges in Brazil's roadless and railroad-less areas - Science,https://www.science.org/doi/10.1126/sciadv.abi5548,3/4/2022,Conservation opportunities and challenges in Brazil's roadless and railroad-less areas&nbsp;&nbsp;Science,Science,Tracking
Emerging Marine Monitoring Technologies Enable More Effective Management of Protected Areas - The Pew Charitable Trusts,https://www.pewtrusts.org/research-and-analysis/articles/2021/09/27/emerging-marine-monitoring-technologies-enable-more-effective-management-of-protected-areas,9/27/2021,Emerging Marine Monitoring Technologies Enable More Effective Management of Protected Areas&nbsp;&nbsp;The Pew Charitable Trusts,The Pew Charitable Trusts,Tracking
Bringing back large mammals boosts restoration of entire ecosystems: Study - Mongabay.com,https://news.mongabay.com/2022/02/bringing-back-large-mammals-boosts-restoration-of-entire-ecosystems-study/,2/17/2022,Bringing back large mammals boosts restoration of entire ecosystems: Study&nbsp;&nbsp;Mongabay.com,Mongabay.com,Tracking
"In Gabon, a community's plea against logging paves the way for a new reserve - Mongabay.com",https://news.mongabay.com/2022/04/in-gabon-a-communitys-plea-against-logging-paves-the-way-for-a-new-reserve/,4/12/2022,"In Gabon, a community's plea against logging paves the way for a new reserve&nbsp;&nbsp;Mongabay.com",Mongabay.com,Tracking
Conservation after coronavirus: We need to diversify and innovate (commentary) - Mongabay.com,https://news.mongabay.com/2021/09/after-coronavirus-conservation-needs-diversification-and-innovation-commentary/,9/2/2021,Conservation after coronavirus: We need to diversify and innovate (commentary)&nbsp;&nbsp;Mongabay.com,Mongabay.com,Tracking
"Conservation Kaleidoscope — People, Protected Areas and Wildlife in Contemporary India review: Field notes from India’s shrinking green zones - The Hindu",https://www.thehindu.com/books/books-reviews/conservation-kaleidoscope-people-protected-areas-and-wildlife-in-contemporary-india-review-field-notes-from-indias-shrinking-green-zones/article65353349.ece,4/30/2022,"Conservation Kaleidoscope — People, Protected Areas and Wildlife in Contemporary India review: Field notes from India’s shrinking green zones&nbsp;&nbsp;The Hindu",The Hindu,Tracking
5 wins for nature in 2021 - Conservation International,https://www.conservation.org/blog/5-wins-for-nature-in-2021,12/15/2021,5 wins for nature in 2021&nbsp;&nbsp;Conservation International,Conservation International,Tracking
The Bioethics and Biosecurity Aspects of Targeted Wastewater Surveillance - Global Biodefense,https://globalbiodefense.com/2022/06/09/the-bioethics-and-biosecurity-aspects-of-targeted-wastewater-surveillance/,6/9/2022,The Bioethics and Biosecurity Aspects of Targeted Wastewater Surveillance&nbsp;&nbsp;Global Biodefense,Global Biodefense,Tracking
"Jaguars in Mexico are growing in number, a promising sign that national conservation strategies are working - Mongabay.com",https://news.mongabay.com/2021/11/jaguars-in-mexico-are-growing-in-number-a-promising-sign-that-national-conservation-strategies-are-working/,11/22/2021,"Jaguars in Mexico are growing in number, a promising sign that national conservation strategies are working&nbsp;&nbsp;Mongabay.com",Mongabay.com,Tracking
China Expands Into South Pacific Fisheries as US Increases Monitoring of Illegal Fishing - The Epoch Times,https://www.theepochtimes.com/china-expands-into-south-pacific-fisheries-as-us-increases-monitoring-of-illegal-fishing_4536302.html,6/16/2022,China Expands Into South Pacific Fisheries as US Increases Monitoring of Illegal Fishing&nbsp;&nbsp;The Epoch Times,The Epoch Times,Tracking
"In Nepal, doubling down on tiger conservation looks to pay off - Mongabay.com",https://news.mongabay.com/2021/11/in-nepal-doubling-down-on-tiger-conservation-looks-to-pay-off/,11/11/2021,"In Nepal, doubling down on tiger conservation looks to pay off&nbsp;&nbsp;Mongabay.com",Mongabay.com,Tracking
Four new MPAs in Maluku boost Indonesia's bid to protect its seas - Mongabay.com,https://news.mongabay.com/2022/02/four-new-mpas-in-maluku-boost-indonesias-bid-to-protect-its-seas/,2/28/2022,Four new MPAs in Maluku boost Indonesia's bid to protect its seas&nbsp;&nbsp;Mongabay.com,Mongabay.com,Tracking
Using citizen science to track illegal wildlife trade in the Himalayas - Mongabay-India,https://india.mongabay.com/2022/01/using-citizen-science-to-track-illegal-wildlife-trade-in-the-himalayas/,1/21/2022,Using citizen science to track illegal wildlife trade in the Himalayas&nbsp;&nbsp;Mongabay-India,Mongabay-India,Tracking
What's new with wildlife? 3 stories you may have missed - Conservation International,https://www.conservation.org/blog/whats-new-with-wildlife-3-stories-you-may-have-missed,2/18/2022,What's new with wildlife? 3 stories you may have missed&nbsp;&nbsp;Conservation International,Conservation International,Tracking
Conservation Group Urges Tracking of Botswana’s Big Tusk Elephants - Voice of America - VOA News,https://www.voanews.com/a/conservation-group-urges-tracking-of-botswana-big-tusk-elephants/6551971.html,4/30/2022,Conservation Group Urges Tracking of Botswana’s Big Tusk Elephants&nbsp;&nbsp;Voice of America - VOA News,Voice of America - VOA News,Tracking
"Conservation costs are rarely reported, making it difficult to prioritize funding - Mongabay.com",https://news.mongabay.com/2022/04/conservation-costs-are-rarely-reported-making-it-difficult-to-prioritize-funding/,4/29/2022,"Conservation costs are rarely reported, making it difficult to prioritize funding&nbsp;&nbsp;Mongabay.com",Mongabay.com,Tracking
Here’s where biodiversity is disappearing the quickest in the US - Popular Science,https://www.popsci.com/environment/map-endangered-species-us/,3/14/2022,Here’s where biodiversity is disappearing the quickest in the US&nbsp;&nbsp;Popular Science,Popular Science,Tracking
Invasive species are taking over Ohio forests - Verve Times,https://vervetimes.com/invasive-species-are-taking-over-ohio-forests/,6/16/2022,Invasive species are taking over Ohio forests&nbsp;&nbsp;Verve Times,Verve Times,Tracking
New protections announced for Galápagos Islands and beyond at COP26 - Mongabay.com,https://news.mongabay.com/2021/11/new-protections-announced-for-galapagos-islands-and-beyond-at-cop26/,11/3/2021,New protections announced for Galápagos Islands and beyond at COP26&nbsp;&nbsp;Mongabay.com,Mongabay.com,Tracking
New law would tie US conservation funding to human rights protection - Mongabay.com,https://news.mongabay.com/2022/03/new-law-would-tie-u-s-conservation-funding-to-human-rights-protection/,3/17/2022,New law would tie US conservation funding to human rights protection&nbsp;&nbsp;Mongabay.com,Mongabay.com,Tracking
"To secure a future for wildlife, look to their distant past, study says - Mongabay.com",https://news.mongabay.com/2022/05/to-secure-a-future-for-wildlife-look-to-their-distant-past-study-says/,5/3/2022,"To secure a future for wildlife, look to their distant past, study says&nbsp;&nbsp;Mongabay.com",Mongabay.com,Tracking
Collaborative seeks to add radio towers for tracking wildlife | Coastal Review - Coastal Review Online,https://coastalreview.org/2022/04/collaborative-seeks-to-add-radio-towers-for-tracking-wildlife/,4/20/2022,Collaborative seeks to add radio towers for tracking wildlife | Coastal Review&nbsp;&nbsp;Coastal Review Online,Coastal Review Online,Tracking
Scientists uncover widespread declines of raptors in Kenya - Mongabay.com,https://news.mongabay.com/2022/05/scientists-uncover-widespread-declines-of-raptors-in-kenya/,5/17/2022,Scientists uncover widespread declines of raptors in Kenya&nbsp;&nbsp;Mongabay.com,Mongabay.com,Tracking
Civil conflict in Cameroon puts endangered chimpanzees in the crosshairs - Mongabay.com,https://news.mongabay.com/2022/03/civil-conflict-in-cameroon-puts-endangered-chimpanzees-in-the-crosshairs/,3/15/2022,Civil conflict in Cameroon puts endangered chimpanzees in the crosshairs&nbsp;&nbsp;Mongabay.com,Mongabay.com,Tracking
