Title,Link,pubDate,Description,Source,Tag
A World of Wildlife in Abandoned Mines - The Scientist,https://www.the-scientist.com/slideshows/a-world-of-wildlife-in-abandoned-mines-70054,6/1/2022,A World of Wildlife in Abandoned Mines&nbsp;&nbsp;The Scientist,The Scientist,Camera-Conservation
Protected areas don't always boost biodiversity - Science Daily,https://www.sciencedaily.com/releases/2022/04/220420112946.htm,4/20/2022,Protected areas don't always boost biodiversity&nbsp;&nbsp;Science Daily,Science Daily,Camera-Conservation
Rare mammals caught on camera highlight value of Annamite Mountains - Mongabay.com,https://news.mongabay.com/2022/03/rare-mammals-caught-on-camera-highlight-value-of-annamite-mountains/,3/30/2022,Rare mammals caught on camera highlight value of Annamite Mountains&nbsp;&nbsp;Mongabay.com,Mongabay.com,Camera-Conservation
Camera traps capture rare wildlife species - The Phnom Penh Post,https://www.phnompenhpost.com/national/camera-traps-capture-rare-wildlife-species,2/21/2022,Camera traps capture rare wildlife species&nbsp;&nbsp;The Phnom Penh Post,The Phnom Penh Post,Camera-Conservation
The Definitive Wildlife Guide to Sikkim - Outlook India,https://www.outlookindia.com/travel/the-definitive-wildlife-guide-to-sikkim-news-198846,5/27/2022,The Definitive Wildlife Guide to Sikkim&nbsp;&nbsp;Outlook India,Outlook India,Camera-Conservation
"For world's rarest gorillas, camera traps prove pivotal for protection - Mongabay.com",https://news.mongabay.com/2021/11/for-worlds-rarest-gorillas-camera-traps-prove-pivotal-for-protection/,11/23/2021,"For world's rarest gorillas, camera traps prove pivotal for protection&nbsp;&nbsp;Mongabay.com",Mongabay.com,Camera-Conservation
Mitigation steps suggested on Ken-Betwa project's impact on wildlife - Daijiworld.com,https://www.daijiworld.com/news/newsDisplay?newsID=964875,6/3/2022,Mitigation steps suggested on Ken-Betwa project's impact on wildlife&nbsp;&nbsp;Daijiworld.com,Daijiworld.com,Camera-Conservation
How Brazil is working to save the rare lion tamarins of the Atlantic Forest - Mongabay.com,https://news.mongabay.com/2022/06/how-brazil-is-working-to-save-the-rare-lion-tamarins-of-the-atlantic-forest/,6/1/2022,How Brazil is working to save the rare lion tamarins of the Atlantic Forest&nbsp;&nbsp;Mongabay.com,Mongabay.com,Camera-Conservation
No trace of tiger movement at T.N.-Karnataka border - The Hindu,https://www.thehindu.com/news/cities/Coimbatore/no-trace-of-tiger-movement-at-tn-karnataka-border/article65529240.ece,6/15/2022,No trace of tiger movement at T.N.-Karnataka border&nbsp;&nbsp;The Hindu,The Hindu,Camera-Conservation
Pune: 14-Days-Old Leopard Cub Reunited With Mother - Punekar News,https://www.punekarnews.in/pune-14-days-old-leopard-cub-reunited-with-mother/,6/16/2022,Pune: 14-Days-Old Leopard Cub Reunited With Mother&nbsp;&nbsp;Punekar News,Punekar News,Camera-Conservation
"Kakinada tiger scare: Big cat goes on midnight hunt again, kills calf - The New Indian Express",https://www.newindianexpress.com/states/andhra-pradesh/2022/jun/05/kakinada-tiger-scare-big-catgoes-onmidnight-hunt-again-kills-calf-2462013.html,6/5/2022,"Kakinada tiger scare: Big cat goes on midnight hunt again, kills calf&nbsp;&nbsp;The New Indian Express",The New Indian Express,Camera-Conservation
Newsletter 2022-05-26 - Mongabay.com,https://news.mongabay.com/newsletter/newsletter-2022-05-26/,5/26/2022,Newsletter 2022-05-26&nbsp;&nbsp;Mongabay.com,Mongabay.com,Camera-Conservation
Scaly-tailed Possum caught for first time in Northern Territory - Mirage News,https://www.miragenews.com/scaly-tailed-possum-caught-for-first-time-in-798451/,6/9/2022,Scaly-tailed Possum caught for first time in Northern Territory&nbsp;&nbsp;Mirage News,Mirage News,Camera-Conservation
"From a life among royals, to fighting for survival - Mongabay-India",https://india.mongabay.com/2022/05/from-a-life-among-royals-to-fighting-for-survival/,5/18/2022,"From a life among royals, to fighting for survival&nbsp;&nbsp;Mongabay-India",Mongabay-India,Camera-Conservation
I hid a $5000 camera rig in Brooklyn - The Verge,https://www.theverge.com/22926074/wildlife-photography-camera-trap-full-frame-becca-farsace,2/16/2022,I hid a $5000 camera rig in Brooklyn&nbsp;&nbsp;The Verge,The Verge,Camera-Conservation
Prints of rarely seen black panther up for sale - Australian Photography,https://www.australianphotography.com/news/prints-of-rarely-seen-black-panther-up-for-sale,6/7/2022,Prints of rarely seen black panther up for sale&nbsp;&nbsp;Australian Photography,Australian Photography,Camera-Conservation
Environmental activists travel 235km on foot to highlight dwindling Malayan tiger numbers - CNA,https://www.channelnewsasia.com/asia/malayan-tigers-court-application-protection-hidup-habitat-loss-extinction-2695311,5/22/2022,Environmental activists travel 235km on foot to highlight dwindling Malayan tiger numbers&nbsp;&nbsp;CNA,CNA,Camera-Conservation
Camera trap pics of rare species in Vietnam raise conservation hopes - Mongabay.com,https://news.mongabay.com/2021/06/camera-trap-pics-of-rare-species-in-vietnam-raise-conservation-hopes/,6/24/2021,Camera trap pics of rare species in Vietnam raise conservation hopes&nbsp;&nbsp;Mongabay.com,Mongabay.com,Camera-Conservation
"Western Washington Bear That Evaded Capture for Years Is Caught, Killed - Centralia Chronicle","https://www.chronline.com/stories/western-washington-bear-that-evaded-capture-for-years-is-caught-killed,294454",5/24/2022,"Western Washington Bear That Evaded Capture for Years Is Caught, Killed&nbsp;&nbsp;Centralia Chronicle",Centralia Chronicle,Camera-Conservation
CDFW News | Rabbit Hemorrhagic Disease Confirmed for First Time in Endangered Riparian Brush Rabbits - California Department of Fish and Wildlife,https://wildlife.ca.gov/News/rabbit-hemorrhagic-disease-confirmed-for-first-time-in-endangered-riparian-brush-rabbits,5/27/2022,CDFW News | Rabbit Hemorrhagic Disease Confirmed for First Time in Endangered Riparian Brush Rabbits&nbsp;&nbsp;California Department of Fish and Wildlife,California Department of Fish and Wildlife,Camera-Conservation
State To Study Moose Numbers Using Drones - InDepthNH.orgInDepthNH.org - InDepthNH.org,https://indepthnh.org/2022/06/06/state-to-study-moose-numbers-using-drones/,6/6/2022,State To Study Moose Numbers Using Drones - InDepthNH.orgInDepthNH.org&nbsp;&nbsp;InDepthNH.org,InDepthNH.org,Camera-Conservation
Bobcat caught on camera trap | Candid Animal Cam - Mongabay.com,https://news.mongabay.com/2021/12/bobcat-caught-on-camera-trap-candid-animal-cam/,12/17/2021,Bobcat caught on camera trap | Candid Animal Cam&nbsp;&nbsp;Mongabay.com,Mongabay.com,Camera-Conservation
Camera trapping experts from HP to help track elusive snow leopard in Kashmir - The Kashmir Monitor - The Kashmir Monitor,https://www.thekashmirmonitor.net/camera-trapping-experts-from-hp-to-help-track-elusive-snow-leopard-in-kashmir/,5/24/2022,Camera trapping experts from HP to help track elusive snow leopard in Kashmir - The Kashmir Monitor&nbsp;&nbsp;The Kashmir Monitor,The Kashmir Monitor,Camera-Conservation
BC research shows protected areas are indeed saving mammals - Pique Newsmagazine,https://www.piquenewsmagazine.com/must-reads/could-expanding-protected-areas-save-mammals-from-extinction-5018090,2/1/2022,BC research shows protected areas are indeed saving mammals&nbsp;&nbsp;Pique Newsmagazine,Pique Newsmagazine,Camera-Conservation
"Dual pressures of hunting, logging threaten wildlife in Myanmar, study shows - Mongabay.com",https://news.mongabay.com/2021/12/dual-pressures-of-hunting-logging-threaten-wildlife-in-myanmar-study-shows/,12/31/2021,"Dual pressures of hunting, logging threaten wildlife in Myanmar, study shows&nbsp;&nbsp;Mongabay.com",Mongabay.com,Camera-Conservation
Double-observer approach with camera traps can correct imperfect detection and improve the accuracy of density estimation of unmarked animal populations | Scientific Reports - Nature.com,https://www.nature.com/articles/s41598-022-05853-0,2/7/2022,Double-observer approach with camera traps can correct imperfect detection and improve the accuracy of density estimation of unmarked animal populations | Scientific Reports&nbsp;&nbsp;Nature.com,Nature.com,Camera-Conservation
13 leopards spotted in Sila Reserve Forest - Sentinelassam - The Sentinel Assam,https://www.sentinelassam.com/topheadlines/13-leopards-spotted-in-sila-reserve-forest-597231,6/16/2022,13 leopards spotted in Sila Reserve Forest - Sentinelassam&nbsp;&nbsp;The Sentinel Assam,The Sentinel Assam,Camera-Conservation
Endangered native wildlife's ripping recovery after bushfire - Mirage News,https://www.miragenews.com/endangered-native-wildlifes-ripping-recovery-795137/,6/6/2022,Endangered native wildlife's ripping recovery after bushfire&nbsp;&nbsp;Mirage News,Mirage News,Camera-Conservation
"Identifying conservation technology needs, barriers, and opportunities | Scientific Reports - Nature.com",https://www.nature.com/articles/s41598-022-08330-w,3/21/2022,"Identifying conservation technology needs, barriers, and opportunities | Scientific Reports&nbsp;&nbsp;Nature.com",Nature.com,Camera-Conservation
Eight species making a comeback | Stories | WWF - World Wildlife Fund,https://www.worldwildlife.org/stories/eight-species-making-a-comeback,3/3/2022,Eight species making a comeback | Stories | WWF&nbsp;&nbsp;World Wildlife Fund,World Wildlife Fund,Camera-Conservation
​​Costa Rica's protected areas hit hard by budget cuts - Diálogo Chino,https://dialogochino.net/en/climate-energy/45611-%E2%80%8B%E2%80%8Bcosta-ricas-protected-areas-hit-hard-by-budget-cuts/,8/26/2021,​​Costa Rica's protected areas hit hard by budget cuts&nbsp;&nbsp;Diálogo Chino,Diálogo Chino,Camera-Conservation
Camera Traps Show That Endangered Animals Roam Private Wildlife Refuges in Costa Rica - The Costa Rica News,https://thecostaricanews.com/camera-traps-show-that-endangered-animals-roam-private-wildlife-refuges-in-costa-rica/,4/1/2022,Camera Traps Show That Endangered Animals Roam Private Wildlife Refuges in Costa Rica&nbsp;&nbsp;The Costa Rica News,The Costa Rica News,Camera-Conservation
Small gifts lead to big impacts: Unique effort supports learning and spurs classroom innovation - Virginia Tech Daily,https://vtx.vt.edu/articles/2022/01/cnre-faculty-instructional-grants.html,2/8/2022,Small gifts lead to big impacts: Unique effort supports learning and spurs classroom innovation&nbsp;&nbsp;Virginia Tech Daily,Virginia Tech Daily,Camera-Conservation
Elopa and Etugu villagers declare ancestral land as community conserved area - The Arunachal Times,https://arunachaltimes.in/index.php/2022/06/04/elopa-and-etugu-villagers-declare-ancestral-land-as-community-conserved-area/,6/4/2022,Elopa and Etugu villagers declare ancestral land as community conserved area&nbsp;&nbsp;The Arunachal Times,The Arunachal Times,Camera-Conservation
"Podcast: Afield at last, researchers head out for a new season - Mongabay.com",https://news.mongabay.com/2022/04/podcast-afield-at-last-researchers-head-out-for-a-new-season/,4/7/2022,"Podcast: Afield at last, researchers head out for a new season&nbsp;&nbsp;Mongabay.com",Mongabay.com,Camera-Conservation
"Indigenous trees planted in effort to preserve mountain bongos - The Star, Kenya",https://www.the-star.co.ke/news/2022-05-22-indigenous-trees-planted-in-effort-to-preserve-mountain-bongos/,5/22/2022,"Indigenous trees planted in effort to preserve mountain bongos&nbsp;&nbsp;The Star, Kenya","The Star, Kenya",Camera-Conservation
Critically endangered Sunda pangolin caught on camera trap | Candid Animal Cam - Mongabay.com,https://news.mongabay.com/2021/10/critically-endangered-sunda-pangolin-caught-on-camera-trap-candid-animal-cam/,10/22/2021,Critically endangered Sunda pangolin caught on camera trap | Candid Animal Cam&nbsp;&nbsp;Mongabay.com,Mongabay.com,Camera-Conservation
Mongabay's What-To-Watch list for May 2022 - Mongabay.com,https://news.mongabay.com/2022/05/mongabays-what-to-watch-list-for-may-2022/,5/3/2022,Mongabay's What-To-Watch list for May 2022&nbsp;&nbsp;Mongabay.com,Mongabay.com,Camera-Conservation
"Understanding the American marten could aid conservation, but habitat loss threatens its existence - UMaine News - University of Maine - University of Maine",https://umaine.edu/news/blog/2022/04/08/understanding-the-american-marten-could-aid-conservation-but-habitat-loss-threatens-its-existence/,4/8/2022,"Understanding the American marten could aid conservation, but habitat loss threatens its existence - UMaine News - University of Maine&nbsp;&nbsp;University of Maine",University of Maine,Camera-Conservation
"In the Borneo canopy, life thrives in surprising ways, camera-trap study shows - Mongabay.com",https://news.mongabay.com/2021/08/in-the-borneo-canopy-life-thrives-in-surprising-ways-camera-trap-study-shows/,8/4/2021,"In the Borneo canopy, life thrives in surprising ways, camera-trap study shows&nbsp;&nbsp;Mongabay.com",Mongabay.com,Camera-Conservation
How are Sensors Used in Conservation Efforts? - AZoSensors,https://www.azosensors.com/article.aspx?ArticleID=2414,12/29/2021,How are Sensors Used in Conservation Efforts?&nbsp;&nbsp;AZoSensors,AZoSensors,Camera-Conservation
Interview: Indigenous-led conservation in Nagaland preserves rare wildlife - thethirdpole.net,https://www.thethirdpole.net/en/nature/indigenous-led-conservation-in-nagaland-preserves-rare-wildlife/,8/24/2021,Interview: Indigenous-led conservation in Nagaland preserves rare wildlife&nbsp;&nbsp;thethirdpole.net,thethirdpole.net,Camera-Conservation
"Myanmar's snowcapped north is a haven for large mammals, new study finds - Mongabay.com",https://news.mongabay.com/2021/09/myanmars-snowcapped-north-is-a-haven-for-large-mammals-new-study-finds/,9/13/2021,"Myanmar's snowcapped north is a haven for large mammals, new study finds&nbsp;&nbsp;Mongabay.com",Mongabay.com,Camera-Conservation
Armenia's Caucasus Wildlife Refuge Camera Captures Footage of New Leopard – Asbarez.com - Asbarez Armenian News,https://asbarez.com/armenias-caucasus-wildlife-refuge-camera-traps-capture-footage-of-new-leopard/,3/30/2022,Armenia's Caucasus Wildlife Refuge Camera Captures Footage of New Leopard – Asbarez.com&nbsp;&nbsp;Asbarez Armenian News,Asbarez Armenian News,Camera-Conservation
AI makes identification easy in forest and wildlife conservation - Analytics India Magazine,https://analyticsindiamag.com/forest-wildlife-conservation-ai-applications/,3/1/2022,AI makes identification easy in forest and wildlife conservation&nbsp;&nbsp;Analytics India Magazine,Analytics India Magazine,Camera-Conservation
"Côte d'Ivoire's chimp habitats are shrinking, but there's hope in their numbers - Mongabay.com",https://news.mongabay.com/2022/04/cote-divoires-chimp-habitats-are-shrinking-but-theres-hope-in-their-numbers/,4/25/2022,"Côte d'Ivoire's chimp habitats are shrinking, but there's hope in their numbers&nbsp;&nbsp;Mongabay.com",Mongabay.com,Camera-Conservation
Arboreal camera trap reveals the frequent occurrence of a frugivore-carnivore in neotropical nutmeg trees | Scientific Reports - Nature.com,https://www.nature.com/articles/s41598-022-11568-z,5/7/2022,Arboreal camera trap reveals the frequent occurrence of a frugivore-carnivore in neotropical nutmeg trees | Scientific Reports&nbsp;&nbsp;Nature.com,Nature.com,Camera-Conservation
Camera traps capture photos of rare gorillas Nigerian sanctuary - Earth Touch News,https://www.earthtouchnews.com/in-the-field/film-and-photo/camera-traps-capture-photos-of-rare-gorillas-and-other-wildlife-in-tiny-nigerian-sanctuary,7/19/2021,Camera traps capture photos of rare gorillas Nigerian sanctuary&nbsp;&nbsp;Earth Touch News,Earth Touch News,Camera-Conservation
"See California Wildlife Return to Wildfire Zones, Courtesy of Hidden Cameras - KQED",https://www.kqed.org/science/1978094/see-california-wildlife-return-to-hidden-cameras-courtesy-of-hidden-cameras,1/7/2022,"See California Wildlife Return to Wildfire Zones, Courtesy of Hidden Cameras&nbsp;&nbsp;KQED",KQED,Camera-Conservation
How I Study Elusive Prairie Bobcats - Smithsonian's National Zoo and Conservation Biology Institute,https://nationalzoo.si.edu/conservation-ecology-center/news/how-i-study-elusive-prairie-bobcats,9/20/2021,How I Study Elusive Prairie Bobcats&nbsp;&nbsp;Smithsonian's National Zoo and Conservation Biology Institute,Smithsonian's National Zoo and Conservation Biology Institute,Camera-Conservation
Mammal 'selfies' show protected areas thriving with species diversity - The Weather Network,https://www.theweathernetwork.com/ca/news/article/mammal-selfies-show-protected-areas-thriving-with-species-diversity-university-of-british-columbia,4/13/2022,Mammal 'selfies' show protected areas thriving with species diversity&nbsp;&nbsp;The Weather Network,The Weather Network,Camera-Conservation
These flying robots protect endangered wildlife - Science News for Students,https://www.sciencenewsforstudents.org/article/drones-protect-endangered-wildlife-ai-conservation,3/10/2022,These flying robots protect endangered wildlife&nbsp;&nbsp;Science News for Students,Science News for Students,Camera-Conservation
New science: Satellite data preventing climate-fueled floods — and more - Conservation International,https://www.conservation.org/blog/new-science-satellite-data-preventing-climate-fueled-floods-and-more,2/17/2022,New science: Satellite data preventing climate-fueled floods — and more&nbsp;&nbsp;Conservation International,Conservation International,Camera-Conservation
Check out these videos of an unusual black coyote roaming the Maine woods - Bangor Daily News,https://bangordailynews.com/2022/06/06/outdoors/videos-of-a-rare-black-coyote-roaming-the-maine-woods-xoasq1i29i/,6/6/2022,Check out these videos of an unusual black coyote roaming the Maine woods&nbsp;&nbsp;Bangor Daily News,Bangor Daily News,Camera-Conservation
"Himalayan musk deer talk to each other through poop, but poachers are also listening - Mongabay.com",https://news.mongabay.com/2022/05/himalayan-musk-deer-talk-to-each-other-through-poop-but-poachers-are-also-listening/,5/10/2022,"Himalayan musk deer talk to each other through poop, but poachers are also listening&nbsp;&nbsp;Mongabay.com",Mongabay.com,Camera-Conservation
'We scientists engage in soft diplomacy': Q&A with Christine Wilkinson - Mongabay.com,https://news.mongabay.com/2021/12/we-scientists-engage-in-soft-diplomacy-qa-with-christine-wilkinson/,12/23/2021,'We scientists engage in soft diplomacy': Q&amp;A with Christine Wilkinson&nbsp;&nbsp;Mongabay.com,Mongabay.com,Camera-Conservation
Camera traps capture a first for Cambodia | BBC Wildlife Magazine - BBC Discover Wildlife,https://www.discoverwildlife.com/news/camera-traps-capture-first-images-of-baby-deer-species-in-cambodia/,12/20/2021,Camera traps capture a first for Cambodia | BBC Wildlife Magazine&nbsp;&nbsp;BBC Discover Wildlife,BBC Discover Wildlife,Camera-Conservation
Huge camera trap study becomes a mobile game - CNN,https://www.cnn.com/2021/07/26/world/gallery/wildcru-camera-trap-study-spc-intl/index.html,7/26/2021,Huge camera trap study becomes a mobile game&nbsp;&nbsp;CNN,CNN,Camera-Conservation
